classname,method,docstring,annotations,method_definition
org.asynchttpclient.extra.AsyncHttpTest,void testPromiseAdapter(),,,"public void testPromiseAdapter() throws IOException {
    final CountDownLatch latch = new CountDownLatch(1);
    final AtomicInteger successCount = new AtomicInteger();
    final AtomicInteger progressCount = new AtomicInteger();

    try (AsyncHttpClient client = asyncHttpClient()) {
      Promise<Response, Throwable, HttpProgress> p1 = AsyncHttpDeferredObject.promise(client.prepareGet(""http://gatling.io""));
      p1.done(new DoneCallback<Response>() {
        @Override
        public void onDone(Response response) {
          try {
            assertEquals(response.getStatusCode(), 200);
            successCount.incrementAndGet();
          } finally {
            latch.countDown();
          }
        }
      }).progress(new ProgressCallback<HttpProgress>() {

        @Override
        public void onProgress(HttpProgress progress) {
          progressCount.incrementAndGet();
        }
      });

      latch.await();
      assertTrue(progressCount.get() > 0);
    } catch (InterruptedException e) {
      Thread.currentThread().interrupt();
    }
  }"
org.asynchttpclient.extra.AsyncHttpTest,void onDone(Response response),,,"@Override
        public void onDone(Response response) {
          try {
            assertEquals(response.getStatusCode(), 200);
            successCount.incrementAndGet();
          } finally {
            latch.countDown();
          }
        }"
org.asynchttpclient.extra.AsyncHttpTest,void onProgress(HttpProgress progress),,,"@Override
        public void onProgress(HttpProgress progress) {
          progressCount.incrementAndGet();
        }"
org.asynchttpclient.extra.AsyncHttpTest,void testMultiplePromiseAdapter(),,,"public void testMultiplePromiseAdapter() throws IOException {
    final CountDownLatch latch = new CountDownLatch(1);
    final AtomicInteger successCount = new AtomicInteger();

    try (AsyncHttpClient client = asyncHttpClient()) {
      Promise<Response, Throwable, HttpProgress> p1 = AsyncHttpDeferredObject.promise(client.prepareGet(""http://gatling.io""));
      Promise<Response, Throwable, HttpProgress> p2 = AsyncHttpDeferredObject.promise(client.prepareGet(""http://www.google.com""));
      AsyncHttpDeferredObject deferredRequest = new AsyncHttpDeferredObject(client.prepareGet(""http://jdeferred.org""));

      deferredManager.when(p1, p2, deferredRequest).then(new DoneCallback<MultipleResults>() {
        @Override
        public void onDone(MultipleResults result) {
          try {
            assertEquals(result.size(), 3);
            assertEquals(Response.class.cast(result.get(0).getResult()).getStatusCode(), 200);
            assertEquals(Response.class.cast(result.get(1).getResult()).getStatusCode(), 200);
            assertEquals(Response.class.cast(result.get(2).getResult()).getStatusCode(), 200);
            successCount.incrementAndGet();
          } finally {
            latch.countDown();
          }
        }
      });
      latch.await();

    } catch (InterruptedException e) {
      Thread.currentThread().interrupt();
    }
  }"
org.asynchttpclient.extra.AsyncHttpTest,void onDone(MultipleResults result),,,"@Override
        public void onDone(MultipleResults result) {
          try {
            assertEquals(result.size(), 3);
            assertEquals(Response.class.cast(result.get(0).getResult()).getStatusCode(), 200);
            assertEquals(Response.class.cast(result.get(1).getResult()).getStatusCode(), 200);
            assertEquals(Response.class.cast(result.get(2).getResult()).getStatusCode(), 200);
            successCount.incrementAndGet();
          } finally {
            latch.countDown();
          }
        }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void initializeTest(),,,"@BeforeMethod
  public void initializeTest() {
    underTest = null; // we want a fresh instance for each test
    MockitoAnnotations.initMocks(this);
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void rejectsNullClient(),,@Test(expectedExceptions = NullPointerException.class),"@Test(expectedExceptions = NullPointerException.class)
  public void rejectsNullClient() {
    new DefaultRxHttpClient(null);
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void rejectsNullRequest(),,@Test(expectedExceptions = NullPointerException.class),"@Test(expectedExceptions = NullPointerException.class)
  public void rejectsNullRequest() {
    underTest.prepare(null, handlerSupplier);
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void rejectsNullHandlerSupplier(),,@Test(expectedExceptions = NullPointerException.class),"@Test(expectedExceptions = NullPointerException.class)
  public void rejectsNullHandlerSupplier() {
    underTest.prepare(request, null);
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void emitsNullPointerExceptionWhenNullHandlerIsSupplied(),,,"@Test
  public void emitsNullPointerExceptionWhenNullHandlerIsSupplied() {
    // given
    given(handlerSupplier.get()).willReturn(null);
    final TestObserver<Object> subscriber = new TestObserver<>();

    // when
    underTest.prepare(request, handlerSupplier).subscribe(subscriber);

    // then
    subscriber.assertTerminated();
    subscriber.assertNoValues();
    subscriber.assertError(NullPointerException.class);
    then(handlerSupplier).should().get();
    verifyNoMoreInteractions(handlerSupplier);
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void usesVanillaAsyncHandler(),,,"@Test
  public void usesVanillaAsyncHandler() {
    // given
    given(handlerSupplier.get()).willReturn(handler);

    // when
    underTest.prepare(request, handlerSupplier).subscribe();

    // then
    then(asyncHttpClient).should().executeRequest(eq(request), handlerCaptor.capture());
    final AsyncHandler<Object> bridge = handlerCaptor.getValue();
    assertThat(bridge, is(not(instanceOf(ProgressAsyncHandler.class))));
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void usesProgressAsyncHandler(),,,"@Test
  public void usesProgressAsyncHandler() {
    given(handlerSupplier.get()).willReturn(progressHandler);

    // when
    underTest.prepare(request, handlerSupplier).subscribe();

    // then
    then(asyncHttpClient).should().executeRequest(eq(request), handlerCaptor.capture());
    final AsyncHandler<Object> bridge = handlerCaptor.getValue();
    assertThat(bridge, is(instanceOf(ProgressAsyncHandler.class)));
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void callsSupplierForEachSubscription(),,,"@Test
  public void callsSupplierForEachSubscription() {
    // given
    given(handlerSupplier.get()).willReturn(handler);
    final Maybe<Object> prepared = underTest.prepare(request, handlerSupplier);

    // when
    prepared.subscribe();
    prepared.subscribe();

    // then
    then(handlerSupplier).should(times(2)).get();
  }"
org.asynchttpclient.extras.rxjava2.DefaultRxHttpClientTest,void cancelsResponseFutureOnDispose(),,,"@Test
  public void cancelsResponseFutureOnDispose() throws Exception {
    given(handlerSupplier.get()).willReturn(handler);
    given(asyncHttpClient.executeRequest(eq(request), any())).willReturn(responseFuture);

    /* when */
    underTest.prepare(request, handlerSupplier).subscribe().dispose();

    // then
    then(asyncHttpClient).should().executeRequest(eq(request), handlerCaptor.capture());
    final AsyncHandler<Object> bridge = handlerCaptor.getValue();
    then(responseFuture).should().cancel(true);
    verifyZeroInteractions(handler);
    assertThat(bridge.onStatusReceived(null), is(AsyncHandler.State.ABORT));
    verify(handler).onThrowable(isA(DisposedException.class));
    verifyNoMoreInteractions(handler);
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,"named(String name, Callable<T> callable)",,,"private static <T> Callable<T> named(String name, Callable<T> callable) {
    return new Callable<T>() {
      @Override
      public String toString() {
        return name;
      }

      @Override
      public T call() throws Exception {
        return callable.call();
      }
    };
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,toString(),,,"@Override
      public String toString() {
        return name;
      }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,call(),,,"@Override
      public T call() throws Exception {
        return callable.call();
      }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,void initializeTest(),,,"@BeforeMethod
  public void initializeTest() {
    MockitoAnnotations.initMocks(this);
    underTest = new UnderTest();
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,void forwardsEvents(),,,"@Test
  public void forwardsEvents() {
    /* when */
    underTest.onHeadersWritten();
    then(delegate).should().onHeadersWritten();

    /* when */
    underTest.onContentWriteProgress(40, 60, 100);
    then(delegate).should().onContentWriteProgress(40, 60, 100);

    /* when */
    underTest.onContentWritten();
    then(delegate).should().onContentWritten();
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,httpEvents(),,,"@DataProvider
  public Object[][] httpEvents() {
    return new Object[][]{
            {named(""onHeadersWritten"", () -> underTest.onHeadersWritten())},
            {named(""onContentWriteProgress"", () -> underTest.onContentWriteProgress(40, 60, 100))},
            {named(""onContentWritten"", () -> underTest.onContentWritten())},
    };
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest,void httpEventCallbacksCheckDisposal(Callable<AsyncHandler.State> httpEvent),,"@Test(dataProvider = ""httpEvents"")","@Test(dataProvider = ""httpEvents"")
  public void httpEventCallbacksCheckDisposal(Callable<AsyncHandler.State> httpEvent) throws Exception {
    given(emitter.isDisposed()).willReturn(true);

    /* when */
    final AsyncHandler.State firstState = httpEvent.call();
    /* then */
    assertThat(firstState, is(State.ABORT));
    then(delegate).should(only()).onThrowable(isA(DisposedException.class));

    /* when */
    final AsyncHandler.State secondState = httpEvent.call();
    /* then */
    assertThat(secondState, is(State.ABORT));
    /* then */
    verifyNoMoreInteractions(delegate);
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeProgressAsyncHandlerBridgeTest.UnderTest,delegate(),,,"@Override
    protected ProgressAsyncHandler<?> delegate() {
      return delegate;
    }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,"named(String name, Callable<T> callable)",,,"private static <T> Callable<T> named(String name, Callable<T> callable) {
    return new Callable<T>() {
      @Override
      public String toString() {
        return name;
      }

      @Override
      public T call() throws Exception {
        return callable.call();
      }
    };
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,toString(),,,"@Override
      public String toString() {
        return name;
      }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,call(),,,"@Override
      public T call() throws Exception {
        return callable.call();
      }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,"named(String name, Runnable runnable)",,,"private static Runnable named(String name, Runnable runnable) {
    return new Runnable() {
      @Override
      public String toString() {
        return name;
      }

      @Override
      public void run() {
        runnable.run();
      }
    };
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,toString(),,,"@Override
      public String toString() {
        return name;
      }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void run(),,,"@Override
      public void run() {
        runnable.run();
      }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void initializeTest(),,,"@BeforeMethod
  public void initializeTest() {
    MockitoAnnotations.initMocks(this);
    underTest = new UnderTest();
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void forwardsEvents(),,,"@Test
  public void forwardsEvents() throws Exception {
    given(delegate.onCompleted()).willReturn(this);

    /* when */
    underTest.onStatusReceived(status);
    then(delegate).should().onStatusReceived(status);

    /* when */
    underTest.onHeadersReceived(headers);
    then(delegate).should().onHeadersReceived(headers);

    /* when */
    underTest.onBodyPartReceived(bodyPart);
    /* when */
    underTest.onBodyPartReceived(bodyPart);
    then(delegate).should(times(2)).onBodyPartReceived(bodyPart);

    /* when */
    underTest.onTrailingHeadersReceived(headers);
    then(delegate).should().onTrailingHeadersReceived(headers);

    /* when */
    underTest.onHostnameResolutionAttempt(hostname);
    then(delegate).should().onHostnameResolutionAttempt(hostname);

    /* when */
    List<InetSocketAddress> remoteAddresses = Collections.singletonList(remoteAddress);
    underTest.onHostnameResolutionSuccess(hostname, remoteAddresses);
    then(delegate).should().onHostnameResolutionSuccess(hostname, remoteAddresses);

    /* when */
    underTest.onHostnameResolutionFailure(hostname, error);
    then(delegate).should().onHostnameResolutionFailure(hostname, error);

    /* when */
    underTest.onTcpConnectAttempt(remoteAddress);
    then(delegate).should().onTcpConnectAttempt(remoteAddress);

    /* when */
    underTest.onTcpConnectSuccess(remoteAddress, channel);
    then(delegate).should().onTcpConnectSuccess(remoteAddress, channel);

    /* when */
    underTest.onTcpConnectFailure(remoteAddress, error);
    then(delegate).should().onTcpConnectFailure(remoteAddress, error);

    /* when */
    underTest.onTlsHandshakeAttempt();
    then(delegate).should().onTlsHandshakeAttempt();

    /* when */
    underTest.onTlsHandshakeSuccess(sslSession);
    then(delegate).should().onTlsHandshakeSuccess(sslSession);

    /* when */
    underTest.onTlsHandshakeFailure(error);
    then(delegate).should().onTlsHandshakeFailure(error);

    /* when */
    underTest.onConnectionPoolAttempt();
    then(delegate).should().onConnectionPoolAttempt();

    /* when */
    underTest.onConnectionPooled(channel);
    then(delegate).should().onConnectionPooled(channel);

    /* when */
    underTest.onConnectionOffer(channel);
    then(delegate).should().onConnectionOffer(channel);

    /* when */
    underTest.onRequestSend(null);
    then(delegate).should().onRequestSend(null);

    /* when */
    underTest.onRetry();
    then(delegate).should().onRetry();

    /* when */
    underTest.onCompleted();
    then(delegate).should().onCompleted();
    then(emitter).should().onSuccess(this);

    /* then */
    verifyNoMoreInteractions(delegate);
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void wontCallOnCompleteTwice(),,,"@Test
  public void wontCallOnCompleteTwice() {
    InOrder inOrder = Mockito.inOrder(emitter);

    /* when */
    underTest.onCompleted();
    /* then */
    inOrder.verify(emitter).onComplete();

    /* when */
    underTest.onCompleted();
    /* then */
    inOrder.verify(emitter, never()).onComplete();
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void wontCallOnErrorTwice(),,,"@Test
  public void wontCallOnErrorTwice() {
    InOrder inOrder = Mockito.inOrder(emitter);

    /* when */
    underTest.onThrowable(null);
    /* then */
    inOrder.verify(emitter).onError(null);

    /* when */
    underTest.onThrowable(new RuntimeException(""unwanted""));
    /* then */
    inOrder.verify(emitter, never()).onError(any());
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void wontCallOnErrorAfterOnComplete(),,,"@Test
  public void wontCallOnErrorAfterOnComplete() {
    /* when */
    underTest.onCompleted();
    then(emitter).should().onComplete();

    /* when */
    underTest.onThrowable(null);
    then(emitter).should(never()).onError(any());
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void wontCallOnCompleteAfterOnError(),,,"@Test
  public void wontCallOnCompleteAfterOnError() {
    /* when */
    underTest.onThrowable(null);
    then(emitter).should().onError(null);

    /* when */
    underTest.onCompleted();
    then(emitter).should(never()).onComplete();
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void wontCallOnCompleteAfterDisposal(),,,"@Test
  public void wontCallOnCompleteAfterDisposal() {
    given(emitter.isDisposed()).willReturn(true);
    /* when */
    underTest.onCompleted();
    /* then */
    verify(emitter, never()).onComplete();
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void wontCallOnErrorAfterDisposal(),,,"@Test
  public void wontCallOnErrorAfterDisposal() {
    given(emitter.isDisposed()).willReturn(true);
    /* when */
    underTest.onThrowable(new RuntimeException(""ignored""));
    /* then */
    verify(emitter, never()).onError(any());
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void handlesExceptionsWhileCompleting(),,,"@Test
  public void handlesExceptionsWhileCompleting() throws Exception {
    /* given */
    final Throwable x = new RuntimeException(""mocked error in delegate onCompleted()"");
    given(delegate.onCompleted()).willThrow(x);
    /* when */
    underTest.onCompleted();
    then(emitter).should().onError(x);
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void handlesExceptionsWhileFailing(),,,"@Test
  public void handlesExceptionsWhileFailing() {
    // given
    final Throwable initial = new RuntimeException(""mocked error for onThrowable()"");
    final Throwable followup = new RuntimeException(""mocked error in delegate onThrowable()"");
    willThrow(followup).given(delegate).onThrowable(initial);

    /* when */
    underTest.onThrowable(initial);

    // then
    then(emitter).should().onError(throwable.capture());
    final Throwable thrown = throwable.getValue();
    assertThat(thrown, is(instanceOf(CompositeException.class)));
    assertThat(((CompositeException) thrown).getExceptions(), is(Arrays.asList(initial, followup)));
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void cachesDisposedException(),,,"@Test
  public void cachesDisposedException() {
    // when
    new UnderTest().disposed();
    new UnderTest().disposed();

    // then
    then(delegate).should(times(2)).onThrowable(throwable.capture());
    final List<Throwable> errors = throwable.getAllValues();
    final Throwable firstError = errors.get(0), secondError = errors.get(1);
    assertThat(secondError, is(sameInstance(firstError)));
    final StackTraceElement[] stackTrace = firstError.getStackTrace();
    assertThat(stackTrace.length, is(1));
    assertThat(stackTrace[0].getClassName(), is(AbstractMaybeAsyncHandlerBridge.class.getName()));
    assertThat(stackTrace[0].getMethodName(), is(""disposed""));
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,httpEvents(),,,"@DataProvider
  public Object[][] httpEvents() {
    return new Object[][]{
            {named(""onStatusReceived"", () -> underTest.onStatusReceived(status))},
            {named(""onHeadersReceived"", () -> underTest.onHeadersReceived(headers))},
            {named(""onBodyPartReceived"", () -> underTest.onBodyPartReceived(bodyPart))},
            {named(""onTrailingHeadersReceived"", () -> underTest.onTrailingHeadersReceived(headers))},
    };
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void httpEventCallbacksCheckDisposal(Callable<AsyncHandler.State> httpEvent),,"@Test(dataProvider = ""httpEvents"")","@Test(dataProvider = ""httpEvents"")
  public void httpEventCallbacksCheckDisposal(Callable<AsyncHandler.State> httpEvent) throws Exception {
    given(emitter.isDisposed()).willReturn(true);

    /* when */
    final AsyncHandler.State firstState = httpEvent.call();
    /* then */
    assertThat(firstState, is(State.ABORT));
    then(delegate).should(only()).onThrowable(isA(DisposedException.class));

    /* when */
    final AsyncHandler.State secondState = httpEvent.call();
    /* then */
    assertThat(secondState, is(State.ABORT));
    /* then */
    verifyNoMoreInteractions(delegate);
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,variousEvents(),,,"@DataProvider
  public Object[][] variousEvents() {
    return new Object[][]{
            {named(""onHostnameResolutionAttempt"", () -> underTest.onHostnameResolutionAttempt(""service:8080""))},
            {named(""onHostnameResolutionSuccess"", () -> underTest.onHostnameResolutionSuccess(""service:8080"",
                    Collections.singletonList(remoteAddress)))},
            {named(""onHostnameResolutionFailure"", () -> underTest.onHostnameResolutionFailure(""service:8080"", error))},
            {named(""onTcpConnectAttempt"", () -> underTest.onTcpConnectAttempt(remoteAddress))},
            {named(""onTcpConnectSuccess"", () -> underTest.onTcpConnectSuccess(remoteAddress, channel))},
            {named(""onTcpConnectFailure"", () -> underTest.onTcpConnectFailure(remoteAddress, error))},
            {named(""onTlsHandshakeAttempt"", () -> underTest.onTlsHandshakeAttempt())},
            {named(""onTlsHandshakeSuccess"", () -> underTest.onTlsHandshakeSuccess(sslSession))},
            {named(""onTlsHandshakeFailure"", () -> underTest.onTlsHandshakeFailure(error))},
            {named(""onConnectionPoolAttempt"", () -> underTest.onConnectionPoolAttempt())},
            {named(""onConnectionPooled"", () -> underTest.onConnectionPooled(channel))},
            {named(""onConnectionOffer"", () -> underTest.onConnectionOffer(channel))},
            {named(""onRequestSend"", () -> underTest.onRequestSend(null))},
            {named(""onRetry"", () -> underTest.onRetry())},
    };
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest,void variousEventCallbacksCheckDisposal(Runnable event),,"@Test(dataProvider = ""variousEvents"")","@Test(dataProvider = ""variousEvents"")
  public void variousEventCallbacksCheckDisposal(Runnable event) {
    given(emitter.isDisposed()).willReturn(true);

    /* when */
    event.run();
    /* then */
    then(delegate).should(only()).onThrowable(isA(DisposedException.class));

    /* when */
    event.run();
    /* then */
    verifyNoMoreInteractions(delegate);
  }"
org.asynchttpclient.extras.rxjava2.maybe.AbstractMaybeAsyncHandlerBridgeTest.UnderTest,delegate(),,,"@Override
    protected AsyncHandler<?> delegate() {
      return delegate;
    }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void setUp(),,,"@BeforeMethod
  public void setUp() {
    System.clearProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY);
    AsyncHttpClientConfigHelper.reloadProperties();
    AsyncHttpClientRegistryImpl.getInstance().clearAllInstances();
    PA.setValue(AsyncHttpClientRegistryImpl.class, ""_instance"", null);
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void setUpBeforeTest(),,,"@BeforeClass
  public void setUpBeforeTest() {
    System.setProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_IMPL_SYSTEM_PROPERTY, AbstractAsyncHttpClientFactoryTest.TEST_CLIENT_CLASS_NAME);
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void tearDown(),,,"@AfterClass
  public void tearDown() {
    System.clearProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_IMPL_SYSTEM_PROPERTY);
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testGetAndRegister(),,,"@Test
  public void testGetAndRegister() throws IOException {
    try (AsyncHttpClient ahc = AsyncHttpClientFactory.getAsyncHttpClient()) {
      Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC));
      Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC, ahc));
      Assert.assertNotNull(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC));
    }
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testDeRegister(),,,"@Test
  public void testDeRegister() throws IOException {
    try (AsyncHttpClient ahc = AsyncHttpClientFactory.getAsyncHttpClient()) {
      Assert.assertFalse(AsyncHttpClientRegistryImpl.getInstance().unregister(TEST_AHC));
      Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC, ahc));
      Assert.assertTrue(AsyncHttpClientRegistryImpl.getInstance().unregister(TEST_AHC));
      Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC));
    }
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testRegisterIfNew(),,,"@Test
  public void testRegisterIfNew() throws IOException {
    try (AsyncHttpClient ahc = AsyncHttpClientFactory.getAsyncHttpClient()) {
      try (AsyncHttpClient ahc2 = AsyncHttpClientFactory.getAsyncHttpClient()) {
        Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC, ahc));
        Assert.assertFalse(AsyncHttpClientRegistryImpl.getInstance().registerIfNew(TEST_AHC, ahc2));
        Assert.assertTrue(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC) == ahc);
        Assert.assertNotNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC, ahc2));
        Assert.assertTrue(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC) == ahc2);
        Assert.assertTrue(AsyncHttpClientRegistryImpl.getInstance().registerIfNew(TEST_AHC + 1, ahc));
        Assert.assertTrue(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC + 1) == ahc);
      }
    }
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testClearAllInstances(),,,"@Test
  public void testClearAllInstances() throws IOException {
    try (AsyncHttpClient ahc = AsyncHttpClientFactory.getAsyncHttpClient()) {
      try (AsyncHttpClient ahc2 = AsyncHttpClientFactory.getAsyncHttpClient()) {
        try (AsyncHttpClient ahc3 = AsyncHttpClientFactory.getAsyncHttpClient()) {
          Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC, ahc));
          Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC + 2, ahc2));
          Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().addOrReplace(TEST_AHC + 3, ahc3));
          Assert.assertEquals(3, AsyncHttpClientRegistryImpl.getInstance().getAllRegisteredNames().size());
          AsyncHttpClientRegistryImpl.getInstance().clearAllInstances();
          Assert.assertEquals(0, AsyncHttpClientRegistryImpl.getInstance().getAllRegisteredNames().size());
          Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC));
          Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC + 2));
          Assert.assertNull(AsyncHttpClientRegistryImpl.getInstance().get(TEST_AHC + 3));
        }
      }
    }
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testCustomAsyncHttpClientRegistry(),,,"@Test
  public void testCustomAsyncHttpClientRegistry() {
    System.setProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY, TestAsyncHttpClientRegistry.class.getName());
    AsyncHttpClientConfigHelper.reloadProperties();
    Assert.assertTrue(AsyncHttpClientRegistryImpl.getInstance() instanceof TestAsyncHttpClientRegistry);
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testNonExistentAsyncHttpClientRegistry(),,@Test(expectedExceptions = AsyncHttpClientImplException.class),"@Test(expectedExceptions = AsyncHttpClientImplException.class)
  public void testNonExistentAsyncHttpClientRegistry() {
    System.setProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY, AbstractAsyncHttpClientFactoryTest.NON_EXISTENT_CLIENT_CLASS_NAME);
    AsyncHttpClientConfigHelper.reloadProperties();
    AsyncHttpClientRegistryImpl.getInstance();
    Assert.fail(""Should never have reached here"");
  }"
org.asynchttpclient.extras.registry.AsyncHttpClientRegistryTest,void testBadAsyncHttpClientRegistry(),,@Test(expectedExceptions = AsyncHttpClientImplException.class),"@Test(expectedExceptions = AsyncHttpClientImplException.class)
  public void testBadAsyncHttpClientRegistry() {
    System.setProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY, AbstractAsyncHttpClientFactoryTest.BAD_CLIENT_CLASS_NAME);
    AsyncHttpClientConfigHelper.reloadProperties();
    AsyncHttpClientRegistryImpl.getInstance();
    Assert.fail(""Should never have reached here"");
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,void close(),,,"@Override
  public void close() {
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,isClosed(),,,"@Override
  public boolean isClosed() {
    return false;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,setSignatureCalculator(SignatureCalculator signatureCalculator),,,"@Override
  public AsyncHttpClient setSignatureCalculator(SignatureCalculator signatureCalculator) {
    return null;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,"prepare(String method, String url)",,,"@Override
  public BoundRequestBuilder prepare(String method, String url) {
    return null;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,prepareGet(String url),,,"@Override
  public BoundRequestBuilder prepareGet(String url) {
    return null;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,prepareConnect(String url),,,"@Override
  public BoundRequestBuilder prepareConnect(String url) {
    return null;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,prepareOptions(String url),,,"@Override
  public BoundRequestBuilder prepareOptions(String url) {
    return null;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,prepareHead(String url),,,"@Override
  public BoundRequestBuilder prepareHead(String url) {
    return null;
  }"
org.asynchttpclient.extras.registry.TestAsyncHttpClient,preparePost(String url),,,"@Override
  public BoundRequestBuilder preparePost(String url) {
    return null;
  }"
