focal_method,test_prefix,docstring
"    public String getAuthValue() {
        return this.auth;
    }","  public void test73()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient("".@E6'V1cuo[d J"", true);
      fTPSClient0.setUseClientMode(true);
      assertEquals(""TLS"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    public int execCCC() throws IOException
    {
        final int repCode = sendCommand(CMD_CCC);
// This will be performed by sendCommand(String, String)
//        if (FTPReply.isPositiveCompletion(repCode)) {
//            _socket_.close();
//            _socket_ = plainSocket;
//            _controlInput_ = new BufferedReader(
//                new InputStreamReader(
//                    _socket_.getInputStream(), getControlEncoding()));
//            _controlOutput_ = new BufferedWriter(
//                new OutputStreamWriter(
//                    _socket_.getOutputStream(), getControlEncoding()));
//        }
        return repCode;
    }","  public void test74()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient("" JM{0a8$Xd 17Gp"");
      try { 
        fTPSClient0.execCCC();
        fail(""Expecting exception: IOException"");
      } catch(IOException e) {
         //
         // Connection is not open
         //
         verifyException(""org.apache.commons.net.ftp.FTP"", e);
      }
  }","/**
     * Send the CCC command to the server.
     * The CCC (Clear Command Channel) command causes the underlying {@link SSLSocket} instance  to be assigned
     * to a plain {@link Socket} instances
     * @return server reply.
     * @throws IOException If an I/O error occurs while sending
     * the command.
     * @since 3.0
     */"
"    public String getAuthValue() {
        return this.auth;
    }","  public void test75()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient(""LpE"", false);
      fTPSClient0.setAuthValue(""/systemType.properties"");
      assertEquals(""/systemType.properties"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    protected void _prepareDataSocket_(final Socket socket)
            throws IOException {
    }","  public void test76()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient();
      MockSocket mockSocket0 = new MockSocket();
      fTPSClient0._prepareDataSocket_(mockSocket0);
      assertEquals(21, fTPSClient0.getDefaultPort());
}","/**
    * Performs any custom initialization for a newly created SSLSocket (before
    * the SSL handshake happens).
    * Called by {@link #_openDataConnection_(int, String)} immediately
    * after creating the socket.
    * The default implementation is a no-op
     * @param socket the socket to set up
    * @throws IOException on error
    * @since 3.1
    */"
"    public String getAuthValue() {
        return this.auth;
    }","  public void test77()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient();
      MockSocket mockSocket0 = new MockSocket();
      fTPSClient0._prepareDataSocket_(mockSocket0);
      assertEquals(""TLS"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    public String getAuthValue() {
        return this.auth;
    }","  public void test78()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient(""`"");
      String[] stringArray0 = new String[2];
      fTPSClient0.setEnabledProtocols(stringArray0);
      assertEquals(""TLS"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    public void setEnabledProtocols(final String[] protocolVersions) {
        protocols = protocolVersions.clone();
    }","  public void test79()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient(""`"");
      String[] stringArray0 = new String[2];
      fTPSClient0.setEnabledProtocols(stringArray0);
      assertEquals(21, fTPSClient0.getDefaultPort());
}","/**
     * Controls which particular protocol versions are enabled for use on this
     * connection. I perform setting before a server negotiation.
     * @param protocolVersions The protocol versions.
     */"
"    public void setHostnameVerifier(final HostnameVerifier newHostnameVerifier)
    {
        hostnameVerifier = newHostnameVerifier;
    }","  public void test80()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient();
      fTPSClient0.setHostnameVerifier((HostnameVerifier) null);
      assertEquals(21, fTPSClient0.getDefaultPort());
}","/**
     * Override the default {@link HostnameVerifier} to use.
     * The verifier is only used on client mode connections.
     * @param newHostnameVerifier The HostnameVerifier implementation to set or <code>null</code> to disable.
     * @since 3.4
     */"
"    public String getAuthValue() {
        return this.auth;
    }","  public void test81()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient();
      fTPSClient0.setHostnameVerifier((HostnameVerifier) null);
      assertEquals(""TLS"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    public String getAuthValue() {
        return this.auth;
    }","  public void test82()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient();
      TrustManager trustManager0 = fTPSClient0.getTrustManager();
      fTPSClient0.setTrustManager(trustManager0);
      assertEquals(""TLS"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    public void setTrustManager(final TrustManager trustManager) {
        this.trustManager = trustManager;
    }","  public void test83()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient();
      TrustManager trustManager0 = fTPSClient0.getTrustManager();
      fTPSClient0.setTrustManager(trustManager0);
      assertEquals(21, fTPSClient0.getDefaultPort());
}","/**
     * Override the default {@link TrustManager} to use; if set to {@code null},
     * the default TrustManager from the JVM will be used.
     *
     * @param trustManager The TrustManager implementation to set, may be {@code null}
     * @see org.apache.commons.net.util.TrustManagerUtils
     */"
"    protected void sslNegotiation() throws IOException {
        plainSocket = _socket_;
        initSslContext();
        final SSLSocket socket = createSSLSocket(_socket_);
        socket.setEnableSessionCreation(isCreation);
        socket.setUseClientMode(isClientMode);

        // client mode
        if (isClientMode) {
            if (tlsEndpointChecking) {
                SSLSocketUtils.enableEndpointNameVerification(socket);
            }
        } else { // server mode
            socket.setNeedClientAuth(isNeedClientAuth);
            socket.setWantClientAuth(isWantClientAuth);
        }

        if (protocols != null) {
            socket.setEnabledProtocols(protocols);
        }
        if (suites != null) {
            socket.setEnabledCipherSuites(suites);
        }
        socket.startHandshake();

        // TODO the following setup appears to duplicate that in the super class methods
        _socket_ = socket;
        _controlInput_ = new BufferedReader(new InputStreamReader(
                socket .getInputStream(), getControlEncoding()));
        _controlOutput_ = new BufferedWriter(new OutputStreamWriter(
                socket.getOutputStream(), getControlEncoding()));

        if (isClientMode) {
            if (hostnameVerifier != null &&
                !hostnameVerifier.verify(_hostname_, socket.getSession())) {
                throw new SSLHandshakeException(""Hostname doesn't match certificate"");
            }
        }
    }","  public void test84()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient("".@E6'V1cuo[d J"", true);
      try { 
        fTPSClient0.sslNegotiation();
        fail(""Expecting exception: IOException"");
      } catch(IOException e) {
         //
         // Could not initialize SSL context
         //
         verifyException(""org.apache.commons.net.util.SSLContextUtils"", e);
      }
  }","/**
     * SSL/TLS negotiation. Acquires an SSL socket of a control
     * connection and carries out handshake processing.
     * @throws IOException If server negotiation fails
     */"
"    public String getAuthValue() {
        return this.auth;
    }","  public void test85()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient(""AATH"");
      fTPSClient0.setKeyManager((KeyManager) null);
      assertEquals(""TLS"", fTPSClient0.getAuthValue());
}","/**
     * Return AUTH command use value.
     * @return AUTH command use value.
     */"
"    public void setKeyManager(final KeyManager keyManager) {
        this.keyManager = keyManager;
    }","  public void test86()  throws Throwable  {
      FTPSClient fTPSClient0 = new FTPSClient(""AATH"");
      fTPSClient0.setKeyManager((KeyManager) null);
      assertEquals(21, fTPSClient0.getDefaultPort());
}","/**
    * Set a {@link KeyManager} to use
    *
    * @param keyManager The KeyManager implementation to set.
    * @see org.apache.commons.net.util.KeyManagerUtils
    */"
"    public FTPFile[] getPrevious(final int quantityRequested) {
        final List<FTPFile> tmpResults = new LinkedList<>();
        int count = quantityRequested;
        while (count > 0 && this.internalIterator.hasPrevious()) {
            final String entry = this.internalIterator.previous();
            FTPFile temp = this.parser.parseFTPEntry(entry);
            if (temp == null && saveUnparseableEntries) {
                temp = new FTPFile(entry);
            }
            tmpResults.add(0,temp);
            count--;
        }
        return tmpResults.toArray(EMPTY_FTP_FILE_ARRAY);
    }","  public void test0()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      FTPFile[] fTPFileArray0 = fTPListParseEngine0.getPrevious((-1));
      assertEquals(0, fTPFileArray0.length);
}","/**
     * Returns an array of at most <code>quantityRequested</code> FTPFile
     * objects starting at this object's internal iterator's current position,
     * and working back toward the beginning.
     *
     * If fewer than <code>quantityRequested</code> such
     * elements are available, the returned array will have a length equal
     * to the number of entries at and after after the current position.
     * If no such entries are found, this array will have a length of 0.
     *
     * After this method is called this object's internal iterator is moved
     * back by a number of positions equal to the size of the array returned.
     *
     * @param quantityRequested
     * the maximum number of entries we want to get.
     *
     * @return an array of at most <code>quantityRequested</code> FTPFile
     * objects starting at the current position of this iterator within its
     * list and at least the number of elements which  exist in the list at
     * and after its current position.  This array will be in the same order
     * as the underlying list (not reversed).
     * <p><b>
     * NOTE:</b> This array may contain null members if any of the
     * individual file listings failed to parse.  The caller should
     * check each entry for null before referencing it.
     */"
"    public FTPFile[] getNext(final int quantityRequested) {
        final List<FTPFile> tmpResults = new LinkedList<>();
        int count = quantityRequested;
        while (count > 0 && this.internalIterator.hasNext()) {
            final String entry = this.internalIterator.next();
            FTPFile temp = this.parser.parseFTPEntry(entry);
            if (temp == null && saveUnparseableEntries) {
                temp = new FTPFile(entry);
            }
            tmpResults.add(temp);
            count--;
        }
        return tmpResults.toArray(EMPTY_FTP_FILE_ARRAY);

    }","  public void test1()  throws Throwable  {
      UnixFTPEntryParser unixFTPEntryParser0 = new UnixFTPEntryParser((FTPClientConfig) null, false);
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(unixFTPEntryParser0, unixFTPEntryParser0.NUMERIC_DATE_CONFIG);
      FTPFile[] fTPFileArray0 = fTPListParseEngine0.getNext((-1908));
      assertEquals(0, fTPFileArray0.length);
}","/**
     * Returns an array of at most <code>quantityRequested</code> FTPFile
     * objects starting at this object's internal iterator's current position.
     * If fewer than <code>quantityRequested</code> such
     * elements are available, the returned array will have a length equal
     * to the number of entries at and after after the current position.
     * If no such entries are found, this array will have a length of 0.
     *
     * After this method is called this object's internal iterator is advanced
     * by a number of positions equal to the size of the array returned.
     *
     * @param quantityRequested
     * the maximum number of entries we want to get.
     *
     * @return an array of at most <code>quantityRequested</code> FTPFile
     * objects starting at the current position of this iterator within its
     * list and at least the number of elements which  exist in the list at
     * and after its current position.
     * <p><b>
     * NOTE:</b> This array may contain null members if any of the
     * individual file listings failed to parse.  The caller should
     * check each entry for null before referencing it.
     */"
"    public boolean hasNext() {
        return internalIterator.hasNext();
    }","  public void test2()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0, (String) null);
      assertTrue(fTPListParseEngine0.hasNext());
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the end of the list.
     *
     * @return true if internal iterator is not at end of list, false
     * otherwise.
     */"
"    public boolean hasPrevious() {
        return internalIterator.hasPrevious();
    }","  public void test3()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0);
      fTPListParseEngine0.getNext(147);
      boolean boolean0 = fTPListParseEngine0.hasPrevious();
      assertTrue(boolean0);
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the beginning of the list.
     *
     * @return true if internal iterator is not at beginning of list, false
     * otherwise.
     */"
"    public boolean hasNext() {
        return internalIterator.hasNext();
    }","  public void test4()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0);
      boolean boolean0 = fTPListParseEngine0.hasNext();
      assertTrue(boolean0);
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the end of the list.
     *
     * @return true if internal iterator is not at end of list, false
     * otherwise.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test5()  throws Throwable  {
      VMSFTPEntryParser vMSFTPEntryParser0 = new VMSFTPEntryParser();
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(vMSFTPEntryParser0);
      Enumeration<InputStream> enumeration0 = (Enumeration<InputStream>) mock(Enumeration.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(enumeration0).hasMoreElements();
      SequenceInputStream sequenceInputStream0 = new SequenceInputStream(enumeration0);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) sequenceInputStream0, ""org.apache.commons.net.ftp.FTPFileFilters"");
        fail(""Expecting exception: UnsupportedCharsetException"");
      } catch(UnsupportedCharsetException e) {
         //
         // org.apache.commons.net.ftp.FTPFileFilters
         //
         verifyException(""java.nio.charset.Charset"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test6()  throws Throwable  {
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine((FTPFileEntryParser) null);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) null, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.Reader"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test7()  throws Throwable  {
      FTPClientConfig fTPClientConfig0 = new FTPClientConfig("""", """", """", """", (String) null, "".c+z/>"");
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine((FTPFileEntryParser) null, fTPClientConfig0);
      byte[] byteArray0 = new byte[2];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0, (byte)100, (-1));
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.ftp.FTPListParseEngine"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test8()  throws Throwable  {
      EnterpriseUnixFTPEntryParser enterpriseUnixFTPEntryParser0 = new EnterpriseUnixFTPEntryParser();
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(enterpriseUnixFTPEntryParser0);
      PipedInputStream pipedInputStream0 = new PipedInputStream();
      try { 
        fTPListParseEngine0.readServerList((InputStream) pipedInputStream0, (String) null);
        fail(""Expecting exception: IOException"");
      } catch(IOException e) {
         //
         // Pipe not connected
         //
         verifyException(""java.io.PipedInputStream"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test9()  throws Throwable  {
      OS400FTPEntryParser oS400FTPEntryParser0 = new OS400FTPEntryParser();
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS400FTPEntryParser0);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.Reader"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test10()  throws Throwable  {
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      NTFTPEntryParser nTFTPEntryParser0 = new NTFTPEntryParser(fTPClientConfig0);
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(nTFTPEntryParser0, fTPClientConfig0);
      DataInputStream dataInputStream0 = new DataInputStream((InputStream) null);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) dataInputStream0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.DataInputStream"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test11()  throws Throwable  {
      MLSxEntryParser mLSxEntryParser0 = MLSxEntryParser.getInstance();
      FTPClientConfig fTPClientConfig0 = new FTPClientConfig(""#f(Qz}(w}c&"", (String) null, ""5K"", """", ""5K"", (String) null, false, true);
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(mLSxEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[9];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0, (-2401), (byte)119);
      SequenceInputStream sequenceInputStream0 = new SequenceInputStream(byteArrayInputStream0, byteArrayInputStream0);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) sequenceInputStream0);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.ByteArrayInputStream"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public FTPFile[] getFiles()
    throws IOException // TODO remove; not actually thrown
    {
        return getFiles(FTPFileFilters.NON_NULL);
    }","  public void test12()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.getFiles((FTPFileFilter) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.ftp.FTPListParseEngine"", e);
      }
  }","/**
     * Returns an array of FTPFile objects containing the whole list of
     * files returned by the server as read by this object's parser.
     *
     * @return an array of FTPFile objects containing the whole list of
     *         files returned by the server as read by this object's parser.
     * None of the entries will be null
     * @throws IOException - not ever thrown, may be removed in a later release
     */"
"    public boolean hasNext() {
        return internalIterator.hasNext();
    }","  public void test13()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0);
      FTPFileFilter fTPFileFilter0 = mock(FTPFileFilter.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(fTPFileFilter0).accept(any(org.apache.commons.net.ftp.FTPFile.class));
      fTPListParseEngine0.getFiles(fTPFileFilter0);
      assertTrue(fTPListParseEngine0.hasNext());
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the end of the list.
     *
     * @return true if internal iterator is not at end of list, false
     * otherwise.
     */"
"    public boolean hasNext() {
        return internalIterator.hasNext();
    }","  public void test14()  throws Throwable  {
      NetwareFTPEntryParser netwareFTPEntryParser0 = new NetwareFTPEntryParser((FTPClientConfig) null);
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(netwareFTPEntryParser0, (FTPClientConfig) null);
      assertFalse(fTPListParseEngine0.hasNext());
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the end of the list.
     *
     * @return true if internal iterator is not at end of list, false
     * otherwise.
     */"
"    public void readServerList(final InputStream inputStream, final String charsetName) throws IOException {
        this.entries = new LinkedList<>();
        read(inputStream, charsetName);
        this.parser.preParse(this.entries);
        resetIterator();
    }","  public void test15()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      // Undeclared exception!
      try { 
        fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0, ""I`-Xn)zhidgk^:$v$d"");
        fail(""Expecting exception: IllegalCharsetNameException"");
      } catch(IllegalCharsetNameException e) {
         //
         // I`-Xn)zhidgk^:$v$d
         //
         verifyException(""java.nio.charset.Charset"", e);
      }
  }","/**
     * Reads (and closes) the initial reading and preparsing of the list returned by the server. After this method has
     * completed, this object will contain a list of unparsed entries (Strings) each referring to a unique file on the
     * server.
     *
     * @param inputStream input stream provided by the server socket.
     * @param charsetName the encoding to be used for reading the stream
     *
     * @throws IOException thrown on any failure to read from the sever.
     */"
"    public boolean hasNext() {
        return internalIterator.hasNext();
    }","  public void test16()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0);
      FTPFileFilter fTPFileFilter0 = mock(FTPFileFilter.class, new ViolatedAssumptionAnswer());
      doReturn(true).when(fTPFileFilter0).accept(any(org.apache.commons.net.ftp.FTPFile.class));
      fTPListParseEngine0.getFiles(fTPFileFilter0);
      assertTrue(fTPListParseEngine0.hasNext());
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the end of the list.
     *
     * @return true if internal iterator is not at end of list, false
     * otherwise.
     */"
"    public boolean hasNext() {
        return internalIterator.hasNext();
    }","  public void test17()  throws Throwable  {
      OS2FTPEntryParser oS2FTPEntryParser0 = new OS2FTPEntryParser();
      FTPClientConfig fTPClientConfig0 = UnixFTPEntryParser.NUMERIC_DATE_CONFIG;
      FTPListParseEngine fTPListParseEngine0 = new FTPListParseEngine(oS2FTPEntryParser0, fTPClientConfig0);
      byte[] byteArray0 = new byte[6];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      fTPListParseEngine0.readServerList((InputStream) byteArrayInputStream0);
      fTPListParseEngine0.getFiles();
      assertTrue(fTPListParseEngine0.hasNext());
}","/**
     * convenience method to allow clients to know whether this object's
     * internal iterator's current position is at the end of the list.
     *
     * @return true if internal iterator is not at end of list, false
     * otherwise.
     */"
