classname,method,docstring,method_definition
org.apache.commons.net.examples.mail.IMAPExportMbox,void protocolReplyReceived(final ProtocolCommandEvent event),,"@Override
            public void protocolReplyReceived(final ProtocolCommandEvent event) {
                if (event.getReplyCode() != IMAPReply.PARTIAL){ // This is dealt with by the chunk listener
                    super.protocolReplyReceived(event);
                }
            }"
org.apache.commons.net.examples.mail.IMAPExportMbox,"startsWith(final String input, final Pattern pat)",,"private static boolean startsWith(final String input, final Pattern pat) {
        final Matcher m = pat.matcher(input);
        return m.lookingAt();
    }"
org.apache.commons.net.examples.mail.IMAPExportMbox,"matches(final String input, final Pattern pat, final int index)",,"private static String matches(final String input, final Pattern pat, final int index) {
        final Matcher m = pat.matcher(input);
        if (m.lookingAt()) {
            return m.group(index);
        }
        return null;
    }"
org.apache.commons.net.examples.mail.IMAPExportMbox.MboxListener,chunkReceived(final IMAP imap),,"@Override
        public boolean chunkReceived(final IMAP imap) {
            final String[] replyStrings = imap.getReplyStrings();
            Date received = new Date();
            final String firstLine = replyStrings[0];
            Matcher m = PATID.matcher(firstLine);
            if (m.lookingAt()) { // found a match
                final String date = m.group(PATID_DATE_GROUP);
                try {
                    received=IDPARSE.parse(date);
                } catch (final ParseException e) {
                    System.err.println(e);
                }
            } else {
                System.err.println(""No timestamp found in: "" + firstLine + ""  - using current time"");
            }
            String replyTo = ""MAILER-DAEMON""; // default
            for(int i=1; i< replyStrings.length - 1; i++) {
                final String line = replyStrings[i];
                if (line.startsWith(""Return-Path: "")) {
                    final String[] parts = line.split("" "", 2);
                    if (!parts[1].equals(""<>"")) {// Don't replace default with blank
                        replyTo = parts[1];
                        if (replyTo.startsWith(""<"")) {
                            if (replyTo.endsWith("">"")) {
                                replyTo = replyTo.substring(1,replyTo.length()-1); // drop <> wrapper
                            } else {
                                System.err.println(""Unexpected Return-path: '"" + line+ ""' in "" + firstLine);
                            }
                        }
                    }
                    break;
                }
            }
            try {
                // Add initial mbox header line
                bufferedWriter.append(""From "");
                bufferedWriter.append(replyTo);
                bufferedWriter.append(' ');
                bufferedWriter.append(DATE_FORMAT.format(received));
                bufferedWriter.append(lineSeparator);
                // Debug
                bufferedWriter.append(""X-IMAP-Response: "").append(firstLine).append(lineSeparator);
                if (printMarker) {
                    System.err.println(""["" + total + ""] "" + firstLine);
                }
                // Skip first and last lines
                for(int i=1; i< replyStrings.length - 1; i++) {
                    final String line = replyStrings[i];
                        if (startsWith(line, PATFROM)) {
                            bufferedWriter.append('>'); // Escape a From_ line
                        }
                        bufferedWriter.append(line);
                        bufferedWriter.append(lineSeparator);
                }
                // The last line ends with the trailing closing "")"" which needs to be stripped
                final String lastLine = replyStrings[replyStrings.length-1];
                final int lastLength = lastLine.length();
                if (lastLength > 1) { // there's some content, we need to save it
                    bufferedWriter.append(lastLine, 0, lastLength-1);
                    bufferedWriter.append(lineSeparator);
                }
                bufferedWriter.append(lineSeparator); // blank line between entries
            } catch (final IOException e) {
                e.printStackTrace();
                throw new RuntimeException(e); // chunkReceived cannot throw a checked Exception
            }
            lastFetched = firstLine;
            total.incrementAndGet();
            if (checkSequence) {
                m = PATSEQ.matcher(firstLine);
                if (m.lookingAt()) { // found a match
                    final long msgSeq = Long.parseLong(m.group(PATSEQ_SEQUENCE_GROUP)); // Cannot fail to parse
                    if (lastSeq != -1) {
                        final long missing = msgSeq - lastSeq - 1;
                        if (missing != 0) {
                            for(long j = lastSeq + 1; j < msgSeq; j++) {
                                missingIds.add(String.valueOf(j));
                            }
                            System.err.println(
                                ""*** Sequence error: current="" + msgSeq + "" previous="" + lastSeq + "" Missing="" + missing);
                        }
                    }
                    lastSeq = msgSeq;
                }
            }
            if (printHash) {
                System.err.print(""."");
            }
            return true;
        }"
org.apache.commons.net.examples.mail.IMAPExportMbox.MboxListener,void close(),,"public void close() throws IOException {
            if (bufferedWriter != null) {
                bufferedWriter.close();
            }
        }"
org.apache.commons.net.examples.mail.IMAPImportMbox,void main(final String[] args),,"public static void main(final String[] args) throws IOException
    {
        if (args.length < 2)
        {
            System.err.println(""Usage: IMAPImportMbox imap[s]://user:password@host[:port]/folder/path <mboxfile> [selectors]"");
            System.err.println(""\tWhere: a selector is a list of numbers/number ranges - 1,2,3-10"" +
                               "" - or a list of strings to match in the initial From line"");
            System.exit(1);
        }

        final URI uri      = URI.create(args[0]);
        final String file  = args[1];

        final File mbox = new File(file);
        if (!mbox.isFile() || !mbox.canRead()) {
            throw new IOException(""Cannot read mailbox file: "" + mbox);
        }

        final String path = uri.getPath();
        if (path == null || path.length() < 1) {
            throw new IllegalArgumentException(""Invalid folderPath: '"" + path + ""'"");
        }
        final String folder = path.substring(1); // skip the leading /

        final List<String> contains = new ArrayList<>(); // list of strings to find
        final BitSet msgNums = new BitSet(); // list of message numbers

        for(int i = 2; i < args.length; i++) {
            final String arg = args[i];
            if (arg.matches(""\\d+(-\\d+)?(,\\d+(-\\d+)?)*"")) { // number,m-n
                for(final String entry : arg.split("","")) {
                    final String []parts = entry.split(""-"");
                    if (parts.length == 2) { // m-n
                        final int low = Integer.parseInt(parts[0]);
                        final int high = Integer.parseInt(parts[1]);
                        for(int j=low; j <= high; j++) {
                            msgNums.set(j);
                        }
                    } else {
                        msgNums.set(Integer.parseInt(entry));
                    }
                }
            } else {
                contains.add(arg); // not a number/number range
            }
        }
//        System.out.println(msgNums.toString());
//        System.out.println(java.util.Arrays.toString(contains.toArray()));

        // Connect and login
        final IMAPClient imap = IMAPUtils.imapLogin(uri, 10000, null);

        int total = 0;
        int loaded = 0;
        try {
            imap.setSoTimeout(6000);

            final BufferedReader br = new BufferedReader(new FileReader(file)); // TODO charset?

            String line;
            final StringBuilder sb = new StringBuilder();
            boolean wanted = false; // Skip any leading rubbish
            while((line=br.readLine())!=null) {
                if (line.startsWith(""From "")) { // start of message; i.e. end of previous (if any)
                    if (process(sb, imap, folder, total)) { // process previous message (if any)
                        loaded++;
                    }
                    sb.setLength(0);
                    total ++;
                    wanted = wanted(total, line, msgNums, contains);
                } else if (startsWith(line, PATFROM)) { // Unescape "">+From "" in body text
                    line = line.substring(1);
                }
                // TODO process first Received: line to determine arrival date?
                if (wanted) {
                    sb.append(line);
                    sb.append(CRLF);
                }
            }
            br.close();
            if (wanted && process(sb, imap, folder, total)) { // last message (if any)
                loaded++;
            }
        } catch (final IOException e) {
            System.out.println(""Error processing msg: "" + total + "" "" + imap.getReplyString());
            e.printStackTrace();
            System.exit(10);
            return;
        } finally {
            imap.logout();
            imap.disconnect();
        }
        System.out.println(""Processed "" + total + "" messages, loaded "" + loaded);
    }"
org.apache.commons.net.examples.mail.IMAPImportMbox,"startsWith(final String input, final Pattern pat)",,"private static boolean startsWith(final String input, final Pattern pat) {
        final Matcher m = pat.matcher(input);
        return m.lookingAt();
    }"
org.apache.commons.net.examples.mail.IMAPImportMbox,getDate(final String msg),,"private static String getDate(final String msg) {
                                              // From SENDER Fri Sep 13 17:04:01 2019
        final Pattern FROM_RE = Pattern.compile(""From \\S+ +\\S+ (\\S+)  ?(\\S+) (\\S+) (\\S+)"");
        //                                                 [Fri]   Sep      13     HMS   2019
        // output date: 13-Sep-2019 17:04:01 +0000
        String date = null;
        final Matcher m = FROM_RE.matcher(msg);
        if (m.lookingAt()) {
            date = m.group(2)+""-""+m.group(1)+""-""+m.group(4)+"" ""+m.group(3)+"" +0000"";
        }
        return date;
    }"
org.apache.commons.net.examples.mail.IMAPImportMbox,"process(final StringBuilder sb, final IMAPClient imap, final String folder
            ,final int msgNum)",,"private static boolean process(final StringBuilder sb, final IMAPClient imap, final String folder
            ,final int msgNum) throws IOException {
        final int length = sb.length();
        final boolean haveMessage = length > 2;
        if (haveMessage) {
            System.out.println(""MsgNum: "" + msgNum +"" Length "" + length);
            sb.setLength(length-2); // drop trailing CRLF (mbox format has trailing blank line)
            final String msg = sb.toString();
            if (!imap.append(folder, null, getDate(msg), msg)) {
                throw new IOException(""Failed to import message: "" + msgNum + "" "" + imap.getReplyString());
            }
        }
        return haveMessage;
    }"
org.apache.commons.net.examples.mail.IMAPImportMbox,"wanted(final int msgNum, final String line, final BitSet msgNums, final List<String> contains)","/**
     * Is the message wanted?
     *
     * @param msgNum the message number
     * @param line the From line
     * @param msgNums the list of wanted message numbers
     * @param contains the list of strings to be contained
     * @return true if the message is wanted
     */","private static boolean wanted(final int msgNum, final String line, final BitSet msgNums, final List<String> contains) {
        return (msgNums.isEmpty() && contains.isEmpty()) // no selectors
             || msgNums.get(msgNum) // matches message number
             || listContains(contains, line); // contains string
    }"
org.apache.commons.net.examples.mail.IMAPImportMbox,"listContains(final List<String> contains, final String string)","/**
     * Is at least one entry in the list contained in the string?
     * @param contains the list of strings to look for
     * @param string the String to check against
     * @return true if at least one entry in the contains list is contained in the string
     */","private static boolean listContains(final List<String> contains, final String string) {
        for(final String entry : contains) {
            if (string.contains(entry)) {
                return true;
            }
        }
        return false;
    }"
org.apache.commons.net.examples.mail.POP3Mail,"void printMessageInfo(final BufferedReader reader, final int id)",,"public static void printMessageInfo(final BufferedReader reader, final int id) throws IOException  {
        String from = """";
        String subject = """";
        String line;
        while ((line = reader.readLine()) != null)
        {
            final String lower = line.toLowerCase(Locale.ENGLISH);
            if (lower.startsWith(""from: "")) {
                from = line.substring(6).trim();
            }  else if (lower.startsWith(""subject: "")) {
                subject = line.substring(9).trim();
            }
        }

        System.out.println(Integer.toString(id) + "" From: "" + from + ""  Subject: "" + subject);
    }"
org.apache.commons.net.examples.mail.POP3Mail,void main(final String[] args),,"public static void main(final String[] args)
    {
        if (args.length < 3)
        {
            System.err.println(
                ""Usage: POP3Mail <server[:port]> <username> <password|-|*|VARNAME> [TLS [true=implicit]]"");
            System.exit(1);
        }

        final String arg0[] = args[0].split("":"");
        final String server=arg0[0];
        final String username = args[1];
        String password = args[2];
        // prompt for the password if necessary
        try {
            password = Utils.getPassword(username, password);
        } catch (final IOException e1) {
            System.err.println(""Could not retrieve password: "" + e1.getMessage());
            return;
        }

        final String proto = args.length > 3 ? args[3] : null;
        final boolean implicit = args.length > 4 ? Boolean.parseBoolean(args[4]) : false;

        final POP3Client pop3;

        if (proto != null) {
            System.out.println(""Using secure protocol: ""+proto);
            pop3 = new POP3SClient(proto, implicit);
        } else {
            pop3 = new POP3Client();
        }

        final int port;
        if (arg0.length == 2) {
            port = Integer.parseInt(arg0[1]);
        } else {
            port = pop3.getDefaultPort();
        }
        System.out.println(""Connecting to server ""+server+"" on ""+port);

        // We want to timeout if a response takes longer than 60 seconds
        pop3.setDefaultTimeout(60000);

        // suppress login details
        pop3.addProtocolCommandListener(new PrintCommandListener(new PrintWriter(System.out), true));

        try
        {
            pop3.connect(server);
        }
        catch (final IOException e)
        {
            System.err.println(""Could not connect to server."");
            e.printStackTrace();
            return;
        }

        try
        {
            if (!pop3.login(username, password))
            {
                System.err.println(""Could not login to server.  Check password."");
                pop3.disconnect();
                return;
            }

            final POP3MessageInfo status = pop3.status();
            if (status == null) {
                System.err.println(""Could not retrieve status."");
                pop3.logout();
                pop3.disconnect();
                return;
            }

            System.out.println(""Status: "" + status);

            final POP3MessageInfo[] messages = pop3.listMessages();

            if (messages == null)
            {
                System.err.println(""Could not retrieve message list."");
                pop3.logout();
                pop3.disconnect();
                return;
            }
            else if (messages.length == 0)
            {
                System.out.println(""No messages"");
                pop3.logout();
                pop3.disconnect();
                return;
            }

            System.out.println(""Message count: "" + messages.length);

            for (final POP3MessageInfo msginfo : messages) {
                final BufferedReader reader = (BufferedReader) pop3.retrieveMessageTop(msginfo.number, 0);

                if (reader == null) {
                    System.err.println(""Could not retrieve message header."");
                    pop3.logout();
                    pop3.disconnect();
                    return;
                }
                printMessageInfo(reader, msginfo.number);
            }

            pop3.logout();
            pop3.disconnect();
        }
        catch (final IOException e)
        {
            e.printStackTrace();
            return;
        }
    }"
org.apache.commons.net.examples.mail.IMAPUtils,"imapLogin(final URI uri, final int defaultTimeout, final ProtocolCommandListener listener)","/**
     * Parse the URI and use the details to connect to the IMAP(S) server and login.
     *
     * @param uri the URI to use, e.g. imaps://user:pass@imap.mail.yahoo.com/folder
     * or imaps://user:pass@imap.googlemail.com/folder
     * @param defaultTimeout initial timeout (in milliseconds)
     * @param listener for tracing protocol IO (may be null)
     * @return the IMAP client - connected and logged in
     * @throws IOException if any problems occur
     */","static IMAPClient imapLogin(final URI uri, final int defaultTimeout, final ProtocolCommandListener listener)
            throws IOException {
        final String userInfo = uri.getUserInfo();
        if (userInfo == null) {
            throw new IllegalArgumentException(""Missing userInfo details"");
        }

        final String []userpass = userInfo.split("":"");
        if (userpass.length != 2) {
            throw new IllegalArgumentException(""Invalid userInfo details: '"" + userInfo + ""'"");
        }

        final String username = userpass[0];
        String password = userpass[1];
        // prompt for the password if necessary
        password = Utils.getPassword(username, password);

        final IMAPClient imap;

        final String scheme = uri.getScheme();
        if (""imaps"".equalsIgnoreCase(scheme)) {
            System.out.println(""Using secure protocol"");
            imap = new IMAPSClient(true); // implicit
        } else if (""imap"".equalsIgnoreCase(scheme)) {
            imap = new IMAPClient();
        } else {
            throw new IllegalArgumentException(""Invalid protocol: "" + scheme);
        }
        final int port = uri.getPort();
        if (port != -1) {
            imap.setDefaultPort(port);
        }

        imap.setDefaultTimeout(defaultTimeout);

        if (listener != null) {
            imap.addProtocolCommandListener(listener);
        }

        final String server = uri.getHost();
        System.out.println(""Connecting to server "" + server + "" on "" + imap.getDefaultPort());

        try {
            imap.connect(server);
            System.out.println(""Successfully connected"");
        } catch (final IOException e) {
            throw new RuntimeException(""Could not connect to server."", e);
        }

        if (!imap.login(username, password)) {
            imap.disconnect();
            throw new RuntimeException(""Could not login to server. Check login details."");
        }

        return imap;
    }"
org.apache.commons.net.examples.mail.Utils,"getPassword(final String username, String password)","/**
     * If the initial password is:
     * '*' - replace it with a line read from the system console
     * '-' - replace it with next line from STDIN
     * 'ABCD' - if the input is all upper case, use the field as an environment variable name
     *
     * Note: there are no guarantees that the password cannot be snooped.
     *
     * Even using the console may be subject to memory snooping,
     * however it should be safer than the other methods.
     *
     * STDIN may require creating a temporary file which could be read by others
     * Environment variables may be visible by using PS
     */","static String getPassword(final String username, String password) throws IOException {
        if (""-"".equals(password)) { // stdin
            final BufferedReader in = new BufferedReader(new InputStreamReader(System.in));
            password = in.readLine();
        } else if (""*"".equals(password)) { // console
            final Console con = System.console(); // Java 1.6
            if (con != null) {
                final char[] pwd = con.readPassword(""Password for "" + username + "": "");
                password = new String(pwd);
            } else {
                throw new IOException(""Cannot access Console"");
            }
        } else if (password.equals(password.toUpperCase(Locale.ROOT))) { // environment variable name
            final String tmp = System.getenv(password);
            if (tmp != null) { // don't overwrite if variable does not exist (just in case password is all uppers)
                password=tmp;
            }
        }
        return password;
    }"
org.apache.commons.net.examples.mail.SMTPMail,void main(final String[] args),,"public static void main(final String[] args)
    {
        final String sender;
        final String recipient;
        final String subject;
        final String fileName;
        final String server;
        String cc;
        final List<String> ccList = new ArrayList<>();
        final BufferedReader stdin;
        FileReader fileReader = null;
        final Writer writer;
        final SimpleSMTPHeader header;
        final SMTPClient client;

        if (args.length < 1)
        {
            System.err.println(""Usage: SMTPMail <smtpserver>"");
            System.exit(1);
        }

        server = args[0];

        stdin = new BufferedReader(new InputStreamReader(System.in));

        try
        {
            System.out.print(""From: "");
            System.out.flush();

            sender = stdin.readLine();

            System.out.print(""To: "");
            System.out.flush();

            recipient = stdin.readLine();

            System.out.print(""Subject: "");
            System.out.flush();

            subject = stdin.readLine();

            header = new SimpleSMTPHeader(sender, recipient, subject);


            while (true)
            {
                System.out.print(""CC <enter one address per line, hit enter to end>: "");
                System.out.flush();

                cc = stdin.readLine();

                if (cc== null || cc.isEmpty()) {
                    break;
                }

                header.addCC(cc.trim());
                ccList.add(cc.trim());
            }

            System.out.print(""Filename: "");
            System.out.flush();

            fileName = stdin.readLine();

            try
            {
                fileReader = new FileReader(fileName);
            }
            catch (final FileNotFoundException e)
            {
                System.err.println(""File not found. "" + e.getMessage());
            }

            client = new SMTPClient();
            client.addProtocolCommandListener(new PrintCommandListener(
                                                  new PrintWriter(System.out), true));

            client.connect(server);

            if (!SMTPReply.isPositiveCompletion(client.getReplyCode()))
            {
                client.disconnect();
                System.err.println(""SMTP server refused connection."");
                System.exit(1);
            }

            client.login();

            client.setSender(sender);
            client.addRecipient(recipient);



            for (final String recpt : ccList) {
                client.addRecipient(recpt);
            }

            writer = client.sendMessageData();

            if (writer != null)
            {
                writer.write(header.toString());
                Util.copyReader(fileReader, writer);
                writer.close();
                client.completePendingCommand();
            }

            if (fileReader != null ) {
                fileReader.close();
            }

            client.logout();

            client.disconnect();
        }
        catch (final IOException e)
        {
            e.printStackTrace();
            System.exit(1);
        }
    }"
org.apache.commons.net.examples.mail.POP3ExportMbox,void main(final String[] args),,"public static void main(final String[] args)
    {
        int argIdx;
        String file = null;
        for(argIdx = 0; argIdx < args.length; argIdx++) {
            if (args[argIdx].equals(""-F"")) {
                file = args[++argIdx];
            } else {
                break;
            }
        }

        final int argCount = args.length - argIdx;
        if (argCount < 3)
        {
            System.err.println(
                ""Usage: POP3Mail [-F file/directory] <server[:port]> <username> <password|-|*|VARNAME> [TLS [true=implicit]]"");
            System.exit(1);
        }

        final String arg0[] = args[argIdx++].split("":"");
        final String server=arg0[0];
        final String username = args[argIdx++];
        String password = args[argIdx++];
        // prompt for the password if necessary
        try {
            password = Utils.getPassword(username, password);
        } catch (final IOException e1) {
            System.err.println(""Could not retrieve password: "" + e1.getMessage());
            return;
        }

        final String proto = argCount > 3 ? args[argIdx++] : null;
        final boolean implicit = argCount > 4 ? Boolean.parseBoolean(args[argIdx++]) : false;

        final POP3Client pop3;

        if (proto != null) {
            System.out.println(""Using secure protocol: ""+proto);
            pop3 = new POP3SClient(proto, implicit);
        } else {
            pop3 = new POP3Client();
        }

        final int port;
        if (arg0.length == 2) {
            port = Integer.parseInt(arg0[1]);
        } else {
            port = pop3.getDefaultPort();
        }
        System.out.println(""Connecting to server ""+server+"" on ""+port);

        // We want to timeout if a response takes longer than 60 seconds
        pop3.setDefaultTimeout(60000);

        try
        {
            pop3.connect(server);
        }
        catch (final IOException e)
        {
            System.err.println(""Could not connect to server."");
            e.printStackTrace();
            return;
        }

        try
        {
            if (!pop3.login(username, password))
            {
                System.err.println(""Could not login to server.  Check password."");
                pop3.disconnect();
                return;
            }

            final POP3MessageInfo status = pop3.status();
            if (status == null) {
                System.err.println(""Could not retrieve status."");
                pop3.logout();
                pop3.disconnect();
                return;
            }

            System.out.println(""Status: "" + status);
            final int count = status.number;
            if (file != null) {
                System.out.println(""Getting messages: "" + count);
                final File mbox = new File(file);
                if (mbox.isDirectory()) {
                    System.out.println(""Writing dir: "" + mbox);
                    // Currently POP3Client uses iso-8859-1
                    for (int i = 1; i <= count; i++) {
                        try (final OutputStreamWriter fw = new OutputStreamWriter(
                                new FileOutputStream(new File(mbox, i + "".eml"")), StandardCharsets.ISO_8859_1)) {
                            writeFile(pop3, fw, i);
                        }
                    }
                } else {
                    System.out.println(""Writing file: "" + mbox);
                    // Currently POP3Client uses iso-8859-1
                    try (final OutputStreamWriter fw = new OutputStreamWriter(new FileOutputStream(mbox),
                            StandardCharsets.ISO_8859_1)) {
                        for (int i = 1; i <= count; i++) {
                            writeMbox(pop3, fw, i);
                        }
                    }
                }
            }

            pop3.logout();
            pop3.disconnect();
        }
        catch (final IOException e)
        {
            e.printStackTrace();
            return;
        }
    }"
org.apache.commons.net.examples.mail.POP3ExportMbox,"void writeFile(final POP3Client pop3, final OutputStreamWriter fw, final int i)",,"private static void writeFile(final POP3Client pop3, final OutputStreamWriter fw, final int i) throws IOException {
        try (final BufferedReader r = (BufferedReader) pop3.retrieveMessage(i)) {
            String line;
            while ((line = r.readLine()) != null) {
                fw.write(line);
                fw.write(""\n"");
            }
        }
    }"
org.apache.commons.net.examples.mail.POP3ExportMbox,"void writeMbox(final POP3Client pop3, final OutputStreamWriter fw, final int i)",,"private static void writeMbox(final POP3Client pop3, final OutputStreamWriter fw, final int i) throws IOException {
        final SimpleDateFormat DATE_FORMAT // for mbox From_ lines
                = new SimpleDateFormat(""EEE MMM dd HH:mm:ss YYYY"");
        final String replyTo = ""MAILER-DAEMON""; // default
        final Date received = new Date();
        try (final BufferedReader r = (BufferedReader) pop3.retrieveMessage(i)) {
            fw.append(""From "");
            fw.append(replyTo);
            fw.append(' ');
            fw.append(DATE_FORMAT.format(received));
            fw.append(""\n"");
            String line;
            while ((line = r.readLine()) != null) {
                if (startsWith(line, PATFROM)) {
                    fw.write("">"");
                }
                fw.write(line);
                fw.write(""\n"");
            }
            fw.write(""\n"");
        }
    }"
org.apache.commons.net.examples.mail.POP3ExportMbox,"startsWith(final String input, final Pattern pat)",,"private static boolean startsWith(final String input, final Pattern pat) {
        final Matcher m = pat.matcher(input);
        return m.lookingAt();
    }"
org.apache.commons.net.examples.ntp.TimeClient,void timeTCP(final String host),,"public static void timeTCP(final String host) throws IOException
    {
        final TimeTCPClient client = new TimeTCPClient();
    try {
          // We want to timeout if a response takes longer than 60 seconds
          client.setDefaultTimeout(60000);
      client.connect(host);
          System.out.println(client.getDate());
    } finally {
          client.disconnect();
    }
    }"
org.apache.commons.net.examples.ntp.TimeClient,void timeUDP(final String host),,"public static void timeUDP(final String host) throws IOException
    {
        final TimeUDPClient client = new TimeUDPClient();

        // We want to timeout if a response takes longer than 60 seconds
        client.setDefaultTimeout(60000);
        client.open();
        System.out.println(client.getDate(InetAddress.getByName(host)));
        client.close();
    }"
org.apache.commons.net.examples.ntp.TimeClient,void main(final String[] args),,"public static void main(final String[] args)
    {

        if (args.length == 1)
        {
            try
            {
                timeTCP(args[0]);
            }
            catch (final IOException e)
            {
                e.printStackTrace();
                System.exit(1);
            }
        }
        else if (args.length == 2 && args[0].equals(""-udp""))
        {
            try
            {
                timeUDP(args[1]);
            }
            catch (final IOException e)
            {
                e.printStackTrace();
                System.exit(1);
            }
        }
        else
        {
            System.err.println(""Usage: TimeClient [-udp] <hostname>"");
            System.exit(1);
        }

    }"
org.apache.commons.net.examples.ntp.NTPClient,void processResponse(final TimeInfo info),"/**
     * Process <code>TimeInfo</code> object and print its details.
     * @param info <code>TimeInfo</code> object.
     */","public static void processResponse(final TimeInfo info)
    {
        final NtpV3Packet message = info.getMessage();
        final int stratum = message.getStratum();
        final String refType;
        if (stratum <= 0) {
            refType = ""(Unspecified or Unavailable)"";
        } else if (stratum == 1) {
            refType = ""(Primary Reference; e.g., GPS)""; // GPS, radio clock, etc.
        } else {
            refType = ""(Secondary Reference; e.g. via NTP or SNTP)"";
        }
        // stratum should be 0..15...
        System.out.println("" Stratum: "" + stratum + "" "" + refType);
        final int version = message.getVersion();
        final int li = message.getLeapIndicator();
        System.out.println("" leap="" + li + "", version=""
                + version + "", precision="" + message.getPrecision());

        System.out.println("" mode: "" + message.getModeName() + "" ("" + message.getMode() + "")"");
        final int poll = message.getPoll();
        // poll value typically btwn MINPOLL (4) and MAXPOLL (14)
        System.out.println("" poll: "" + (poll <= 0 ? 1 : (int) Math.pow(2, poll))
                + "" seconds"" + "" (2 ** "" + poll + "")"");
        final double disp = message.getRootDispersionInMillisDouble();
        System.out.println("" rootdelay="" + numberFormat.format(message.getRootDelayInMillisDouble())
                + "", rootdispersion(ms): "" + numberFormat.format(disp));

        final int refId = message.getReferenceId();
        String refAddr = NtpUtils.getHostAddress(refId);
        String refName = null;
        if (refId != 0) {
            if (refAddr.equals(""127.127.1.0"")) {
                refName = ""LOCAL""; // This is the ref address for the Local Clock
            } else if (stratum >= 2) {
                // If reference id has 127.127 prefix then it uses its own reference clock
                // defined in the form 127.127.clock-type.unit-num (e.g. 127.127.8.0 mode 5
                // for GENERIC DCF77 AM; see refclock.htm from the NTP software distribution.
                if (!refAddr.startsWith(""127.127"")) {
                    try {
                        final InetAddress addr = InetAddress.getByName(refAddr);
                        final String name = addr.getHostName();
                        if (name != null && !name.equals(refAddr)) {
                            refName = name;
                        }
                    } catch (final UnknownHostException e) {
                        // some stratum-2 servers sync to ref clock device but fudge stratum level higher... (e.g. 2)
                        // ref not valid host maybe it's a reference clock name?
                        // otherwise just show the ref IP address.
                        refName = NtpUtils.getReferenceClock(message);
                    }
                }
            } else if (version >= 3 && (stratum == 0 || stratum == 1)) {
                refName = NtpUtils.getReferenceClock(message);
                // refname usually have at least 3 characters (e.g. GPS, WWV, LCL, etc.)
            }
            // otherwise give up on naming the beast...
        }
        if (refName != null && refName.length() > 1) {
            refAddr += "" ("" + refName + "")"";
        }
        System.out.println("" Reference Identifier:\t"" + refAddr);

        final TimeStamp refNtpTime = message.getReferenceTimeStamp();
        System.out.println("" Reference Timestamp:\t"" + refNtpTime + ""  "" + refNtpTime.toDateString());

        // Originate Time is time request sent by client (t1)
        final TimeStamp origNtpTime = message.getOriginateTimeStamp();
        System.out.println("" Originate Timestamp:\t"" + origNtpTime + ""  "" + origNtpTime.toDateString());

        final long destTimeMillis = info.getReturnTime();
        // Receive Time is time request received by server (t2)
        final TimeStamp rcvNtpTime = message.getReceiveTimeStamp();
        System.out.println("" Receive Timestamp:\t"" + rcvNtpTime + ""  "" + rcvNtpTime.toDateString());

        // Transmit time is time reply sent by server (t3)
        final TimeStamp xmitNtpTime = message.getTransmitTimeStamp();
        System.out.println("" Transmit Timestamp:\t"" + xmitNtpTime + ""  "" + xmitNtpTime.toDateString());

        // Destination time is time reply received by client (t4)
        final TimeStamp destNtpTime = TimeStamp.getNtpTime(destTimeMillis);
        System.out.println("" Destination Timestamp:\t"" + destNtpTime + ""  "" + destNtpTime.toDateString());

        info.computeDetails(); // compute offset/delay if not already done
        final Long offsetMillis = info.getOffset();
        final Long delayMillis = info.getDelay();
        final String delay = delayMillis == null ? ""N/A"" : delayMillis.toString();
        final String offset = offsetMillis == null ? ""N/A"" : offsetMillis.toString();

        System.out.println("" Roundtrip delay(ms)="" + delay
                + "", clock offset(ms)="" + offset); // offset in ms
    }"
org.apache.commons.net.examples.ntp.NTPClient,void main(final String[] args),,"public static void main(final String[] args)
    {
        if (args.length == 0) {
            System.err.println(""Usage: NTPClient <hostname-or-address-list>"");
            System.exit(1);
        }

        final NTPUDPClient client = new NTPUDPClient();
        // We want to timeout if a response takes longer than 10 seconds
        client.setDefaultTimeout(10000);
        try {
            client.open();
            for (final String arg : args)
            {
                System.out.println();
                try {
                    final InetAddress hostAddr = InetAddress.getByName(arg);
                    System.out.println(""> "" + hostAddr.getHostName() + ""/"" + hostAddr.getHostAddress());
                    final TimeInfo info = client.getTime(hostAddr);
                    processResponse(info);
                } catch (final IOException ioe) {
                    ioe.printStackTrace();
                }
            }
        } catch (final SocketException e) {
            e.printStackTrace();
        }

        client.close();
    }"
org.apache.commons.net.examples.ntp.SimpleNTPServer,getPort(),,"public int getPort()
    {
        return port;
    }"
org.apache.commons.net.examples.ntp.SimpleNTPServer,isRunning(),"/**
     * Returns state of whether time service is running.
     *
     * @return true if time service is running
     */","public boolean isRunning()
    {
        return running;
    }"
org.apache.commons.net.examples.ntp.SimpleNTPServer,isStarted(),"/**
     * Returns state of whether time service is running.
     *
     * @return true if time service is running
     */","public boolean isStarted()
    {
        return started;
    }"
org.apache.commons.net.examples.ntp.SimpleNTPServer,void connect(),"/**
     * Connects to server socket and listen for client connections.
     *
     * @throws IOException if an I/O error occurs when creating the socket.
     */","public void connect() throws IOException
    {
        if (socket == null)
        {
            socket = new DatagramSocket(port);
            // port = 0 is bound to available free port
            if (port == 0) {
                port = socket.getLocalPort();
            }
            System.out.println(""Running NTP service on port "" + port + ""/UDP"");
        }
    }"
