focal_method,test_prefix,docstring
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test1()  throws Throwable  {
      Locale locale0 = Locale.ITALIAN;
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(locale0, false);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test2()  throws Throwable  {
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(false);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test3()  throws Throwable  {
      Locale locale0 = Locale.JAPANESE;
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(locale0, ""`sQ"", true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test4()  throws Throwable  {
      Object object0 = new Object();
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(object0, (Locale) null, ""No pattern provided, using default."", true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        if (value instanceof Number) {
            return value;
        }

        // Note that despite the ambiguous ""getInstance"" name, and despite the
        // fact that objects returned from this method have the same toString
        // representation, each call to getInstance actually returns a new
        // object.
        final DecimalFormat formatter = (DecimalFormat) DecimalFormat.getInstance(locale);

        // if some constructors default pattern to null, it makes only sense
        // to handle null pattern gracefully
        if (pattern != null) {
            if (locPattern) {
                formatter.applyLocalizedPattern(pattern);
            } else {
                formatter.applyPattern(pattern);
            }
        } else {
            log.debug(""No pattern provided, using default."");
        }

        return formatter.parse((String) value);
    }","  public void test5()  throws Throwable  {
      Double double0 = new Double(1652.4999636184725);
      Locale locale0 = Locale.CHINA;
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(double0, locale0, false);
      Object object0 = new Object();
      // Undeclared exception!
      try { 
        decimalLocaleConverter0.parse(object0, ""11HBI{P(mF"");
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.lang.Object cannot be cast to java.lang.String
         //
         verifyException(""org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output
     * object of the specified type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion
     * cannot be performed successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        if (value instanceof Number) {
            return value;
        }

        // Note that despite the ambiguous ""getInstance"" name, and despite the
        // fact that objects returned from this method have the same toString
        // representation, each call to getInstance actually returns a new
        // object.
        final DecimalFormat formatter = (DecimalFormat) DecimalFormat.getInstance(locale);

        // if some constructors default pattern to null, it makes only sense
        // to handle null pattern gracefully
        if (pattern != null) {
            if (locPattern) {
                formatter.applyLocalizedPattern(pattern);
            } else {
                formatter.applyPattern(pattern);
            }
        } else {
            log.debug(""No pattern provided, using default."");
        }

        return formatter.parse((String) value);
    }","  public void test6()  throws Throwable  {
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(""I"", true);
      try { 
        decimalLocaleConverter0.parse(""I"", ""I"");
        fail(""Expecting exception: ParseException"");
      } catch(ParseException e) {
         //
         // Unparseable number: \""I\""
         //
         verifyException(""java.text.NumberFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output
     * object of the specified type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion
     * cannot be performed successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     */"
"    public Object convert(final Object value) {
        return convert(value, null);
    }","  public void test7()  throws Throwable  {
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(""I"", true);
      Object object0 = decimalLocaleConverter0.convert((Object) ""I"");
      assertEquals(""I"", object0);
}","/**
     * Convert the specified locale-sensitive input object into an output object.
     * The default pattern is used for the conversion.
     *
     * @param value The input object to be converted
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        if (value instanceof Number) {
            return value;
        }

        // Note that despite the ambiguous ""getInstance"" name, and despite the
        // fact that objects returned from this method have the same toString
        // representation, each call to getInstance actually returns a new
        // object.
        final DecimalFormat formatter = (DecimalFormat) DecimalFormat.getInstance(locale);

        // if some constructors default pattern to null, it makes only sense
        // to handle null pattern gracefully
        if (pattern != null) {
            if (locPattern) {
                formatter.applyLocalizedPattern(pattern);
            } else {
                formatter.applyPattern(pattern);
            }
        } else {
            log.debug(""No pattern provided, using default."");
        }

        return formatter.parse((String) value);
    }","  public void test8()  throws Throwable  {
      Locale locale0 = Locale.CHINESE;
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter((Object) null, locale0);
      // Undeclared exception!
      try { 
        decimalLocaleConverter0.parse(""org.apache.commons.logging.impl.Log4JLogger"", ""org.apache.commons.logging.impl.Log4JLogger"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Multiple decimal separators in pattern \""org.apache.commons.logging.impl.Log4JLogger\""
         //
         verifyException(""java.text.DecimalFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output
     * object of the specified type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion
     * cannot be performed successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     */"
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test9()  throws Throwable  {
      Locale locale0 = Locale.CANADA;
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(locale0, """");
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test10()  throws Throwable  {
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter("""");
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        if (value instanceof Number) {
            return value;
        }

        // Note that despite the ambiguous ""getInstance"" name, and despite the
        // fact that objects returned from this method have the same toString
        // representation, each call to getInstance actually returns a new
        // object.
        final DecimalFormat formatter = (DecimalFormat) DecimalFormat.getInstance(locale);

        // if some constructors default pattern to null, it makes only sense
        // to handle null pattern gracefully
        if (pattern != null) {
            if (locPattern) {
                formatter.applyLocalizedPattern(pattern);
            } else {
                formatter.applyPattern(pattern);
            }
        } else {
            log.debug(""No pattern provided, using default."");
        }

        return formatter.parse((String) value);
    }","  public void test11()  throws Throwable  {
      Locale locale0 = Locale.CHINESE;
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter(locale0);
      Integer integer0 = new Integer(1439);
      Object object0 = decimalLocaleConverter0.parse(integer0, """");
      assertEquals(1439, object0);
}","/**
     * Convert the specified locale-sensitive input object into an output
     * object of the specified type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion
     * cannot be performed successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     */"
"    public DecimalLocaleConverter() {

        this(false);
    }","  public void test12()  throws Throwable  {
      DecimalLocaleConverter decimalLocaleConverter0 = new DecimalLocaleConverter();
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof BigDecimal) {
            return result;
        }

        try {
            return new BigDecimal(result.toString());
        }
        catch (final NumberFormatException ex) {
            throw new ConversionException(""Suplied number is not of type BigDecimal: "" + result);
        }

    }","  public void test0()  throws Throwable  {
      Object object0 = new Object();
      Locale locale0 = new Locale("""");
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(object0, locale0);
      Integer integer0 = new Integer((-2246));
      // Undeclared exception!
      try { 
        bigDecimalLocaleConverter0.parse(integer0, """");
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // Suplied number is not of type BigDecimal: -2246
         //
         verifyException(""org.apache.commons.beanutils.locale.converters.BigDecimalLocaleConverter"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of
     * BigDecimal type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof BigDecimal) {
            return result;
        }

        try {
            return new BigDecimal(result.toString());
        }
        catch (final NumberFormatException ex) {
            throw new ConversionException(""Suplied number is not of type BigDecimal: "" + result);
        }

    }","  public void test1()  throws Throwable  {
      Locale locale0 = new Locale("""");
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(locale0, """");
      try { 
        bigDecimalLocaleConverter0.parse("""", """");
        fail(""Expecting exception: ParseException"");
      } catch(ParseException e) {
         //
         // Unparseable number: \""\""
         //
         verifyException(""java.text.NumberFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of
     * BigDecimal type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof BigDecimal) {
            return result;
        }

        try {
            return new BigDecimal(result.toString());
        }
        catch (final NumberFormatException ex) {
            throw new ConversionException(""Suplied number is not of type BigDecimal: "" + result);
        }

    }","  public void test2()  throws Throwable  {
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter((Locale) null);
      // Undeclared exception!
      try { 
        bigDecimalLocaleConverter0.parse((Object) null, """");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.text.DecimalFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of
     * BigDecimal type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof BigDecimal) {
            return result;
        }

        try {
            return new BigDecimal(result.toString());
        }
        catch (final NumberFormatException ex) {
            throw new ConversionException(""Suplied number is not of type BigDecimal: "" + result);
        }

    }","  public void test3()  throws Throwable  {
      Object object0 = new Object();
      Locale locale0 = Locale.TAIWAN;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(object0, locale0, ""org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter"");
      // Undeclared exception!
      try { 
        bigDecimalLocaleConverter0.parse(object0, ""Suplied number is not of type BigDecimal: "");
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.lang.Object cannot be cast to java.lang.String
         //
         verifyException(""org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of
     * BigDecimal type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test4()  throws Throwable  {
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(false);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test5()  throws Throwable  {
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter((Object) null, true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test6()  throws Throwable  {
      Locale locale0 = Locale.GERMANY;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(locale0, true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test7()  throws Throwable  {
      Object object0 = new Object();
      Locale locale0 = Locale.US;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(object0, locale0, true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test8()  throws Throwable  {
      Locale locale0 = Locale.KOREAN;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(locale0, """", false);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test9()  throws Throwable  {
      Locale locale0 = Locale.CHINESE;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(locale0, locale0, (String) null, false);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof BigDecimal) {
            return result;
        }

        try {
            return new BigDecimal(result.toString());
        }
        catch (final NumberFormatException ex) {
            throw new ConversionException(""Suplied number is not of type BigDecimal: "" + result);
        }

    }","  public void test10()  throws Throwable  {
      Locale locale0 = Locale.CANADA_FRENCH;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(""6s?hu&tIw"", locale0);
      BigDecimal bigDecimal0 = BigDecimal.ZERO;
      BigDecimal bigDecimal1 = (BigDecimal)bigDecimalLocaleConverter0.parse(bigDecimal0, ""6s?hu&tIw"");
      assertEquals((byte)0, bigDecimal1.byteValue());
}","/**
     * Convert the specified locale-sensitive input object into an output object of
     * BigDecimal type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test11()  throws Throwable  {
      Locale locale0 = Locale.CANADA_FRENCH;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter(""6s?hu&tIw"", locale0);
      Object object0 = bigDecimalLocaleConverter0.convert((Object) ""6s?hu&tIw"");
      assertEquals(""6s?hu&tIw"", object0);
}","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof BigDecimal) {
            return result;
        }

        try {
            return new BigDecimal(result.toString());
        }
        catch (final NumberFormatException ex) {
            throw new ConversionException(""Suplied number is not of type BigDecimal: "" + result);
        }

    }","  public void test12()  throws Throwable  {
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter();
      LinkedList<Locale.LanguageRange> linkedList0 = new LinkedList<Locale.LanguageRange>();
      Locale locale0 = Locale.ITALY;
      Set<String> set0 = locale0.getUnicodeLocaleAttributes();
      List<String> list0 = Locale.filterTags((List<Locale.LanguageRange>) linkedList0, (Collection<String>) set0);
      // Undeclared exception!
      try { 
        bigDecimalLocaleConverter0.parse(list0, ""Null value specified for conversion, returing null"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Malformed pattern \""Null value specified for conversion, returing null\""
         //
         verifyException(""java.text.DecimalFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of
     * BigDecimal type.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    public BigDecimalLocaleConverter() {

        this(false);
    }","  public void test13()  throws Throwable  {
      Locale locale0 = Locale.ROOT;
      BigDecimalLocaleConverter bigDecimalLocaleConverter0 = new BigDecimalLocaleConverter((Object) locale0);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof Short) {
            return result;
        }

        final Number parsed = (Number)result;
        if (parsed.longValue() != parsed.shortValue()) {
            throw new ConversionException(""Supplied number is not of type Short: "" + parsed.longValue());
        }

        // now returns property Short
        return new Short(parsed.shortValue());
    }","  public void test0()  throws Throwable  {
      Double double0 = new Double(1.0);
      Locale locale0 = Locale.TRADITIONAL_CHINESE;
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter(double0, locale0);
      // Undeclared exception!
      try { 
        shortLocaleConverter0.parse((Object) null, ""org.apache.commons.beanutils.locale.BaseLocaleConverter"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Multiple decimal separators in pattern \""org.apache.commons.beanutils.locale.BaseLocaleConverter\""
         //
         verifyException(""java.text.DecimalFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of the
     * specified type. This method will return values of type Short.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof Short) {
            return result;
        }

        final Number parsed = (Number)result;
        if (parsed.longValue() != parsed.shortValue()) {
            throw new ConversionException(""Supplied number is not of type Short: "" + parsed.longValue());
        }

        // now returns property Short
        return new Short(parsed.shortValue());
    }","  public void test1()  throws Throwable  {
      Locale locale0 = Locale.ITALIAN;
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter(locale0, ""`C0I]]qOR^"");
      // Undeclared exception!
      try { 
        shortLocaleConverter0.parse(locale0, ""znllZ"");
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.util.Locale cannot be cast to java.lang.String
         //
         verifyException(""org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of the
     * specified type. This method will return values of type Short.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    public ShortLocaleConverter() {

        this(false);
    }","  public void test2()  throws Throwable  {
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter((Locale) null, """", true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public ShortLocaleConverter() {

        this(false);
    }","  public void test3()  throws Throwable  {
      Locale locale0 = Locale.CANADA_FRENCH;
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter(locale0, true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    public ShortLocaleConverter() {

        this(false);
    }","  public void test4()  throws Throwable  {
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter(true);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof Short) {
            return result;
        }

        final Number parsed = (Number)result;
        if (parsed.longValue() != parsed.shortValue()) {
            throw new ConversionException(""Supplied number is not of type Short: "" + parsed.longValue());
        }

        // now returns property Short
        return new Short(parsed.shortValue());
    }","  public void test5()  throws Throwable  {
      Float float0 = new Float(544.9211259831899);
      Locale locale0 = Locale.CHINA;
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter(float0, locale0, ""Supplied number is not of type Short: "", false);
      try { 
        shortLocaleConverter0.parse(""Supplied number is not of type Short: "", ""hW^TjV"");
        fail(""Expecting exception: ParseException"");
      } catch(ParseException e) {
         //
         // Unparseable number: \""Supplied number is not of type Short: \""
         //
         verifyException(""java.text.NumberFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of the
     * specified type. This method will return values of type Short.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
"    public ShortLocaleConverter() {

        this(false);
    }","  public void test6()  throws Throwable  {
      Float float0 = new Float((-53.04614F));
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter(float0, false);
  }","/**
     * Create a {@link org.apache.commons.beanutils.locale.LocaleConverter}
     * that will throw a {@link org.apache.commons.beanutils.ConversionException}
     * if a conversion error occurs. The locale is the default locale for
     * this instance of the Java Virtual Machine and an unlocalized pattern is used
     * for the convertion.
     *
     */"
"    protected Object parse(final Object value, final String pattern) throws ParseException {

        final Object result = super.parse(value, pattern);

        if (result == null || result instanceof Short) {
            return result;
        }

        final Number parsed = (Number)result;
        if (parsed.longValue() != parsed.shortValue()) {
            throw new ConversionException(""Supplied number is not of type Short: "" + parsed.longValue());
        }

        // now returns property Short
        return new Short(parsed.shortValue());
    }","  public void test7()  throws Throwable  {
      Locale locale0 = Locale.TRADITIONAL_CHINESE;
      ShortLocaleConverter shortLocaleConverter0 = new ShortLocaleConverter((Object) null, locale0, false);
      // Undeclared exception!
      try { 
        shortLocaleConverter0.parse((Object) null, ""#I5D6=o[,s,0QD@6"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.text.DecimalFormat"", e);
      }
  }","/**
     * Convert the specified locale-sensitive input object into an output object of the
     * specified type. This method will return values of type Short.
     *
     * @param value The input object to be converted
     * @param pattern The pattern is used for the convertion
     * @return The converted value
     *
     * @throws org.apache.commons.beanutils.ConversionException if conversion cannot be performed
     *  successfully
     * @throws ParseException if an error occurs parsing a String to a Number
     * @since 1.8.0
     */"
