classname,method,docstring,method_definition
spark.http.matching.RouteContext,acceptType(),,"public String acceptType() {
        return acceptType;
    }"
spark.http.matching.RouteContext,body(),,"public Body body() {
        return body;
    }"
spark.http.matching.RouteContext,requestWrapper(),,"public RequestWrapper requestWrapper() {
        return requestWrapper;
    }"
spark.http.matching.RouteContext,responseWrapper(),,"public ResponseWrapper responseWrapper() {
        return responseWrapper;
    }"
spark.http.matching.RouteContext,response(),,"public Response response() {
        return response;
    }"
spark.http.matching.RouteContext,httpMethod(),,"public HttpMethod httpMethod() {
        return httpMethod;
    }"
spark.http.matching.MatcherFilter,void init(FilterConfig config),,"@Override
    public void init(FilterConfig config) {
        //
    }"
spark.http.matching.MatcherFilter,"void doFilter(ServletRequest servletRequest,
                         ServletResponse servletResponse,
                         FilterChain chain)",,"@Override
    public void doFilter(ServletRequest servletRequest,
                         ServletResponse servletResponse,
                         FilterChain chain) throws IOException, ServletException {

        HttpServletRequest httpRequest = (HttpServletRequest) servletRequest;
        HttpServletResponse httpResponse = (HttpServletResponse) servletResponse;

        // handle static resources
        boolean consumedByStaticFile = staticFiles.consume(httpRequest, httpResponse);

        if (consumedByStaticFile) {
            return;
        }

        String method = getHttpMethodFrom(httpRequest);

        String httpMethodStr = method.toLowerCase();
        String uri = httpRequest.getRequestURI();
        String acceptType = httpRequest.getHeader(ACCEPT_TYPE_REQUEST_MIME_HEADER);

        Body body = Body.create();

        RequestWrapper requestWrapper = RequestWrapper.create();
        ResponseWrapper responseWrapper = ResponseWrapper.create();

        Response response = RequestResponseFactory.create(httpResponse);

        HttpMethod httpMethod = HttpMethod.get(httpMethodStr);

        RouteContext context = RouteContext.create()
                .withMatcher(routeMatcher)
                .withHttpRequest(httpRequest)
                .withUri(uri)
                .withAcceptType(acceptType)
                .withBody(body)
                .withRequestWrapper(requestWrapper)
                .withResponseWrapper(responseWrapper)
                .withResponse(response)
                .withHttpMethod(httpMethod);

        try {
            try {

                BeforeFilters.execute(context);
                Routes.execute(context);
                AfterFilters.execute(context);

            } catch (HaltException halt) {

                Halt.modify(httpResponse, body, halt);

            } catch (Exception generalException) {

                GeneralError.modify(
                        httpRequest,
                        httpResponse,
                        body,
                        requestWrapper,
                        responseWrapper,
                        exceptionMapper,
                        generalException);

            }

            // If redirected and content is null set to empty string to not throw NotConsumedException
            if (body.notSet() && responseWrapper.isRedirected()) {
                body.set("""");
            }

            if (body.notSet() && hasOtherHandlers) {
                if (servletRequest instanceof HttpRequestWrapper) {
                    ((HttpRequestWrapper) servletRequest).notConsumed(true);
                    return;
                }
            }

            if (body.notSet()) {
                LOG.info(""The requested route [{}] has not been mapped in Spark for {}: [{}]"",
                         uri, ACCEPT_TYPE_REQUEST_MIME_HEADER, acceptType);
                httpResponse.setStatus(HttpServletResponse.SC_NOT_FOUND);

                if (CustomErrorPages.existsFor(404)) {
                    requestWrapper.setDelegate(RequestResponseFactory.create(httpRequest));
                    responseWrapper.setDelegate(RequestResponseFactory.create(httpResponse));
                    body.set(CustomErrorPages.getFor(404, requestWrapper, responseWrapper));
                } else {
                    body.set(String.format(CustomErrorPages.NOT_FOUND));
                }
            }
        } finally {
            try {
                AfterAfterFilters.execute(context);
            } catch (Exception generalException) {
                GeneralError.modify(
                        httpRequest,
                        httpResponse,
                        body,
                        requestWrapper,
                        responseWrapper,
                        exceptionMapper,
                        generalException);
            }
        }

        if (body.isSet()) {
            body.serializeTo(httpResponse, serializerChain, httpRequest);
        } else if (chain != null) {
            chain.doFilter(httpRequest, httpResponse);
        }
    }"
spark.http.matching.MatcherFilter,getHttpMethodFrom(HttpServletRequest httpRequest),,"private String getHttpMethodFrom(HttpServletRequest httpRequest) {
        String method = httpRequest.getHeader(HTTP_METHOD_OVERRIDE_HEADER);

        if (method == null) {
            method = httpRequest.getMethod();
        }
        return method;
    }"
spark.http.matching.MatcherFilter,void destroy(),,"@Override
    public void destroy() {
    }"
spark.http.matching.AfterAfterFilters,void execute(RouteContext context),,"static void execute(RouteContext context) throws Exception {

        Object content = context.body().get();

        List<RouteMatch> matchSet = context.routeMatcher().findMultiple(HttpMethod.afterafter,
                                                                               context.uri(),
                                                                               context.acceptType());

        for (RouteMatch filterMatch : matchSet) {
            Object filterTarget = filterMatch.getTarget();

            if (filterTarget instanceof FilterImpl) {

                if (context.requestWrapper().getDelegate() == null) {
                    Request request = RequestResponseFactory.create(filterMatch, context.httpRequest());
                    context.requestWrapper().setDelegate(request);
                } else {
                    context.requestWrapper().changeMatch(filterMatch);
                }

                context.responseWrapper().setDelegate(context.response());

                FilterImpl filter = (FilterImpl) filterTarget;
                filter.handle(context.requestWrapper(), context.responseWrapper());

                String bodyAfterFilter = context.response().body();

                if (bodyAfterFilter != null) {
                    content = bodyAfterFilter;
                }
            }
        }

        context.body().set(content);
    }"
spark.http.matching.ResponseWrapper,create(),,"static ResponseWrapper create() {
        return new ResponseWrapper();
    }"
spark.http.matching.ResponseWrapper,void setDelegate(Response delegate),,"public void setDelegate(Response delegate) {
        this.delegate = delegate;
    }"
spark.http.matching.ResponseWrapper,getDelegate(),,"Response getDelegate() {
        return delegate;
    }"
spark.http.matching.ResponseWrapper,void status(int statusCode),,"@Override
    public void status(int statusCode) {
        delegate.status(statusCode);
    }"
spark.http.matching.ResponseWrapper,status(),,"@Override
    public int status() {
        return delegate.status();
    }"
spark.http.matching.ResponseWrapper,void body(String body),,"@Override
    public void body(String body) {
        delegate.body(body);
    }"
spark.http.matching.ResponseWrapper,body(),,"@Override
    public String body() {
        return delegate.body();
    }"
spark.http.matching.ResponseWrapper,equals(Object obj),,"@Override
    public boolean equals(Object obj) {
        return delegate.equals(obj);
    }"
spark.http.matching.ResponseWrapper,hashCode(),,"@Override
    public int hashCode() {
        return delegate.hashCode();
    }"
spark.http.matching.ResponseWrapper,raw(),,"@Override
    public HttpServletResponse raw() {
        return delegate.raw();
    }"
spark.http.matching.ResponseWrapper,void redirect(String location),,"@Override
    public void redirect(String location) {
        redirected = true;
        delegate.redirect(location);
    }"
spark.http.matching.ResponseWrapper,"void redirect(String location, int httpStatusCode)",,"@Override
    public void redirect(String location, int httpStatusCode) {
        redirected = true;
        delegate.redirect(location, httpStatusCode);
    }"
spark.http.matching.ResponseWrapper,isRedirected(),"/**
     * @return true if redirected has been done
     */","boolean isRedirected() {
        return redirected;
    }"
spark.http.matching.ResponseWrapper,"void header(String header, String value)",,"@Override
    public void header(String header, String value) {
        delegate.header(header, value);
    }"
spark.http.matching.ResponseWrapper,toString(),,"@Override
    public String toString() {
        return delegate.toString();
    }"
spark.http.matching.ResponseWrapper,void type(String contentType),,"@Override
    public void type(String contentType) {
        delegate.type(contentType);
    }"
spark.http.matching.ResponseWrapper,type(),,"@Override
    public String type() {
        return delegate.type();
    }"
spark.http.matching.ResponseWrapper,"void cookie(String name, String value)",,"@Override
    public void cookie(String name, String value) {
        delegate.cookie(name, value);
    }"
spark.http.matching.ResponseWrapper,"void cookie(String name, String value, int maxAge)",,"@Override
    public void cookie(String name, String value, int maxAge) {
        delegate.cookie(name, value, maxAge);
    }"
spark.http.matching.ResponseWrapper,"void cookie(String name, String value, int maxAge, boolean secured)",,"@Override
    public void cookie(String name, String value, int maxAge, boolean secured) {
        delegate.cookie(name, value, maxAge, secured);
    }"
spark.http.matching.ResponseWrapper,"void cookie(String path, String name, String value, int maxAge, boolean secured)",,"@Override
    public void cookie(String path, String name, String value, int maxAge, boolean secured) {
        delegate.cookie(path, name, value, maxAge, secured);
    }"
spark.http.matching.ResponseWrapper,"void cookie(String path, String name, String value, int maxAge, boolean secured, boolean httpOnly)",,"@Override
    public void cookie(String path, String name, String value, int maxAge, boolean secured, boolean httpOnly) {
        delegate.cookie(path, name, value, maxAge, secured, httpOnly);
    }"
spark.http.matching.ResponseWrapper,"void cookie(String domain, String path, String name, String value, int maxAge, boolean secured, boolean httpOnly)",,"@Override
    public void cookie(String domain, String path, String name, String value, int maxAge, boolean secured, boolean httpOnly) {
        delegate.cookie(domain, path, name, value, maxAge, secured, httpOnly);
    }"
spark.http.matching.ResponseWrapper,void removeCookie(String name),,"@Override
    public void removeCookie(String name) {
        delegate.removeCookie(name);
    }"
spark.http.matching.ResponseWrapper,"void removeCookie(String path, String name)",,"@Override
    public void removeCookie(String path, String name) {
        delegate.removeCookie(path, name);
    }"
spark.http.matching.Body,create(),,"public static Body create() {
        return new Body();
    }"
spark.http.matching.Body,notSet(),,"public boolean notSet() {
        return content == null;
    }"
spark.http.matching.Body,isSet(),,"public boolean isSet() {
        return content != null;
    }"
spark.http.matching.Body,get(),,"public Object get() {
        return content;
    }"
spark.http.matching.Body,void set(Object content),,"public void set(Object content) {
        this.content = content;
    }"
spark.http.matching.Body,"void serializeTo(HttpServletResponse httpResponse,
                            SerializerChain serializerChain,
                            HttpServletRequest httpRequest)",,"public void serializeTo(HttpServletResponse httpResponse,
                            SerializerChain serializerChain,
                            HttpServletRequest httpRequest) throws IOException {

        if (!httpResponse.isCommitted()) {
            if (httpResponse.getContentType() == null) {
                httpResponse.setContentType(""text/html; charset=utf-8"");
            }

            // Check if GZIP is wanted/accepted and in that case handle that
            OutputStream responseStream = GzipUtils.checkAndWrap(httpRequest, httpResponse, true);

            // Serialize the body to output stream
            serializerChain.process(responseStream, content);

            responseStream.flush(); // needed for GZIP stream. Not sure where the HTTP response actually gets cleaned up
            responseStream.close(); // needed for GZIP
        }
    }"
spark.http.matching.Routes,void execute(RouteContext context),,"static void execute(RouteContext context) throws Exception {

        Object content = context.body().get();

        RouteMatch match = context.routeMatcher().find(context.httpMethod(), context.uri(), context.acceptType());

        Object target = null;
        if (match != null) {
            target = match.getTarget();
        } else if (context.httpMethod() == HttpMethod.head && context.body().notSet()) {
            // See if get is mapped to provide default head mapping
            content =
                    context.routeMatcher().find(HttpMethod.get, context.uri(), context.acceptType())
                            != null ? """" : null;
        }

        if (target != null) {
            Object result = null;

            if (target instanceof RouteImpl) {
                RouteImpl route = ((RouteImpl) target);

                if (context.requestWrapper().getDelegate() == null) {
                    Request request = RequestResponseFactory.create(match, context.httpRequest());
                    context.requestWrapper().setDelegate(request);
                } else {
                    context.requestWrapper().changeMatch(match);
                }

                context.responseWrapper().setDelegate(context.response());

                Object element = route.handle(context.requestWrapper(), context.responseWrapper());
                if (!context.responseWrapper().isRedirected()) {
                	result = route.render(element);
                }
            }

            if (result != null) {
                content = result;

                if (content instanceof String) {
                    String contentStr = (String) content;

                    if (!contentStr.equals("""")) {
                        context.responseWrapper().body(contentStr);
                    }
                }
            }
        }

        context.body().set(content);
    }"
spark.http.matching.GeneralError,"void modify(HttpServletRequest httpRequest,
                       HttpServletResponse httpResponse,
                       Body body,
                       RequestWrapper requestWrapper,
                       ResponseWrapper responseWrapper,
                       ExceptionMapper exceptionMapper,
                       Exception e)","/**
     * Modifies the HTTP response and body based on the provided exception.
     */","static void modify(HttpServletRequest httpRequest,
                       HttpServletResponse httpResponse,
                       Body body,
                       RequestWrapper requestWrapper,
                       ResponseWrapper responseWrapper,
                       ExceptionMapper exceptionMapper,
                       Exception e) {

        ExceptionHandlerImpl handler = exceptionMapper.getHandler(e);

        if (handler != null) {
            handler.handle(e, requestWrapper, responseWrapper);
            String bodyAfterFilter = responseWrapper.getDelegate().body();

            if (bodyAfterFilter != null) {
                body.set(bodyAfterFilter);
            }
        } else {
            LOG.error("""", e);

            httpResponse.setStatus(500);

            if (CustomErrorPages.existsFor(500)) {
                requestWrapper.setDelegate(RequestResponseFactory.create(httpRequest));
                responseWrapper.setDelegate(RequestResponseFactory.create(httpResponse));
                body.set(CustomErrorPages.getFor(500, requestWrapper, responseWrapper));
            } else {
                body.set(CustomErrorPages.INTERNAL_ERROR);
            }
        }
    }"
spark.http.matching.AfterFilters,void execute(RouteContext context),,"static void execute(RouteContext context) throws Exception {

        Object content = context.body().get();

        List<RouteMatch> matchSet = context.routeMatcher().findMultiple(HttpMethod.after,
                                                                        context.uri(),
                                                                        context.acceptType());

        for (RouteMatch filterMatch : matchSet) {
            Object filterTarget = filterMatch.getTarget();

            if (filterTarget instanceof FilterImpl) {

                if (context.requestWrapper().getDelegate() == null) {
                    Request request = RequestResponseFactory.create(filterMatch, context.httpRequest());
                    context.requestWrapper().setDelegate(request);
                } else {
                    context.requestWrapper().changeMatch(filterMatch);
                }

                context.responseWrapper().setDelegate(context.response());

                FilterImpl filter = (FilterImpl) filterTarget;
                filter.handle(context.requestWrapper(), context.responseWrapper());

                String bodyAfterFilter = context.response().body();

                if (bodyAfterFilter != null) {
                    content = bodyAfterFilter;
                }
            }
        }

        context.body().set(content);
    }"
spark.http.matching.RequestWrapper,create(),,"static RequestWrapper create() {
        return new RequestWrapper();
    }"
spark.http.matching.RequestWrapper,void setDelegate(Request delegate),,"public void setDelegate(Request delegate) {
        this.delegate = delegate;
    }"
spark.http.matching.RequestWrapper,getDelegate(),,"Request getDelegate() {
        return delegate;
    }"
spark.http.matching.RequestWrapper,void changeMatch(RouteMatch match),,"public void changeMatch(RouteMatch match) {
        Access.changeMatch(delegate, match);
    }"
spark.http.matching.RequestWrapper,requestMethod(),,"@Override
    public String requestMethod() {
        return delegate.requestMethod();
    }"
spark.http.matching.RequestWrapper,scheme(),,"@Override
    public String scheme() {
        return delegate.scheme();
    }"
spark.http.matching.RequestWrapper,port(),,"@Override
    public int port() {
        return delegate.port();
    }"
spark.http.matching.RequestWrapper,pathInfo(),,"@Override
    public String pathInfo() {
        return delegate.pathInfo();
    }"
spark.http.matching.RequestWrapper,matchedPath(),,"@Override
    public String matchedPath() { return delegate.matchedPath(); }"
spark.http.matching.RequestWrapper,servletPath(),,"@Override
    public String servletPath() {
        return delegate.servletPath();
    }"
spark.http.matching.RequestWrapper,contextPath(),,"@Override
    public String contextPath() {
        return delegate.contextPath();
    }"
spark.http.matching.RequestWrapper,contentType(),,"@Override
    public String contentType() {
        return delegate.contentType();
    }"
spark.http.matching.RequestWrapper,body(),,"@Override
    public String body() {
        return delegate.body();
    }"
spark.http.matching.RequestWrapper,bodyAsBytes(),,"@Override
    public byte[] bodyAsBytes() {
        return delegate.bodyAsBytes();
    }"
spark.http.matching.RequestWrapper,contentLength(),,"@Override
    public int contentLength() {
        return delegate.contentLength();
    }"
spark.http.matching.RequestWrapper,equals(Object obj),,"@Override
    public boolean equals(Object obj) {
        return delegate.equals(obj);
    }"
spark.http.matching.RequestWrapper,hashCode(),,"@Override
    public int hashCode() {
        return delegate.hashCode();
    }"
spark.http.matching.RequestWrapper,params(),,"@Override
    public Map<String, String> params() {
        return delegate.params();
    }"
spark.http.matching.RequestWrapper,params(String param),,"@Override
    public String params(String param) {
        return delegate.params(param);
    }"
spark.http.matching.RequestWrapper,splat(),,"@Override
    public String[] splat() {
        return delegate.splat();
    }"
spark.http.matching.RequestWrapper,host(),,"@Override
    public String host() {
        return delegate.host();
    }"
spark.http.matching.RequestWrapper,ip(),,"@Override
    public String ip() {
        return delegate.ip();
    }"
spark.http.matching.RequestWrapper,queryParams(String queryParam),,"@Override
    public String queryParams(String queryParam) {
        return delegate.queryParams(queryParam);
    }"
spark.http.matching.RequestWrapper,queryParamsSafe(String queryParam),,"@Override
    public String queryParamsSafe(String queryParam) { return delegate.queryParams(queryParam); }"
spark.http.matching.RequestWrapper,queryParamsValues(String queryParam),,"@Override
    public String[] queryParamsValues(String queryParam) {
        return delegate.queryParamsValues(queryParam);
    }"
spark.http.matching.RequestWrapper,headers(String header),,"@Override
    public String headers(String header) {
        return delegate.headers(header);
    }"
spark.http.matching.RequestWrapper,queryParams(),,"@Override
    public Set<String> queryParams() {
        return delegate.queryParams();
    }"
spark.http.matching.RequestWrapper,headers(),,"@Override
    public Set<String> headers() {
        return delegate.headers();
    }"
spark.http.matching.RequestWrapper,queryString(),,"@Override
    public String queryString() {
        return delegate.queryString();
    }"
spark.http.matching.RequestWrapper,raw(),,"@Override
    public HttpServletRequest raw() {
        return delegate.raw();
    }"
spark.http.matching.RequestWrapper,toString(),,"@Override
    public String toString() {
        return delegate.toString();
    }"
spark.http.matching.RequestWrapper,userAgent(),,"@Override
    public String userAgent() {
        return delegate.userAgent();
    }"
spark.http.matching.RequestWrapper,url(),,"@Override
    public String url() {
        return delegate.url();
    }"
spark.http.matching.RequestWrapper,uri(),,"@Override
    public String uri() {
        return delegate.uri();
    }"
spark.http.matching.RequestWrapper,protocol(),,"@Override
    public String protocol() {
        return delegate.protocol();
    }"
spark.http.matching.RequestWrapper,"void attribute(String attribute, Object value)",,"@Override
    public void attribute(String attribute, Object value) {
        delegate.attribute(attribute, value);
    }"
spark.http.matching.RequestWrapper,attribute(String attribute),,"@Override
    public <T> T attribute(String attribute) {
        return delegate.attribute(attribute);
    }"
spark.http.matching.RequestWrapper,attributes(),,"@Override
    public Set<String> attributes() {
        return delegate.attributes();
    }"
spark.http.matching.RequestWrapper,session(),,"@Override
    public Session session() {
        return delegate.session();
    }"
spark.http.matching.RequestWrapper,session(boolean create),,"@Override
    public Session session(boolean create) {
        return delegate.session(create);
    }"
spark.http.matching.RequestWrapper,queryMap(),,"@Override
    public QueryParamsMap queryMap() {
        return delegate.queryMap();
    }"
spark.http.matching.RequestWrapper,queryMap(String key),,"@Override
    public QueryParamsMap queryMap(String key) {
        return delegate.queryMap(key);
    }"
spark.http.matching.RequestWrapper,cookies(),,"@Override
    public Map<String, String> cookies() {
        return delegate.cookies();
    }"
spark.http.matching.RequestWrapper,cookie(String name),,"@Override
    public String cookie(String name) {
        return delegate.cookie(name);
    }"
spark.http.matching.BeforeFilters,void execute(RouteContext context),,"static void execute(RouteContext context) throws Exception {
        Object content = context.body().get();

        List<RouteMatch> matchSet = context.routeMatcher().findMultiple(HttpMethod.before, context.uri(), context.acceptType());

        for (RouteMatch filterMatch : matchSet) {
            Object filterTarget = filterMatch.getTarget();

            if (filterTarget instanceof FilterImpl) {
                Request request = RequestResponseFactory.create(filterMatch, context.httpRequest());

                FilterImpl filter = (FilterImpl) filterTarget;

                context.requestWrapper().setDelegate(request);
                context.responseWrapper().setDelegate(context.response());

                filter.handle(context.requestWrapper(), context.responseWrapper());

                String bodyAfterFilter = context.response().body();

                if (bodyAfterFilter != null) {
                    content = bodyAfterFilter;
                }
            }
        }

        context.body().set(content);
    }"
spark.embeddedserver.jetty.JettyServer,"create(int maxThreads, int minThreads, int threadTimeoutMillis)","/**
     * Creates a Jetty server.
     *
     * @param maxThreads          maxThreads
     * @param minThreads          minThreads
     * @param threadTimeoutMillis threadTimeoutMillis
     * @return a new jetty server instance
     */","public Server create(int maxThreads, int minThreads, int threadTimeoutMillis) {
        Server server;

        if (maxThreads > 0) {
            int max = maxThreads;
            int min = (minThreads > 0) ? minThreads : 8;
            int idleTimeout = (threadTimeoutMillis > 0) ? threadTimeoutMillis : 60000;

            server = new Server(new QueuedThreadPool(max, min, idleTimeout));
        } else {
            server = new Server();
        }

        return server;
    }"
spark.embeddedserver.jetty.JettyServer,create(ThreadPool threadPool),"/**
     * Creates a Jetty server with supplied thread pool
     * @param threadPool thread pool
     * @return a new jetty server instance
     */","@Override
    public Server create(ThreadPool threadPool) {
        return threadPool != null ? new Server(threadPool) : new Server();
    }"
spark.embeddedserver.jetty.JettyServerFactory,"create(int maxThreads, int minThreads, int threadTimeoutMillis)","/**
     * Creates a Jetty server.
     *
     * @param maxThreads          maxThreads
     * @param minThreads          minThreads
     * @param threadTimeoutMillis threadTimeoutMillis
     * @return a new jetty server instance
     */","Server create(int maxThreads, int minThreads, int threadTimeoutMillis);"
spark.embeddedserver.jetty.JettyServerFactory,create(ThreadPool threadPool),,Server create(ThreadPool threadPool);
spark.embeddedserver.jetty.EmbeddedJettyServer,"void configureWebSockets(Map<String, WebSocketHandlerWrapper> webSocketHandlers,
                                    Optional<Integer> webSocketIdleTimeoutMillis)",,"@Override
    public void configureWebSockets(Map<String, WebSocketHandlerWrapper> webSocketHandlers,
                                    Optional<Integer> webSocketIdleTimeoutMillis) {

        this.webSocketHandlers = webSocketHandlers;
        this.webSocketIdleTimeoutMillis = webSocketIdleTimeoutMillis;
    }"
spark.embeddedserver.jetty.EmbeddedJettyServer,"ignite(String host,
                      int port,
                      SslStores sslStores,
                      int maxThreads,
                      int minThreads,
                      int threadIdleTimeoutMillis)","/**
     * {@inheritDoc}
     */","@Override

    public int ignite(String host,
                      int port,
                      SslStores sslStores,
                      int maxThreads,
                      int minThreads,
                      int threadIdleTimeoutMillis) throws Exception {

        boolean hasCustomizedConnectors = false;

        if (port == 0) {
            try (ServerSocket s = new ServerSocket(0)) {
                port = s.getLocalPort();
            } catch (IOException e) {
                logger.error(""Could not get first available port (port set to 0), using default: {}"", SPARK_DEFAULT_PORT);
                port = SPARK_DEFAULT_PORT;
            }
        }

        // Create instance of jetty server with either default or supplied queued thread pool
        if(threadPool == null) {
            server = serverFactory.create(maxThreads, minThreads, threadIdleTimeoutMillis);
        } else {
            server = serverFactory.create(threadPool);
        }

        ServerConnector connector;

        if (sslStores == null) {
            connector = SocketConnectorFactory.createSocketConnector(server, host, port);
        } else {
            connector = SocketConnectorFactory.createSecureSocketConnector(server, host, port, sslStores);
        }

        Connector previousConnectors[] = server.getConnectors();
        server = connector.getServer();
        if (previousConnectors.length != 0) {
            server.setConnectors(previousConnectors);
            hasCustomizedConnectors = true;
        } else {
            server.setConnectors(new Connector[] {connector});
        }

        ServletContextHandler webSocketServletContextHandler =
            WebSocketServletContextHandlerFactory.create(webSocketHandlers, webSocketIdleTimeoutMillis);

        // Handle web socket routes
        if (webSocketServletContextHandler == null) {
            server.setHandler(handler);
        } else {
            List<Handler> handlersInList = new ArrayList<>();
            handlersInList.add(handler);

            // WebSocket handler must be the last one
            if (webSocketServletContextHandler != null) {
                handlersInList.add(webSocketServletContextHandler);
            }

            HandlerList handlers = new HandlerList();
            handlers.setHandlers(handlersInList.toArray(new Handler[handlersInList.size()]));
            server.setHandler(handlers);
        }

        logger.info(""== {} has ignited ..."", NAME);
        if (hasCustomizedConnectors) {
            logger.info("">> Listening on Custom Server ports!"");
        } else {
            logger.info("">> Listening on {}:{}"", host, port);
        }

        server.start();
        return port;
    }"
spark.embeddedserver.jetty.EmbeddedJettyServer,void join(),"/**
     * {@inheritDoc}
     */","@Override
    public void join() throws InterruptedException {
        server.join();
    }"
spark.embeddedserver.jetty.EmbeddedJettyServer,void extinguish(),"/**
     * {@inheritDoc}
     */","@Override
    public void extinguish() {
        logger.info("">>> {} shutting down ..."", NAME);
        try {
            if (server != null) {
                server.stop();
            }
        } catch (Exception e) {
            logger.error(""stop failed"", e);
            System.exit(100); // NOSONAR
        }
        logger.info(""done"");
    }"
spark.embeddedserver.jetty.EmbeddedJettyServer,activeThreadCount(),,"@Override
    public int activeThreadCount() {
        if (server == null) {
            return 0;
        }
        return server.getThreadPool().getThreads() - server.getThreadPool().getIdleThreads();
    }"
spark.embeddedserver.jetty.EmbeddedJettyServer,withThreadPool(ThreadPool threadPool),"/**
     * Sets optional thread pool for jetty server.  This is useful for overriding the default thread pool
     * behaviour for example io.dropwizard.metrics.jetty9.InstrumentedQueuedThreadPool.
     * @param threadPool thread pool
     * @return Builder pattern - returns this instance
     */","public EmbeddedJettyServer withThreadPool(ThreadPool threadPool) {
        this.threadPool = threadPool;
        return this;
    }"
spark.embeddedserver.jetty.HttpRequestWrapper,notConsumed(),,"public boolean notConsumed() {
        return notConsumed;
    }"
spark.embeddedserver.jetty.HttpRequestWrapper,void notConsumed(boolean notConsumed),,"public void notConsumed(boolean notConsumed) {
        this.notConsumed = notConsumed;
    }"
spark.embeddedserver.jetty.HttpRequestWrapper,getInputStream(),,"@Override
    public ServletInputStream getInputStream() throws IOException {
        HttpServletRequest request = (HttpServletRequest) super.getRequest();

        // disable stream cache for chunked transfer encoding
        String transferEncoding = request.getHeader(""Transfer-Encoding"");
        if (""chunked"".equals(transferEncoding)) {
            return super.getInputStream();
        }

        // disable stream cache for multipart/form-data file upload
        // -> upload might be very large and might lead to out-of-memory error if we try to cache the bytes
        String contentType = request.getHeader(""Content-Type"");
        if (contentType != null && contentType.startsWith(""multipart/form-data"")) {
            return super.getInputStream();
        }

        if (cachedBytes == null) {
            cacheInputStream();
        }
        return new CachedServletInputStream();
    }"
spark.embeddedserver.jetty.HttpRequestWrapper,void cacheInputStream(),,"private void cacheInputStream() throws IOException {
        cachedBytes = IOUtils.toByteArray(super.getInputStream());
    }"
spark.embeddedserver.jetty.HttpRequestWrapper.CachedServletInputStream,read(),,"@Override
        public int read() {
            return byteArrayInputStream.read();
        }"
spark.embeddedserver.jetty.HttpRequestWrapper.CachedServletInputStream,available(),,"@Override
        public int available() {
            return byteArrayInputStream.available();
        }"
spark.embeddedserver.jetty.HttpRequestWrapper.CachedServletInputStream,isFinished(),,"@Override
        public boolean isFinished() {
            return available() <= 0;
        }"
spark.embeddedserver.jetty.HttpRequestWrapper.CachedServletInputStream,isReady(),,"@Override
        public boolean isReady() {
            return available() >= 0;
        }"
spark.embeddedserver.jetty.HttpRequestWrapper.CachedServletInputStream,void setReadListener(ReadListener readListener),,"@Override
        public void setReadListener(ReadListener readListener) {
        }"
spark.embeddedserver.jetty.SocketConnectorFactory,"createSocketConnector(Server server, String host, int port)","/**
     * Creates an ordinary, non-secured Jetty server jetty.
     *
     * @param server Jetty server
     * @param host   host
     * @param port   port
     * @return - a server jetty
     */","public static ServerConnector createSocketConnector(Server server, String host, int port) {
        Assert.notNull(server, ""'server' must not be null"");
        Assert.notNull(host, ""'host' must not be null"");

        HttpConnectionFactory httpConnectionFactory = createHttpConnectionFactory();
        ServerConnector connector = new ServerConnector(server, httpConnectionFactory);
        initializeConnector(connector, host, port);
        return connector;
    }"
spark.embeddedserver.jetty.SocketConnectorFactory,"createSecureSocketConnector(Server server,
                                                              String host,
                                                              int port,
                                                              SslStores sslStores)","/**
     * Creates a ssl jetty socket jetty. Keystore required, truststore
     * optional. If truststore not specified keystore will be reused.
     *
     * @param server    Jetty server
     * @param sslStores the security sslStores.
     * @param host      host
     * @param port      port
     * @return a ssl socket jetty
     */","public static ServerConnector createSecureSocketConnector(Server server,
                                                              String host,
                                                              int port,
                                                              SslStores sslStores) {
        Assert.notNull(server, ""'server' must not be null"");
        Assert.notNull(host, ""'host' must not be null"");
        Assert.notNull(sslStores, ""'sslStores' must not be null"");

        SslContextFactory.Server sslContextFactory = new SslContextFactory.Server();
        sslContextFactory.setKeyStorePath(sslStores.keystoreFile());

        if (sslStores.keystorePassword() != null) {
            sslContextFactory.setKeyStorePassword(sslStores.keystorePassword());
        }

        if (sslStores.certAlias() != null) {
            sslContextFactory.setCertAlias(sslStores.certAlias());
        }

        if (sslStores.trustStoreFile() != null) {
            sslContextFactory.setTrustStorePath(sslStores.trustStoreFile());
        }

        if (sslStores.trustStorePassword() != null) {
            sslContextFactory.setTrustStorePassword(sslStores.trustStorePassword());
        }

        if (sslStores.needsClientCert()) {
            sslContextFactory.setNeedClientAuth(true);
            sslContextFactory.setWantClientAuth(true);
        }

        HttpConnectionFactory httpConnectionFactory = createHttpConnectionFactory();

        ServerConnector connector = new ServerConnector(server, sslContextFactory, httpConnectionFactory);
        initializeConnector(connector, host, port);
        return connector;
    }"
spark.embeddedserver.jetty.SocketConnectorFactory,"void initializeConnector(ServerConnector connector, String host, int port)",,"private static void initializeConnector(ServerConnector connector, String host, int port) {
        // Set some timeout options to make debugging easier.
        connector.setIdleTimeout(TimeUnit.HOURS.toMillis(1));
        connector.setHost(host);
        connector.setPort(port);
    }"
