classname,method,docstring,annotations,method_definition
org.apache.commons.vfs2.provider.ftps.FtpsProviderImplicitTestCase,isImplicit(),,,"@Override
    protected boolean isImplicit() {
        return true;
    }"
org.apache.commons.vfs2.provider.ftps.FtpsProviderImplicitTestCase,void setupOptions(final FtpsFileSystemConfigBuilder builder),,,"@Override
    protected void setupOptions(final FtpsFileSystemConfigBuilder builder) {
        super.setupOptions(builder);
        builder.setFtpsMode(fileSystemOptions, FtpsMode.IMPLICIT);
    }"
org.apache.commons.vfs2.provider.ftps.FtpsProviderExplicitTestCase,suite(),"/**
     * Creates the test suite for the ftps file system.
     */",,"public static Test suite() throws Exception {
        return new FtpProviderTestSuite(new FtpsProviderExplicitTestCase());
    }"
org.apache.commons.vfs2.provider.ftps.FtpsProviderExplicitTestCase,isImplicit(),,,"@Override
    protected boolean isImplicit() {
        return false;
    }"
org.apache.commons.vfs2.provider.ftps.FtpsProviderExplicitTestCase,void setupOptions(final FtpsFileSystemConfigBuilder builder),,,"@Override
    protected void setupOptions(final FtpsFileSystemConfigBuilder builder) {
        super.setupOptions(builder);
        builder.setDataChannelProtectionLevel(fileSystemOptions, FtpsDataChannelProtectionLevel.P);
        builder.setFtpsMode(fileSystemOptions, FtpsMode.EXPLICIT);
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase.FtpProviderTestSuite,void setUp(),,,"@Override
        protected void setUp() throws Exception {
            if (getSystemTestUriOverride() == null) {
                setUpClass(implicit);
            }
            super.setUp();
        }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase.FtpProviderTestSuite,void tearDown(),,,"@Override
        protected void tearDown() throws Exception {
            try {
                // This will report running threads of the FTP server.
                // However, shutting down the FTP server first will always
                // report an exception closing the manager, because the
                // server is already down
                super.tearDown();
            } finally {
                tearDownClass();
            }
        }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,getConnectionUri(),,,"static String getConnectionUri() {
        return ConnectionUri;
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,getSocketPort(),,,"static int getSocketPort() {
        return SocketPort;
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,getSystemTestUriOverride(),,,"static String getSystemTestUriOverride() {
        return System.getProperty(TEST_URI);
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,void setUpClass(final boolean implicit),"/**
     * Creates and starts an embedded Apache FTP Server (MINA).
     *
     * @param implicit FTPS connection mode
     * @throws FtpException
     * @throws IOException
     */",,"static void setUpClass(final boolean implicit) throws FtpException, IOException {
        if (Server != null) {
            return;
        }
        final FtpServerFactory serverFactory = new FtpServerFactory();
        final PropertiesUserManagerFactory propertiesUserManagerFactory = new PropertiesUserManagerFactory();
        final URL userPropsResource = ClassLoader.getSystemClassLoader().getResource(USER_PROPS_RES);
        Assert.assertNotNull(USER_PROPS_RES, userPropsResource);
        propertiesUserManagerFactory.setUrl(userPropsResource);
        final UserManager userManager = propertiesUserManagerFactory.createUserManager();
        final BaseUser user = (BaseUser) userManager.getUserByName(""test"");
        // Pickup the home dir value at runtime even though we have it set in the user prop file
        // The user prop file requires the ""homedirectory"" to be set
        user.setHomeDirectory(getTestDirectory());
        serverFactory.setUserManager(userManager);
        final ListenerFactory factory = new ListenerFactory();
        // Let the OS find use an ephemeral port by using 0 here.
        factory.setPort(0);

        // define SSL configuration
        final URL serverJksResource = ClassLoader.getSystemClassLoader().getResource(SERVER_JKS_RES);
        Assert.assertNotNull(SERVER_JKS_RES, serverJksResource);
        final SslConfigurationFactory ssl = new SslConfigurationFactory();
        final File keyStoreFile = FileUtils.toFile(serverJksResource);
        Assert.assertTrue(keyStoreFile.toString(), keyStoreFile.exists());
        ssl.setKeystoreFile(keyStoreFile);
        ssl.setKeystorePassword(""password"");

        // set the SSL configuration for the listener
        factory.setSslConfiguration(ssl.createSslConfiguration());
        factory.setImplicitSsl(implicit);

        // replace the default listener
        serverFactory.addListener(""default"", factory.createListener());

        // start the server
        Server = serverFactory.createServer();
        Server.start();
        SocketPort = ((org.apache.ftpserver.impl.DefaultFtpServer) Server).getListener(""default"").getPort();
        ConnectionUri = ""ftps://test:test@localhost:"" + SocketPort;
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,void tearDownClass(),"/**
     * Stops the embedded Apache FTP Server (MINA).
     */",,"static void tearDownClass() {
        if (Server != null) {
            Server.stop();
            Server = null;
        }
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,getBaseTestFolder(final FileSystemManager manager),"/**
     * Returns the base folder for tests. You can override the DEFAULT_URI by using the system property name defined by
     * TEST_URI.
     */",,"@Override
    public FileObject getBaseTestFolder(final FileSystemManager manager) throws Exception {
        String uri = getSystemTestUriOverride();
        if (uri == null) {
            uri = ConnectionUri;
        }
        return manager.resolveFile(uri, getFileSystemOptions());
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,getFileSystemOptions(),,,"protected FileSystemOptions getFileSystemOptions() {
        if (fileSystemOptions == null) {
            fileSystemOptions = new FileSystemOptions();
            setupOptions(FtpsFileSystemConfigBuilder.getInstance());
        }
        return fileSystemOptions;
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,isImplicit(),,,protected abstract boolean isImplicit();
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,void prepare(final DefaultFileSystemManager manager),"/**
     * Prepares the file system manager.
     */",,"@Override
    public void prepare(final DefaultFileSystemManager manager) throws Exception {
        manager.addProvider(""ftps"", new FtpsFileProvider());
    }"
org.apache.commons.vfs2.provider.ftps.AbstractFtpsProviderTestCase,void setupOptions(final FtpsFileSystemConfigBuilder builder),,,"protected void setupOptions(final FtpsFileSystemConfigBuilder builder) {
        builder.setConnectTimeout(fileSystemOptions, Duration.ofSeconds(1));
        builder.setDataTimeout(fileSystemOptions, Duration.ofSeconds(2));
    }"
org.apache.commons.vfs2.provider.ftps.MultipleConnectionTestCase,void setUpClass(),,,"@BeforeClass
    public static void setUpClass() throws FtpException, IOException {
        AbstractFtpsProviderTestCase.setUpClass(true);
    }"
org.apache.commons.vfs2.provider.ftps.MultipleConnectionTestCase,void tearDownClass(),,,"@AfterClass
    public static void tearDownClass() {
        AbstractFtpsProviderTestCase.tearDownClass();
    }"
org.apache.commons.vfs2.provider.ftps.MultipleConnectionTestCase,init(final FTPSClient client),,,"private FTPSClient init(final FTPSClient client) {
        client.enterLocalPassiveMode();
        return client;
    }"
org.apache.commons.vfs2.provider.ftps.MultipleConnectionTestCase,resolveRoot(),,,"private FileObject resolveRoot() throws FileSystemException {
        return VFS.getManager().resolveFile(AbstractFtpsProviderTestCase.getConnectionUri(),
                new FtpsProviderImplicitTestCase().getFileSystemOptions());
    }"
org.apache.commons.vfs2.provider.ftps.MultipleConnectionTestCase,void testConnectRoot(),,,"@Test
    public void testConnectRoot() throws IOException {
        resolveRoot();
        resolveRoot();
    }"
org.apache.commons.vfs2.provider.ftps.MultipleConnectionTestCase,void testUnderlyingConnect(),,,"@Test
    public void testUnderlyingConnect() throws SocketException, IOException {
        final FTPSClient client1 = this.init(new FTPSClient(true));
        final FTPSClient client2 = this.init(new FTPSClient(true));
        try {
            final String hostname = ""localhost"";
            client1.connect(hostname, AbstractFtpsProviderTestCase.getSocketPort());
            client2.connect(hostname, AbstractFtpsProviderTestCase.getSocketPort());
        } finally {
            if (client1 != null) {
                client1.disconnect();
            }
            if (client2 != null) {
                client2.disconnect();
            }
        }
    }"
org.apache.commons.vfs2.provider.https.GetContentInfoFunctionalTest,getOptionsWithProxy(),,,"FileSystemOptions getOptionsWithProxy() throws MalformedURLException {
        // get proxy host and port from env var ""https_proxy""
        String proxyHost = null;
        int proxyPort = -1;
        final String proxyUrl = System.getenv(""https_proxy"");
        if (proxyUrl != null) {
            final URL url = new URL(proxyUrl);
            proxyHost = url.getHost();
            proxyPort = url.getPort();
        }

        // return null if proxy host or port invalid
        if (proxyHost == null || proxyPort == -1) {
            return null;
        }

        // return options with proxy
        final HttpFileSystemConfigBuilder builder = HttpFileSystemConfigBuilder.getInstance();
        final FileSystemOptions opts = new FileSystemOptions();
        builder.setProxyHost(opts, proxyHost);
        builder.setProxyPort(opts, proxyPort);
        return opts;
    }"
org.apache.commons.vfs2.provider.https.GetContentInfoFunctionalTest,void testGetContentInfo(),"/**
     * Tests VFS-427 NPE on HttpFileObject.getContent().getContentInfo().
     *
     * @throws FileSystemException   thrown when the getContentInfo API fails.
     * @throws MalformedURLException thrown when the System environment contains an
     *                               invalid URL for an HTTPS proxy.
     */",,"@Test
    public void testGetContentInfo() throws FileSystemException, MalformedURLException {
        @SuppressWarnings(""resource"") // getManager() returns a global.
        final FileSystemManager fsManager = VFS.getManager();
        final String uri = ""http://www.apache.org/licenses/LICENSE-2.0.txt"";
        try (final FileObject fo = fsManager.resolveFile(uri, getOptionsWithProxy());
             final FileContent content = fo.getContent()) {
            Assert.assertNotNull(content);
            // Used to NPE before fix:
            content.getContentInfo();
        }
    }"
org.apache.commons.vfs2.provider.http5.Http5GetContentInfoTestCase,getOptionsWithProxy(),,,"FileSystemOptions getOptionsWithProxy() throws MalformedURLException {
        // get proxy host and port from env var ""https_proxy""
        String proxyHost = null;
        int proxyPort = -1;
        final String proxyUrl = System.getenv(""https_proxy"");
        if (proxyUrl != null) {
            final URL url = new URL(proxyUrl);
            proxyHost = url.getHost();
            proxyPort = url.getPort();
        }

        // return null if proxy host or port invalid
        if (proxyHost == null || proxyPort == -1) {
            return null;
        }

        // return options with proxy
        final Http5FileSystemConfigBuilder builder = Http5FileSystemConfigBuilder.getInstance();
        final FileSystemOptions opts = new FileSystemOptions();
        builder.setProxyHost(opts, proxyHost);
        builder.setProxyPort(opts, proxyPort);
        builder.setProxyScheme(opts, ""http"");
        return opts;
    }"
org.apache.commons.vfs2.provider.http5.Http5GetContentInfoTestCase,getOptionsWithProxyAuthentication(),,,"private FileSystemOptions getOptionsWithProxyAuthentication() throws MalformedURLException {
        // get proxy host and port from env var ""https_proxy""
        String proxyHost = null;
        int proxyPort = -1;
        String[] user = null;
        final String proxyUrl = System.getenv(""https_proxy"");
        if (proxyUrl != null) {
            final URL url = new URL(proxyUrl);
            proxyHost = url.getHost();
            proxyPort = url.getPort();
            final String userInfo = url.getUserInfo();
            if (userInfo != null) {
                user = userInfo.split("":"");

            }
        }

        // return null if proxy host or port invalid
        if (proxyHost == null || proxyPort == -1) {
            return null;
        }

        // return options with proxy
        final Http5FileSystemConfigBuilder builder = Http5FileSystemConfigBuilder.getInstance();
        final FileSystemOptions opts = new FileSystemOptions();
        builder.setProxyHost(opts, proxyHost);
        builder.setProxyPort(opts, proxyPort);
        if (user != null) {
            builder.setProxyAuthenticator(opts, new StaticUserAuthenticator(null, user[0], user[1]));
        }
        return opts;
    }"
org.apache.commons.vfs2.provider.http5.Http5GetContentInfoTestCase,void testGetContentInfo(),"/**
     * Tests VFS-427 NPE on Http5FileObject.getContent().getContentInfo().
     *
     * @throws FileSystemException thrown when the getContentInfo API fails.
     */",,"@Test
    public void testGetContentInfo() throws FileSystemException, MalformedURLException {
        final FileSystemManager fsManager = VFS.getManager();
        final String uri = ""http5://www.apache.org/licenses/LICENSE-2.0.txt"";
        final FileObject fo = fsManager.resolveFile(uri, getOptionsWithProxy());
        try (final FileContent content = fo.getContent()) {
            Assert.assertNotNull(content);
            // Used to NPE before fix:
            content.getContentInfo();
        }
    }"
org.apache.commons.vfs2.provider.http5.Http5GetContentInfoTestCase,void testGetContentWithProxyAuthInfo(),"/**
     * Tests VFS-782 pass correct proxy authentication credentials.
     *
     * @throws FileSystemException thrown when the authentication fails.
     */",,"@Test
    public void testGetContentWithProxyAuthInfo() throws FileSystemException, MalformedURLException {
        final FileSystemManager fsManager = VFS.getManager();
        final String uri = ""http4://www.apache.org/licenses/LICENSE-2.0.txt"";
        try (final FileObject fo = fsManager.resolveFile(uri, getOptionsWithProxyAuthentication())) {
            final FileContent content = fo.getContent();
            Assert.assertNotNull(content);
            content.getContentInfo();
        }
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,getSystemTestUriOverride(),,,"private static String getSystemTestUriOverride() {
        return System.getProperty(TEST_URI);
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void setUpClass(),"/**
     * Creates and starts an embedded Apache HTTP Server (HttpComponents).
     *
     * @throws Exception
     */",,"private static void setUpClass() throws Exception {
        Server = NHttpFileServer.start(0, new File(getTestDirectory()), 5000);
        SocketPort = Server.getPort();
        ConnectionUri = ""http5://localhost:"" + SocketPort;
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,suite(),"/**
     * Creates a new test suite.
     *
     * @return a new test suite.
     * @throws Exception Thrown when the suite cannot be constructed.
     */",,"public static Test suite() throws Exception {
        return new ProviderTestSuite(new Http5ProviderTestCase()) {
            /**
             * Adds base tests - excludes the nested test cases.
             */
            @Override
            protected void addBaseTests() throws Exception {
                super.addBaseTests();
                addTests(Http5ProviderTestCase.class);
            }

            @Override
            protected void setUp() throws Exception {
                if (getSystemTestUriOverride() == null) {
                    setUpClass();
                }
                super.setUp();
            }

            @Override
            protected void tearDown() throws Exception {
                tearDownClass();
                super.tearDown();
            }
        };
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void addBaseTests(),"/**
             * Adds base tests - excludes the nested test cases.
             */",,"@Override
            protected void addBaseTests() throws Exception {
                super.addBaseTests();
                addTests(Http5ProviderTestCase.class);
            }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void setUp(),,,"@Override
            protected void setUp() throws Exception {
                if (getSystemTestUriOverride() == null) {
                    setUpClass();
                }
                super.setUp();
            }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void tearDown(),,,"@Override
            protected void tearDown() throws Exception {
                tearDownClass();
                super.tearDown();
            }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void tearDownClass(),"/**
     * Stops the embedded Apache HTTP Server.
     * @throws InterruptedException
     */",,"private static void tearDownClass() throws InterruptedException {
        if (Server != null) {
            Server.shutdown(5000, TimeUnit.SECONDS);
        }
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void checkReadTestsFolder(final FileObject file),,,"private void checkReadTestsFolder(final FileObject file) throws FileSystemException {
        Assert.assertNotNull(file.getChildren());
        Assert.assertTrue(file.getChildren().length > 0);
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,getBaseTestFolder(final FileSystemManager manager),"/**
     * Returns the base folder for tests.
     */",,"@Override
    public FileObject getBaseTestFolder(final FileSystemManager manager) throws Exception {
        String uri = getSystemTestUriOverride();
        if (uri == null) {
            uri = ConnectionUri;
        }
        return manager.resolveFile(uri);
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void ignoreTestHttp405(),,,"public void ignoreTestHttp405() throws FileSystemException {
        final FileObject fileObject = VFS.getManager()
                .resolveFile(""http5://www.w3schools.com/webservices/tempconvert.asmx?action=WSDL"");
        assert !fileObject.getContent().isEmpty();
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void prepare(final DefaultFileSystemManager manager),"/**
     * Prepares the file system manager.
     */",,"@Override
    public void prepare(final DefaultFileSystemManager manager) throws Exception {
        if (!manager.hasProvider(""http5"")) {
            manager.addProvider(""http5"", new Http5FileProvider());
        }
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void testHttpTimeoutConfig(),/** Ensure VFS-453 options are present. */,"@SuppressWarnings(""deprecation"")","@SuppressWarnings(""deprecation"")
    public void testHttpTimeoutConfig() {
        final FileSystemOptions opts = new FileSystemOptions();
        final Http5FileSystemConfigBuilder builder = Http5FileSystemConfigBuilder.getInstance();

        // ensure defaults are 0
        assertEquals(0, builder.getConnectionTimeout(opts));
        assertEquals(Duration.ZERO, builder.getConnectionTimeoutDuration(opts));
        assertEquals(0, builder.getSoTimeout(opts));
        assertEquals(Duration.ZERO, builder.getSoTimeoutDuration(opts));
        assertEquals(""Jakarta-Commons-VFS"", builder.getUserAgent(opts));

        // timeout as int
        builder.setConnectionTimeout(opts, 60000);
        builder.setSoTimeout(opts, 60000);
        builder.setUserAgent(opts, ""foo/bar"");

        // ensure changes are visible
        assertEquals(60000, builder.getConnectionTimeout(opts));
        assertEquals(60000, builder.getSoTimeout(opts));
        assertEquals(""foo/bar"", builder.getUserAgent(opts));

        // timeout as Duration
        builder.setConnectionTimeout(opts, Duration.ofMinutes(1));
        builder.setSoTimeout(opts, Duration.ofMinutes(1));
        builder.setUserAgent(opts, ""foo/bar"");

        // ensure changes are visible
        assertEquals(60000, builder.getConnectionTimeoutDuration(opts).toMillis());
        assertEquals(60000, builder.getSoTimeoutDuration(opts).toMillis());
        assertEquals(""foo/bar"", builder.getUserAgent(opts));
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,"void testResloveFolderSlash(final String uri, final boolean followRedirect)",,,"private void testResloveFolderSlash(final String uri, final boolean followRedirect) throws FileSystemException {
        VFS.getManager().getFilesCache().close();
        final FileSystemOptions opts = new FileSystemOptions();
        Http5FileSystemConfigBuilder.getInstance().setFollowRedirect(opts, followRedirect);
        final FileObject file = VFS.getManager().resolveFile(uri, opts);
        try {
            checkReadTestsFolder(file);
        } catch (final FileNotFolderException e) {
            // Expected: VFS HTTP does not support listing children yet.
        }
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void testResloveFolderSlashNoRedirectOff(),,,"public void testResloveFolderSlashNoRedirectOff() throws FileSystemException {
        testResloveFolderSlash(ConnectionUri + ""/read-tests"", false);
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void testResloveFolderSlashNoRedirectOn(),,,"public void testResloveFolderSlashNoRedirectOn() throws FileSystemException {
        testResloveFolderSlash(ConnectionUri + ""/read-tests"", true);
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void testResloveFolderSlashYesRedirectOff(),,,"public void testResloveFolderSlashYesRedirectOff() throws FileSystemException {
        testResloveFolderSlash(ConnectionUri + ""/read-tests/"", false);
    }"
org.apache.commons.vfs2.provider.http5.Http5ProviderTestCase,void testResloveFolderSlashYesRedirectOn(),,,"public void testResloveFolderSlashYesRedirectOn() throws FileSystemException {
        testResloveFolderSlash(ConnectionUri + ""/read-tests/"", true);
    }"
org.apache.commons.vfs2.provider.http5.Http5FilesCacheTestCase,void testQueryStringUrls(),"/**
     * Tests https://issues.apache.org/jira/browse/VFS-426
     */",,"@Test
    public void testQueryStringUrls() throws FileSystemException {
        final String noQueryStringUrl = ""http5://commons.apache.org/vfs"";
        final String queryStringUrl = ""http5://commons.apache.org/vfs?query=string"";
        final String queryStringUrl2 = ""http5://commons.apache.org/vfs?query=string&more=stuff"";

        final FileSystemManager fileSystemManager = VFS.getManager();

        final FileObject noQueryFile = fileSystemManager.resolveFile(noQueryStringUrl);
        Assert.assertEquals(noQueryStringUrl, noQueryFile.getURL().toExternalForm());

        final FileObject queryFile = fileSystemManager.resolveFile(queryStringUrl);
        Assert.assertEquals(queryStringUrl,queryFile.getURL().toExternalForm());// failed for VFS-426 
        final FileObject queryFile2 = fileSystemManager.resolveFile(queryStringUrl2);
        Assert.assertEquals(queryStringUrl2, queryFile2.getURL().toExternalForm()); // failed for VFS-426
    }"
org.apache.commons.vfs2.provider.http5s.Http5sGetContentInfoTest,getOptionsWithProxy(),,,"FileSystemOptions getOptionsWithProxy() throws MalformedURLException {
        // get proxy host and port from env var ""https_proxy""
        String proxyHost = null;
        int proxyPort = -1;
        final String proxyUrl = System.getenv(""https_proxy"");
        if (proxyUrl != null) {
            final URL url = new URL(proxyUrl);
            proxyHost = url.getHost();
            proxyPort = url.getPort();
        }

        // return null if proxy host or port invalid
        if (proxyHost == null || proxyPort == -1) {
            return null;
        }


        // return options with proxy
        final Http5FileSystemConfigBuilder builder = Http5FileSystemConfigBuilder.getInstance();
        final FileSystemOptions opts = new FileSystemOptions();
        builder.setProxyHost(opts, proxyHost);
        builder.setProxyPort(opts, proxyPort);
        return opts;
    }"
org.apache.commons.vfs2.provider.http5s.Http5sGetContentInfoTest,getOptionsWithSSL(),,,"private FileSystemOptions getOptionsWithSSL() throws MalformedURLException {
            final Http5FileSystemConfigBuilder builder = Http5FileSystemConfigBuilder.getInstance();
            FileSystemOptions opts = getOptionsWithProxy();
            if (opts == null) {
                opts = new FileSystemOptions();
            }
            final URL serverJksResource = ClassLoader.getSystemClassLoader().getResource(SERVER_JCEKS_RES);
            builder.setKeyStoreFile(opts, serverJksResource.getFile());
            builder.setKeyStorePass(opts, ""Hello_1234"");
            builder.setKeyStoreType(opts, ""JCEKS"");
            return opts;
        }"
org.apache.commons.vfs2.provider.http5s.Http5sGetContentInfoTest,void testGetContentInfo(),"/**
     * Tests VFS-427 NPE on Http5FileObject.getContent().getContentInfo().
     *
     * @throws FileSystemException thrown when the getContentInfo API fails.
     * @throws MalformedURLException thrown when the System environment contains an invalid URL for an HTTPS proxy.
     */",,"@Test
    public void testGetContentInfo() throws FileSystemException, MalformedURLException {
        final FileSystemManager fsManager = VFS.getManager();
        final String uri = ""http5://www.apache.org/licenses/LICENSE-2.0.txt"";
        final FileObject fo = fsManager.resolveFile(uri, getOptionsWithProxy());
        final FileContent content = fo.getContent();
        Assert.assertNotNull(content);
        // Used to NPE before fix:
        content.getContentInfo();
    }"
org.apache.commons.vfs2.provider.http5s.Http5sGetContentInfoTest,void testSSLGetContentInfo(),"/**
 * Tests VFS-786 set keystore type.
 *
 * @throws FileSystemException thrown when the getContentInfo API fails.
 * @throws MalformedURLException thrown when the System environment contains an invalid URL for an HTTPS proxy.
 */",,"@Test
public void testSSLGetContentInfo() throws IOException {
    final FileSystemManager fsManager = VFS.getManager();
    final String uri = ""http5s://www.apache.org/licenses/LICENSE-2.0.txt"";
    final FileObject fo = fsManager.resolveFile(uri, getOptionsWithSSL());
    final FileContent content = fo.getContent();
    try(InputStream is = content.getInputStream()){
        final String text = new BufferedReader(new InputStreamReader(is, StandardCharsets.UTF_8)).lines().collect(Collectors.joining(""\n""));
        assertNotNull(text);
    }
}"
com.jcraft.jsch.TestIdentityRepositoryFactory,create(final JSch jsch),,,"@Override
    public IdentityRepository create(final JSch jsch) {
        return new LocalIdentityRepository(jsch);
    }"
code.ClassToLoad,toString(),,,"@Override
    public String toString() {
        return m_message;
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void main(final String[] args),"/**
     * @param args
     */",,"public static void main(final String[] args) throws Exception {
        new JackrabbitMain(args).run();
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void copyToOutput(final String resource),,,"private void copyToOutput(final String resource) throws IOException {
        try (InputStream stream = JackrabbitMain.class.getResourceAsStream(resource)) {
            IOUtils.copy(stream, System.out);
        }
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void message(final String message),,,"private void message(final String message) {
        if (!command.hasOption(""quiet"")) {
            System.out.println(message);
        }
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void prepareAccessLog(final File log),,,"private void prepareAccessLog(final File log) {
        final NCSARequestLog ncsa = new NCSARequestLog(new File(log, ""access.log.yyyy_mm_dd"").getPath());
        ncsa.setFilenameDateFormat(""yyyy-MM-dd"");
        accessLog.setRequestLog(ncsa);
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void prepareConnector(),,,"private void prepareConnector() {
        final String port = command.getOptionValue(""port"", ""8080"");
        connector.setPort(Integer.parseInt(port));
        final String host = command.getOptionValue(""host"");
        if (host != null) {
            connector.setHost(host);
        }
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void prepareServerLog(final File log),,,"private void prepareServerLog(final File log) throws IOException {
        final Layout layout = new PatternLayout(""%d{dd.MM.yyyy HH:mm:ss} *%-5p* %c{1}: %m%n"");

        final Logger jackrabbitLog = Logger.getRootLogger();
        jackrabbitAppender = new FileAppender(layout, new File(log, ""jackrabbit.log"").getPath());
        jackrabbitAppender.setThreshold(Level.ALL);
        jackrabbitLog.addAppender(jackrabbitAppender);

        final Logger jettyLog = Logger.getLogger(""org.mortbay.log"");
        jettyAppender = new FileAppender(layout, new File(log, ""jetty.log"").getPath());
        jettyAppender.setThreshold(Level.ALL);
        jettyLog.addAppender(jettyAppender);
        jettyLog.setAdditivity(false);

        System.setProperty(""derby.stream.error.file"", new File(log, ""derby.log"").getPath());
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void prepareShutdown(),,,"private void prepareShutdown() {
        Runtime.getRuntime().addShutdownHook(new Thread() {
            @Override
            public void run() {
                try {
                    shutdown();
                } catch (final Exception e) {
                    e.printStackTrace();
                }
            }

        });
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,void run(),,,"@Override
            public void run() {
                try {
                    shutdown();
                } catch (final Exception e) {
                    e.printStackTrace();
                }
            }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,"void prepareWebapp(final File file, final File repository, final File tmp)",,,"private void prepareWebapp(final File file, final File repository, final File tmp) {
        webapp.setContextPath(""/"");
        webapp.setWar(file.getPath());
        webapp.setClassLoader(JackrabbitMain.class.getClassLoader());
        // we use a modified web.xml which has some servlets remove (which produce random empty directories)
        final URL res = getResource(""/jcrweb.xml"");
        if (res != null) {
            webapp.setDescriptor(res.toString());
        }
        webapp.setExtractWAR(false);
        webapp.setTempDirectory(tmp);

        final ServletHolder servlet = new ServletHolder(JackrabbitRepositoryServlet.class);
        servlet.setInitOrder(1);
        servlet.setInitParameter(""repository.home"", repository.getAbsolutePath());
        final String conf = command.getOptionValue(""conf"");
        if (conf != null) {
            servlet.setInitParameter(""repository.config"", conf);
        }
        webapp.addServlet(servlet, ""/repository.properties"");
    }"
org.apache.commons.vfs2.provider.webdav.test.JackrabbitMain,getResource(final String name),/** Try to load a resource with various classloaders. */,,"private URL getResource(final String name) {
        URL res = Thread.currentThread().getContextClassLoader().getResource(name);
        if (res == null) {
            res = getClass().getResource(name);
        }
        return res; // might be null
    }"
