classname,method,docstring,annotations,method_definition
org.apache.bcel.classfile.JDKClassDumpTestCase,void testPerformance(),,,"@Test
    public void testPerformance() throws Exception {
        final File javaLib = new File(System.getProperty(""java.home"") + ""/lib"");
        javaLib.listFiles((FileFilter) file -> {
            if (file.getName().endsWith("".jar"")) {
                try {
                    testJar(file);
                } catch (final Exception e) {
                    Assert.fail(e.getMessage());
                }
            }
            return false;
        });
    }"
org.apache.bcel.classfile.JDKClassDumpTestCase,void testJar(final File file),,,"private void testJar(final File file) throws Exception {
        System.out.println(""parsing "" + file);
        try (JarFile jar = new JarFile(file)) {
            final Enumeration<JarEntry> en = jar.entries();
            while (en.hasMoreElements()) {
                final JarEntry e = en.nextElement();
                final String name = e.getName();
                if (name.endsWith("".class"")) {
                    // System.out.println(""parsing "" + name);
                    try (InputStream in = jar.getInputStream(e)) {
                        final ClassParser parser = new ClassParser(in, name);
                        final JavaClass jc = parser.parse();
                        compare(jc, jar.getInputStream(e), name);
                    }
                }
            }
        }
    }"
org.apache.bcel.classfile.JDKClassDumpTestCase,"void compare(final JavaClass jc, final InputStream inputStream, final String name)",,,"private void compare(final JavaClass jc, final InputStream inputStream, final String name) throws Exception {
        final ByteArrayOutputStream baos = new ByteArrayOutputStream();
        try (DataOutputStream dos = new DataOutputStream(baos)) {
            jc.dump(dos);
        }
        try (DataInputStream src = new DataInputStream(inputStream)) {
            int i = 0;
            for (final int out : baos.toByteArray()) {
                final int in = src.read();
                assertEquals(name + "": Mismatch at "" + i, in, out & 0xFF);
                i++;
            }
        }
    }"
org.apache.bcel.classfile.UtilityTestCase,void testSignatureToStringWithGenerics(),,,"public void testSignatureToStringWithGenerics() throws Exception {
    // tests for BCEL-197
        assertEquals(""generic signature"",
                ""java.util.Map<X, java.util.List<Y>>"",
                Utility.signatureToString(""Ljava/util/Map<TX;Ljava/util/List<TY;>;>;""));
        assertEquals(""generic signature"",
                ""java.util.Set<? extends java.nio.file.OpenOption>""
                , Utility.signatureToString(""Ljava/util/Set<+Ljava/nio/file/OpenOption;>;""));
        assertEquals(""generic signature"",
                ""java.nio.file.attribute.FileAttribute<?>[]"",
                Utility.signatureToString(""[Ljava/nio/file/attribute/FileAttribute<*>;""));

    // tests for BCEL-286
        assertEquals(""generic signature"",
                ""boofcv.alg.tracker.tld.TldTracker<boofcv.struct.image.ImageGray<boofcv.struct.image.GrayU8>, boofcv.struct.image.GrayI<boofcv.struct.image.GrayU8>>"",
                Utility.signatureToString(""Lboofcv/alg/tracker/tld/TldTracker<Lboofcv/struct/image/ImageGray<Lboofcv/struct/image/GrayU8;>;Lboofcv/struct/image/GrayI<Lboofcv/struct/image/GrayU8;>;>;""));
        assertEquals(""generic signature"",
                ""java.util.Map<?, ?>"",
                Utility.signatureToString(""Ljava/util/Map<**>;""));
        assertEquals(""generic signature"",
                ""com.jme3.util.IntMap<T>.IntMapIterator"",
                Utility.signatureToString(""Lcom/jme3/util/IntMap<TT;>.IntMapIterator;""));

    // tests for BCEL-279
        assertEquals(""type parameters signature"",
                ""<T extends java.lang.Object>(com.google.common.io.ByteProcessor<T>, int)T"",
                Utility.signatureToString(""<T:Ljava/lang/Object;>(Lcom/google/common/io/ByteProcessor<TT;>;I)TT;"", false));
        assertEquals(""type parameters signature"",
                ""<T extends Object>(com.google.common.io.ByteProcessor<T>, int)T"",
                Utility.signatureToString(""<T:Ljava/lang/Object;>(Lcom/google/common/io/ByteProcessor<TT;>;I)TT;"", true));
        assertEquals(""type parameters signature"",
                ""<M extends java.lang.reflect.AccessibleObject & java.lang.reflect.Member>(M)void"",
                Utility.signatureToString(""<M:Ljava/lang/reflect/AccessibleObject;:Ljava/lang/reflect/Member;>(TM;)V""));
        assertEquals(""type parameters signature"",
                ""<K1 extends K, V1 extends V>()com.google.common.cache.Weigher<K1, V1>"",
                Utility.signatureToString(""<K1:TK;V1:TV;>()Lcom/google/common/cache/Weigher<TK1;TV1;>;""));
        assertEquals(""type parameters signature"",
                ""<K1 extends K, V1 extends V>(com.google.common.cache.Weigher<? super K1, ? super V1>)com.google.common.cache.CacheBuilder<K1, V1>"",
                Utility.signatureToString(""<K1:TK;V1:TV;>(Lcom/google/common/cache/Weigher<-TK1;-TV1;>;)Lcom/google/common/cache/CacheBuilder<TK1;TV1;>;""));
        assertEquals(""class signature"",
                ""<N extends java.lang.Object, E extends java.lang.Object> extends java.lang.Object implements com.google.common.graph.Network<N, E>"",
                Utility.signatureToString(""<N:Ljava/lang/Object;E:Ljava/lang/Object;>Ljava/lang/Object;Lcom/google/common/graph/Network<TN;TE;>;"", false));
        assertEquals(""class signature"",
                ""<K extends Object, V extends Object> extends Object"",
                Utility.signatureToString(""<K:Ljava/lang/Object;V:Ljava/lang/Object;>Ljava/lang/Object;""));
    }"
org.apache.bcel.util.BCELifierTestCase,canonHashRef(String input),,,"private String canonHashRef(String input) {
        input = input.replaceAll(""#\\d+"", ""#n""); // numbers may vary in length
        input = input.replaceAll("" +"", "" ""); // collapse spaces
        input = input.replaceAll(""//.+"",""""); // comments may vary
        return input;
    }"
org.apache.bcel.util.BCELifierTestCase,"exec(final File workDir, final String... args)",,,"private String exec(final File workDir, final String... args) throws Exception {
        // System.err.println(java.util.Arrays.toString(args));
        final ProcessBuilder pb = new ProcessBuilder(args);
        pb.directory(workDir);
        final Process proc = pb.start();
        try (BufferedInputStream is = new BufferedInputStream(proc.getInputStream());
                InputStream es = proc.getErrorStream()) {
            proc.waitFor();
            final byte[] buff = new byte[2048];
            int len;
            while ((len = es.read(buff)) != -1) {
                System.err.print(new String(buff, 0, len));
            }

            final StringBuilder sb = new StringBuilder();
            while ((len = is.read(buff)) != -1) {
                sb.append(new String(buff, 0, len));
            }
            return sb.toString();
        }
    }"
org.apache.bcel.util.BCELifierTestCase,void testClassOnPath(final String javaClass),,,"private void testClassOnPath(final String javaClass) throws Exception {
        // Get javap of the input class
        final String initial = exec(null, ""javap"", ""-p"", ""-c"", javaClass);

        final File workDir = new File(""target"");
        final File infile = new File(javaClass);
        final JavaClass java_class = BCELifier.getJavaClass(infile.getName().replace("".class"", """"));
        assertNotNull(java_class);
        final File outfile = new File(workDir, infile.getName().replace("".class"", ""Creator.java""));
        try (FileOutputStream fos = new FileOutputStream(outfile)) {
            final BCELifier bcelifier = new BCELifier(java_class, fos);
            bcelifier.start();
        }
        exec(workDir, ""javac"", ""-cp"", ""classes"", outfile.getName(), ""-source"", ""1.8"", ""-target"", ""1.8"");
        exec(workDir, ""java"", ""-cp"", ""."" + File.pathSeparator + ""classes"", outfile.getName().replace("".java"", """"));
        final String output = exec(workDir, ""javap"", ""-p"", ""-c"", infile.getName());
        assertEquals(canonHashRef(initial), canonHashRef(output));
    }"
org.apache.bcel.util.BCELifierTestCase,void testJavapCompare(),,,"@Test
    public void testJavapCompare() throws Exception {
        testClassOnPath(""target/test-classes/Java8Example.class"");
    }"
org.apache.bcel.util.BCELifierTestCase,void testStart(),,,"@Test
    public void testStart() throws Exception {
        final OutputStream os = new ByteArrayOutputStream();
        final JavaClass java_class = BCELifier.getJavaClass(""Java8Example"");
        assertNotNull(java_class);
        final BCELifier bcelifier = new BCELifier(java_class, os);
        bcelifier.start();
    }"
org.apache.bcel.util.Class2HTMLTestCase,void testConvertJavaUtil(),,,"public void testConvertJavaUtil() throws Exception {
        final File outputDir = new File(""target/test-output/html"");
        if (!outputDir.mkdirs()) { // either was not created or already existed
            Assert.assertTrue(outputDir.isDirectory()); // fail if missing
        }

        try (FileInputStream file = new FileInputStream(""target/test-classes/Java8Example.class"")) {

            final ClassParser parser = new ClassParser(file, ""Java8Example.class"");

            new Class2HTML(parser.parse(), outputDir.getAbsolutePath() + ""/"");
        }
    }"
org.apache.bcel.util.Class2HTMLTestCase,void testReferenceToConstant(),"/**
     * Tests that we do not break binary compatibility with BCEL-330.
     */",,"@Test
    public void testReferenceToConstant() {
        @SuppressWarnings(""unused"")
        final
        short referenceToConstant = Class2HTML.AALOAD;
    }"
org.apache.bcel.util.ClassPathTestCase,void testGetClassFile(),,,"public void testGetClassFile() throws IOException {
        Assert.assertNotNull(ClassPath.SYSTEM_CLASS_PATH.getClassFile(""java.lang.String""));
    }"
org.apache.bcel.util.ClassPathTestCase,void testGetResource(),,,"public void testGetResource() {
        Assert.assertNotNull(ClassPath.SYSTEM_CLASS_PATH.getResource(""java/lang/String.class""));
    }"
org.apache.bcel.util.ClassPathTestCase,void testGetResourceAsStream(),,,"public void testGetResourceAsStream() throws IOException {
        try (final InputStream inputStream = ClassPath.SYSTEM_CLASS_PATH
                .getResourceAsStream(""java/lang/String.class"")) {
            Assert.assertNotNull(inputStream);
        }
    }"
org.apache.bcel.util.ModularRuntimeImageTestCase,data(),,"@Parameters(name = ""{0}"")","@Parameters(name = ""{0}"")
    public static Collection<String> data() {
        return JdkGenericDumpTestCase.data();
    }"
org.apache.bcel.util.ModularRuntimeImageTestCase,void testListJreModules(),,,"@Test
    public void testListJreModules() throws IOException {
        final List<Path> listEntries = modularRuntimeImage.list(ModularRuntimeImage.MODULES_PATH);
        Assert.assertFalse(listEntries.isEmpty());
        Assert.assertTrue(listEntries.toString().indexOf(""/java.base"") > -1);
    }"
org.apache.bcel.util.ModularRuntimeImageTestCase,void testListJreModule(),,,"@Test
    public void testListJreModule() throws IOException {
        final List<Path> listEntries = modularRuntimeImage.list(ModularRuntimeImage.MODULES_PATH + ""/java.base"");
        Assert.assertFalse(listEntries.isEmpty());
        Assert.assertTrue(listEntries.toString().indexOf(""/java.base"") > -1);
    }"
org.apache.bcel.util.ModularRuntimeImageTestCase,void testListJreModulePackageDir(),,,"@Test
    public void testListJreModulePackageDir() throws IOException {
        final List<Path> listEntries = modularRuntimeImage
                .list(ModularRuntimeImage.MODULES_PATH + ""/java.base/java/lang"");
        Assert.assertFalse(listEntries.isEmpty());
        Assert.assertTrue(listEntries.toString().indexOf(""/java.base/java/lang/String.class"") > -1);
    }"
org.apache.bcel.util.ModularRuntimeImageTestCase,void testListJrePackages(),,,"@Test
    public void testListJrePackages() throws IOException {
        final List<Path> listEntries = modularRuntimeImage.list(ModularRuntimeImage.PACKAGES_PATH);
        Assert.assertFalse(listEntries.isEmpty());
        Assert.assertTrue(listEntries.toString().indexOf(""java.lang"") > -1);
    }"
org.apache.bcel.util.LruCacheClassPathRepositoryTestCase,void testCacheEviction(),,,"@Test
    public void testCacheEviction() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final LruCacheClassPathRepository repository = new LruCacheClassPathRepository(classPath, 2);
            final JavaClass class1 = repository.loadClass(""java.lang.String"");
            Assert.assertNotNull(class1);
            final JavaClass class2 = repository.loadClass(""java.lang.Long"");
            Assert.assertNotNull(class2);
            final JavaClass class3 = repository.loadClass(""java.lang.Integer""); // Evicts class1
            Assert.assertNotNull(class3);

            assertNull(repository.findClass(""java.lang.String""));
            final JavaClass cachedClass2 = repository.findClass(""java.lang.Long"");
            assertEquals(class2, cachedClass2);
        }
    }"
org.apache.bcel.util.LruCacheClassPathRepositoryTestCase,void testLeastRecentlyUsedEviction(),,,"@Test
    public void testLeastRecentlyUsedEviction() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final LruCacheClassPathRepository repository = new LruCacheClassPathRepository(classPath, 2);
            final JavaClass class1 = repository.loadClass(""java.lang.String"");
            Assert.assertNotNull(class1);
            final JavaClass class2 = repository.loadClass(""java.lang.Long"");
            Assert.assertNotNull(class2);
            repository.findClass(""java.lang.String""); // Uses class1
            final JavaClass class3 = repository.loadClass(""java.lang.Integer""); // Evicts class2
            Assert.assertNotNull(class3);

            assertNull(repository.findClass(""java.lang.Long""));
            final JavaClass cachedClass1 = repository.findClass(""java.lang.String"");
            assertEquals(class1, cachedClass1);
        }
    }"
org.apache.bcel.util.LruCacheClassPathRepositoryTestCase,void testZeroCacheSize(),,@Test(expected = IllegalArgumentException.class),"@Test(expected = IllegalArgumentException.class)
    public void testZeroCacheSize() throws IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            new LruCacheClassPathRepository(classPath, 0);
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void verifyCaching(final AbstractClassPathRepository repository),,,"private void verifyCaching(final AbstractClassPathRepository repository) throws ClassNotFoundException {
        // Tests loadClass()
        final JavaClass class1 = repository.loadClass(""java.lang.String"");
        Assert.assertNotNull(class1);
        final JavaClass class2 = repository.loadClass(""java/lang/Long""); // Slashes should work
        Assert.assertNotNull(class2);

        // Tests findClass()
        Assert.assertEquals(class1, repository.findClass(""java.lang.String""));
        Assert.assertEquals(class2, repository.findClass(""java.lang.Long""));

        // Tests removeClass()
        repository.removeClass(class1);
        Assert.assertNull(repository.findClass(""java.lang.String""));

        // Tests clear()
        repository.clear();
        Assert.assertNull(repository.findClass(""java.lang.Long""));
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testClassPathRepository(),,,"@Test
    public void testClassPathRepository() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            verifyCaching(new ClassPathRepository(classPath));
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testMemorySensitiveClassPathRepository(),,,"@Test
    public void testMemorySensitiveClassPathRepository() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            verifyCaching(new MemorySensitiveClassPathRepository(classPath));
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testLruCacheClassPathRepository(),,,"@Test
    public void testLruCacheClassPathRepository() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            verifyCaching(new LruCacheClassPathRepository(classPath, 10));
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testClassPath(),,,"@Test
    public void testClassPath() throws IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final ClassPathRepository repository = new ClassPathRepository(classPath);
            Assert.assertEquals(classPath, repository.getClassPath());
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testNoClassNotFound(),,@Test(expected = ClassNotFoundException.class),"@Test(expected = ClassNotFoundException.class)
    public void testNoClassNotFound() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final ClassPathRepository repository = new ClassPathRepository(classPath);
            repository.loadClass(""no.such.Class"");
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testClassWithoutPackage(),,@Test(expected = ClassNotFoundException.class),"@Test(expected = ClassNotFoundException.class)
    public void testClassWithoutPackage() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final ClassPathRepository repository = new ClassPathRepository(classPath);
            repository.loadClass(""ClassXYZ"");
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testEmptyInput(),,@Test(expected = IllegalArgumentException.class),"@Test(expected = IllegalArgumentException.class)
    public void testEmptyInput() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final ClassPathRepository repository = new ClassPathRepository(classPath);
            repository.loadClass("""");
        }
    }"
org.apache.bcel.util.ClassPathRepositoryTestCase,void testNullInput(),,@Test(expected = IllegalArgumentException.class),"@Test(expected = IllegalArgumentException.class)
    public void testNullInput() throws ClassNotFoundException, IOException {
        try (final ClassPath classPath = new ClassPath("""")) {
            final ClassPathRepository repository = new ClassPathRepository(classPath);
            repository.loadClass((String) null);
        }
    }"
org.apache.bcel.util.InstructionFinderTest,void testSearch(),,,"public void testSearch() {
        final InstructionList il = new InstructionList();
        il.append(new ILOAD(1));
        il.append(new ILOAD(2));
        il.append(new IADD());
        il.append(new ISTORE(3));
        final InstructionFinder finder = new InstructionFinder(il);

        final Iterator<?> it = finder.search(""ILOAD IADD"", il.getInstructionHandles()[0], null );
        final InstructionHandle[] ihs = (InstructionHandle[])it.next();
        assertEquals(2, ihs.length);
        assertEquals(ihs[0].getInstruction(), new ILOAD(2));
        assertEquals(ihs[1].getInstruction(), new IADD());
    }"
org.apache.bcel.verifier.JiraBcel291TestCase,void test(),,,"@Test
    public void test() throws ClassNotFoundException {
        Verifier.verifyType(""org.apache.bcel.verifier.tests.JiraBcel291TestFixture"");
    }"
org.apache.bcel.verifier.VerifierReturnTestCase,void testInvalidReturn(),,,"public void testInvalidReturn() throws IOException {
        new TestReturn01Creator().create();
        assertVerifyRejected(""TestReturn01"", ""Verification of a void method that returns an object must fail."");
        new TestReturn03Creator().create();
        assertVerifyRejected(""TestReturn03"", ""Verification of an int method that returns null must fail."");
    }"
org.apache.bcel.verifier.VerifierReturnTestCase,void testValidReturn(),,,"public void testValidReturn() {
        assertVerifyOK(""TestReturn02"", ""Verification of a method that returns a newly created object must pass."");
        assertVerifyOK(""TestArray01"", ""Verification of a method that returns an array must pass."");
    }"
org.apache.bcel.verifier.AbstractVerifierTestCase,"void assertVerifyOK(final String classname, final String message)","/**
     * Asserts that the verification of the given class is OK. If it isn't it throws an AssertionFailedError with the given message.
     *
     * @param classname simple classname of the class to verify
     * @param message   message displayed if assertion fails
     */",,"public void assertVerifyOK(final String classname, final String message) {
        final String testClassname = TEST_PACKAGE + classname;
        assertTrue(message, doAllPasses(testClassname));
    }"
org.apache.bcel.verifier.AbstractVerifierTestCase,"void assertVerifyRejected(final String classname, final String message)","/**
     * Asserts that the verification of the given class is rejected.
     * If it isn't it throws an AssertionFailedError with the given message.
     *
     * @param classname simple classname of the class to verify
     * @param message   message displayed if assertion fails
     */",,"public void assertVerifyRejected(final String classname, final String message) {
        final String testClassname = TEST_PACKAGE + classname;
        assertFalse(message, doAllPasses(testClassname));
    }"
org.apache.bcel.verifier.AbstractVerifierTestCase,doAllPasses(final String classname),"/**
     * Executes all the verification on the given class.
     *
     * @param classname name of the class to verify
     * @return false if the verification fails, true otherwise
     */",,"public boolean doAllPasses(final String classname) {
        int nbMethods = 0;

        try {
            final JavaClass jc = Repository.lookupClass(classname);
            nbMethods = jc.getMethods().length;
        } catch (final ClassNotFoundException e) {
            fail(e.getMessage());
            return false;
        }

        final Verifier verifier = VerifierFactory.getVerifier(classname);
        VerificationResult result = verifier.doPass1();
        if (result.getStatus() != VerificationResult.VERIFIED_OK) {
            return false;
        }

        result = verifier.doPass2();
        if (result.getStatus() != VerificationResult.VERIFIED_OK) {
            return false;
        }

        for (int i = nbMethods; --i >= 0;) {
            result = verifier.doPass3a(i);
            if (result.getStatus() != VerificationResult.VERIFIED_OK) {
                return false;
            }
            result = verifier.doPass3b(i);
            if (result.getStatus() != VerificationResult.VERIFIED_OK) {
                return false;
            }
        }

        return true;
    }"
org.apache.bcel.verifier.VerifierTestCase,void testDefaultMethodValidation(),,,"public void testDefaultMethodValidation() {
        final String classname = Collection.class.getName();

        final Verifier verifier = VerifierFactory.getVerifier(classname);
        VerificationResult result = verifier.doPass1();

        assertEquals(""Pass 1 verification of "" + classname + "" failed: "" + result.getMessage(), VerificationResult.VERIFIED_OK,
                result.getStatus());

        result = verifier.doPass2();

        assertEquals(""Pass 2 verification of "" + classname + "" failed: "" + result.getMessage(), VerificationResult.VERIFIED_OK,
                result.getStatus());
    }"
org.apache.bcel.verifier.VerifierInvokeTestCase,void testLegalInvokeVirtual(),,,"public void testLegalInvokeVirtual() {
        assertVerifyOK(""TestLegalInvokeVirtual01"", ""Verification of invokevirtual on method defined in superclass must pass."");
        assertVerifyOK(""TestLegalInvokeVirtual02"", ""Verification of invokevirtual on method defined in superinterface must pass."");
    }"
org.apache.bcel.verifier.VerifierInvokeTestCase,void testLegalInvokeStatic(),,,"public void testLegalInvokeStatic() {
        assertVerifyOK(""TestLegalInvokeStatic01"", ""Verification of invokestatic on method defined in superclass must pass."");
    }"
org.apache.bcel.verifier.VerifierInvokeTestCase,void testLegalInvokeInterface(),,,"public void testLegalInvokeInterface() {
        assertVerifyOK(""TestLegalInvokeInterface01"", ""Verification of invokeinterface on method defined in superinterface must pass."");
    }"
org.apache.bcel.verifier.VerifierInvokeTestCase,void testLegalInvokeSpecial(),,,"public void testLegalInvokeSpecial() {
        assertVerifyOK(""TestLegalInvokeSpecial01"", ""Verification of invokespecial on method defined in superclass must pass."");
        assertVerifyOK(""TestLegalInvokeSpecial02"", ""Verification of invokespecial on method defined in superclass must pass."");
    }"
org.apache.bcel.verifier.VerifierArrayAccessTestCase,void testInvalidArrayAccess(),,,"public void testInvalidArrayAccess() throws IOException {
        new TestArrayAccess03Creator().create();
        assertVerifyRejected(""TestArrayAccess03"", ""Verification of an arraystore instruction on an object must fail."");
        new TestArrayAccess04Creator().create();
        assertVerifyRejected(""TestArrayAccess04"",
                ""Verification of an arraystore instruction of an int on an array of references must fail."");
    }"
org.apache.bcel.verifier.VerifierArrayAccessTestCase,void testValidArrayAccess(),,,"public void testValidArrayAccess() throws IOException {
        assertVerifyOK(""TestArrayAccess01"",
                ""Verification of an arraystore instruction on an array that is not compatible with the stored element must pass."");
        new TestArrayAccess02Creator().create();
        assertVerifyOK(""TestArrayAccess02"",
                ""Verification of an arraystore instruction on an array that is not compatible with the stored element must pass."");
    }"
org.apache.bcel.verifier.tests.TestArrayAccess04Creator,void create(final OutputStream out),,,"@Override
public void create(final OutputStream out) throws IOException {
    createMethod_0();
    createMethod_1();
    _cg.getJavaClass().dump(out);
  }"
org.apache.bcel.verifier.tests.TestArrayAccess04Creator,void createMethod_0(),,,"private void createMethod_0() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC, Type.VOID, Type.NO_ARGS, new String[] {  }, ""<init>"",
            TEST_PACKAGE+"".TestArrayAccess04"", il, _cp);

    final InstructionHandle ih_0 = il.append(InstructionFactory.createLoad(Type.OBJECT, 0));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createInvoke(""java.lang.Object"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    final InstructionHandle ih_4 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_4); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestArrayAccess04Creator,void createMethod_1(),,,"private void createMethod_1() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC | Const.ACC_STATIC, Type.VOID, new Type[] { Type.OBJECT },
            new String[] { ""arg0"" }, ""test"", TEST_PACKAGE+"".TestArrayAccess04"", il, _cp);

    final InstructionHandle ih_0 = il.append(new PUSH(_cp, 1));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createNewArray(Type.OBJECT, (short) 1));
    il.append(InstructionFactory.createStore(Type.OBJECT, 1));
    final InstructionHandle ih_5 = il.append(new PUSH(_cp, 1));
    Assert.assertNotNull(ih_5); // TODO why is this not used
    il.append(InstructionFactory.createStore(Type.INT, 2));
    final InstructionHandle ih_7 = il.append(InstructionFactory.createLoad(Type.OBJECT, 1));
    Assert.assertNotNull(ih_7); // TODO why is this not used
    il.append(new PUSH(_cp, 0));
    il.append(InstructionFactory.createLoad(Type.INT, 2));
    il.append(InstructionConst.AASTORE);
    final InstructionHandle ih_11 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_11); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestLegalInvokeVirtual02,"void test1(final TestLegalInvokeVirtual02 t, final int i)",,,"public static void test1(final TestLegalInvokeVirtual02 t, final int i) {
        if(i > 0) {
            t.run();
        }
    }"
org.apache.bcel.verifier.tests.TestArrayAccess03Creator,void create(final OutputStream out),,,"@Override
public void create(final OutputStream out) throws IOException {
    createMethod_0();
    createMethod_1();
    _cg.getJavaClass().dump(out);
  }"
org.apache.bcel.verifier.tests.TestArrayAccess03Creator,void createMethod_0(),,,"private void createMethod_0() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC, Type.VOID, Type.NO_ARGS, new String[] {  }, ""<init>"",
            TEST_PACKAGE+"".TestArrayAccess03"", il, _cp);

    final InstructionHandle ih_0 = il.append(InstructionFactory.createLoad(Type.OBJECT, 0));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createInvoke(""java.lang.Object"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    final InstructionHandle ih_4 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_4); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestArrayAccess03Creator,void createMethod_1(),,,"private void createMethod_1() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC | Const.ACC_STATIC, Type.VOID, new Type[] { Type.OBJECT },
            new String[] { ""arg0"" }, ""test"", TEST_PACKAGE+"".TestArrayAccess03"", il, _cp);

    final InstructionHandle ih_0 = il.append(new PUSH(_cp, 1));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createNewArray(new ObjectType(TEST_PACKAGE+"".TestArrayAccess03""), (short) 1));
    il.append(InstructionFactory.createStore(Type.OBJECT, 1));
    final InstructionHandle ih_5 = il.append(InstructionFactory.createLoad(Type.OBJECT, 0));
    Assert.assertNotNull(ih_5); // TODO why is this not used
    il.append(new PUSH(_cp, 0));
    il.append(_factory.createNew(TEST_PACKAGE+"".TestArrayAccess03""));
    il.append(InstructionConst.DUP);
    il.append(_factory.createInvoke(TEST_PACKAGE+"".TestArrayAccess03"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    il.append(InstructionConst.AASTORE);
    final InstructionHandle ih_15 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_15); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestLegalInvokeStatic01,void test1(),,,"public static void test1() throws InterruptedException{
       Thread.sleep(0);
    }"
org.apache.bcel.verifier.tests.TestReturn03Creator,void create(final OutputStream out),,,"@Override
public void create(final OutputStream out) throws IOException {
    createMethod_0();
    createMethod_1();
    _cg.getJavaClass().dump(out);
  }"
org.apache.bcel.verifier.tests.TestReturn03Creator,void createMethod_0(),,,"private void createMethod_0() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC, Type.VOID, Type.NO_ARGS, new String[] {  },
            ""<init>"", TEST_PACKAGE+"".TestReturn03"", il, _cp);

    final InstructionHandle ih_0 = il.append(InstructionFactory.createLoad(Type.OBJECT, 0));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createInvoke(""java.lang.Object"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    final InstructionHandle ih_4 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_4); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
