classname,method,docstring,method_definition
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitGETSTATIC(final GETSTATIC o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitGETSTATIC(final GETSTATIC o) {
        // Field must be static: see Pass 3a.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitGOTO(final GOTO o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitGOTO(final GOTO o) {
        // nothing to do here.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitGOTO_W(final GOTO_W o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitGOTO_W(final GOTO_W o) {
        // nothing to do here.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitI2B(final I2B o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitI2B(final I2B o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitI2C(final I2C o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitI2C(final I2C o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitI2D(final I2D o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitI2D(final I2D o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitI2F(final I2F o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitI2F(final I2F o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitI2L(final I2L o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitI2L(final I2L o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitI2S(final I2S o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitI2S(final I2S o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIADD(final IADD o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIADD(final IADD o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIALOAD(final IALOAD o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIALOAD(final IALOAD o) {
        indexOfInt(o, stack().peek());
        if (stack().peek(1) == Type.NULL) {
            return;
        }
        if (! (stack().peek(1) instanceof ArrayType)) {
            constraintViolated(o, ""Stack next-to-top must be of type int[] but is '""+stack().peek(1)+""'."");
        }
        final Type t = ((ArrayType) (stack().peek(1))).getBasicType();
        if (t != Type.INT) {
            constraintViolated(o, ""Stack next-to-top must be of type int[] but is '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIAND(final IAND o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIAND(final IAND o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIASTORE(final IASTORE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIASTORE(final IASTORE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        indexOfInt(o, stack().peek(1));
        if (stack().peek(2) == Type.NULL) {
            return;
        }
        if (! (stack().peek(2) instanceof ArrayType)) {
            constraintViolated(o, ""Stack next-to-next-to-top must be of type int[] but is '""+stack().peek(2)+""'."");
        }
        final Type t = ((ArrayType) (stack().peek(2))).getBasicType();
        if (t != Type.INT) {
            constraintViolated(o, ""Stack next-to-next-to-top must be of type int[] but is '""+stack().peek(2)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitICONST(final ICONST o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitICONST(final ICONST o) {
        //nothing to do here.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIDIV(final IDIV o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIDIV(final IDIV o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ACMPEQ(final IF_ACMPEQ o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ACMPEQ(final IF_ACMPEQ o) {
        if (!(stack().peek() instanceof ReferenceType)) {
            constraintViolated(o, ""The value at the stack top is not of a ReferenceType, but of type '""+stack().peek()+""'."");
        }
        //referenceTypeIsInitialized(o, (ReferenceType) (stack().peek()) );

        if (!(stack().peek(1) instanceof ReferenceType)) {
            constraintViolated(o, ""The value at the stack next-to-top is not of a ReferenceType, but of type '""+stack().peek(1)+""'."");
        }
        //referenceTypeIsInitialized(o, (ReferenceType) (stack().peek(1)) );

    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ACMPNE(final IF_ACMPNE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ACMPNE(final IF_ACMPNE o) {
        if (!(stack().peek() instanceof ReferenceType)) {
            constraintViolated(o, ""The value at the stack top is not of a ReferenceType, but of type '""+stack().peek()+""'."");
            //referenceTypeIsInitialized(o, (ReferenceType) (stack().peek()) );
        }
        if (!(stack().peek(1) instanceof ReferenceType)) {
            constraintViolated(o, ""The value at the stack next-to-top is not of a ReferenceType, but of type '""+stack().peek(1)+""'."");
            //referenceTypeIsInitialized(o, (ReferenceType) (stack().peek(1)) );
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ICMPEQ(final IF_ICMPEQ o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ICMPEQ(final IF_ICMPEQ o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ICMPGE(final IF_ICMPGE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ICMPGE(final IF_ICMPGE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ICMPGT(final IF_ICMPGT o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ICMPGT(final IF_ICMPGT o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ICMPLE(final IF_ICMPLE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ICMPLE(final IF_ICMPLE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ICMPLT(final IF_ICMPLT o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ICMPLT(final IF_ICMPLT o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIF_ICMPNE(final IF_ICMPNE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIF_ICMPNE(final IF_ICMPNE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFEQ(final IFEQ o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFEQ(final IFEQ o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFGE(final IFGE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFGE(final IFGE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFGT(final IFGT o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFGT(final IFGT o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFLE(final IFLE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFLE(final IFLE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFLT(final IFLT o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFLT(final IFLT o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFNE(final IFNE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFNE(final IFNE o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFNONNULL(final IFNONNULL o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFNONNULL(final IFNONNULL o) {
        if (!(stack().peek() instanceof ReferenceType)) {
            constraintViolated(o, ""The value at the stack top is not of a ReferenceType, but of type '""+stack().peek()+""'."");
        }
        referenceTypeIsInitialized(o, (ReferenceType) (stack().peek()) );
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIFNULL(final IFNULL o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIFNULL(final IFNULL o) {
        if (!(stack().peek() instanceof ReferenceType)) {
            constraintViolated(o, ""The value at the stack top is not of a ReferenceType, but of type '""+stack().peek()+""'."");
        }
        referenceTypeIsInitialized(o, (ReferenceType) (stack().peek()) );
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIINC(final IINC o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIINC(final IINC o) {
        // Mhhh. In BCEL, at this time ""IINC"" is not a LocalVariableInstruction.
        if (locals().maxLocals() <= (o.getType(cpg).getSize()==1? o.getIndex() : o.getIndex()+1) ) {
            constraintViolated(o, ""The 'index' is not a valid index into the local variable array."");
        }

        indexOfInt(o, locals().get(o.getIndex()));
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitILOAD(final ILOAD o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitILOAD(final ILOAD o) {
        // All done by visitLocalVariableInstruction(), visitLoadInstruction()
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIMPDEP1(final IMPDEP1 o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIMPDEP1(final IMPDEP1 o) {
        throw new AssertionViolatedException(
            ""In this JustIce verification pass there should not occur an illegal instruction such as IMPDEP1."");
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIMPDEP2(final IMPDEP2 o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIMPDEP2(final IMPDEP2 o) {
        throw new AssertionViolatedException(
            ""In this JustIce verification pass there should not occur an illegal instruction such as IMPDEP2."");
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIMUL(final IMUL o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIMUL(final IMUL o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINEG(final INEG o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitINEG(final INEG o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINSTANCEOF(final INSTANCEOF o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitINSTANCEOF(final INSTANCEOF o) {
        // The objectref must be of type reference.
        final Type objectref = stack().peek(0);
        if (!(objectref instanceof ReferenceType)) {
            constraintViolated(o, ""The 'objectref' is not of a ReferenceType but of type ""+objectref+""."");
        }
        //else{
        //    referenceTypeIsInitialized(o, (ReferenceType) objectref);
        //}
        // The unsigned indexbyte1 and indexbyte2 are used to construct an index into the runtime constant pool of the
        // current class (�3.6), where the value of the index is (indexbyte1 << 8) | indexbyte2. The runtime constant
        // pool item at the index must be a symbolic reference to a class, array, or interface type.
        final Constant c = cpg.getConstant(o.getIndex());
        if (! (c instanceof ConstantClass)) {
            constraintViolated(o, ""The Constant at 'index' is not a ConstantClass, but '""+c+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINVOKEDYNAMIC(final INVOKEDYNAMIC o),"/**
     * Ensures the specific preconditions of the said instruction.
     * @since 6.0
     */","@Override
    public void visitINVOKEDYNAMIC(final INVOKEDYNAMIC o) {
        throw new UnsupportedOperationException(""INVOKEDYNAMIC instruction is not supported at this time"");
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINVOKEINTERFACE(final INVOKEINTERFACE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitINVOKEINTERFACE(final INVOKEINTERFACE o) {
        // Method is not native, otherwise pass 3 would not happen.

        final int count = o.getCount();
        if (count == 0) {
            constraintViolated(o, ""The 'count' argument must not be 0."");
        }
        // It is a ConstantInterfaceMethodref, Pass 3a made it sure.
        // TODO: Do we want to do anything with it?
        //ConstantInterfaceMethodref cimr = (ConstantInterfaceMethodref) (cpg.getConstant(o.getIndex()));

        // the o.getClassType(cpg) type has passed pass 2; see visitLoadClass(o).

        final Type t = o.getType(cpg);
        if (t instanceof ObjectType) {
            final String name = ((ObjectType)t).getClassName();
            final Verifier v = VerifierFactory.getVerifier( name );
            final VerificationResult vr = v.doPass2();
            if (vr.getStatus() != VerificationResult.VERIFIED_OK) {
                constraintViolated(o, ""Class '""+name+""' is referenced, but cannot be loaded and resolved: '""+vr+""'."");
            }
        }


        final Type[] argtypes = o.getArgumentTypes(cpg);
        final int nargs = argtypes.length;

        for (int i=nargs-1; i>=0; i--) {
            final Type fromStack = stack().peek( (nargs-1) - i );    // 0 to nargs-1
            Type fromDesc = argtypes[i];
            if (fromDesc == Type.BOOLEAN ||
                    fromDesc == Type.BYTE ||
                    fromDesc == Type.CHAR ||
                    fromDesc == Type.SHORT) {
                fromDesc = Type.INT;
            }
            if (! fromStack.equals(fromDesc)) {
                if (fromStack instanceof ReferenceType && fromDesc instanceof ReferenceType) {
                    final ReferenceType rFromStack = (ReferenceType) fromStack;
                    //ReferenceType rFromDesc = (ReferenceType) fromDesc;
                    // TODO: This can only be checked when using Staerk-et-al's ""set of object types""
                    // instead of a ""wider cast object type"" created during verification.
                    //if ( ! rFromStack.isAssignmentCompatibleWith(rFromDesc) ) {
                    //    constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+
                    //    ""' on the stack (which is not assignment compatible)."");
                    //}
                    referenceTypeIsInitialized(o, rFromStack);
                }
                else{
                    constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+""' on the stack."");
                }
            }
        }

        Type objref = stack().peek(nargs);
        if (objref == Type.NULL) {
            return;
        }
        if (! (objref instanceof ReferenceType) ) {
            constraintViolated(o, ""Expecting a reference type as 'objectref' on the stack, not a '""+objref+""'."");
        }
        referenceTypeIsInitialized(o, (ReferenceType) objref);
        if (!(objref instanceof ObjectType)) {
            if (!(objref instanceof ArrayType)) { // could be a ReturnaddressType
                constraintViolated(o, ""Expecting an ObjectType as 'objectref' on the stack, not a '""+objref+""'."");
            }
            else{
                objref = GENERIC_ARRAY;
            }
        }

        // String objref_classname = ((ObjectType) objref).getClassName();
        // String theInterface = o.getClassName(cpg);
        // TODO: This can only be checked if we're using Staerk-et-al's ""set of object types""
        //       instead of ""wider cast object types"" generated during verification.
        //if ( ! Repository.implementationOf(objref_classname, theInterface) ) {
        //    constraintViolated(o, ""The 'objref' item '""+objref+""' does not implement '""+theInterface+""' as expected."");
        //}

        int counted_count = 1; // 1 for the objectref
        for (int i=0; i<nargs; i++) {
            counted_count += argtypes[i].getSize();
        }
        if (count != counted_count) {
            constraintViolated(o, ""The 'count' argument should probably read '""+counted_count+""' but is '""+count+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINVOKESPECIAL(final INVOKESPECIAL o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitINVOKESPECIAL(final INVOKESPECIAL o) {
        try {
        // Don't init an object twice.
        if ( (o.getMethodName(cpg).equals(Const.CONSTRUCTOR_NAME)) &&
             (!(stack().peek(o.getArgumentTypes(cpg).length) instanceof UninitializedObjectType)) ) {
            constraintViolated(o, ""Possibly initializing object twice.""+
                 "" A valid instruction sequence must not have an uninitialized object on the operand stack or in a local variable""+
                 "" during a backwards branch, or in a local variable in code protected by an exception handler.""+
                 "" Please see The Java Virtual Machine Specification, Second Edition, 4.9.4 (pages 147 and 148) for details."");
        }

        // the o.getClassType(cpg) type has passed pass 2; see visitLoadClass(o).

        final Type t = o.getType(cpg);
        if (t instanceof ObjectType) {
            final String name = ((ObjectType)t).getClassName();
            final Verifier v = VerifierFactory.getVerifier( name );
            final VerificationResult vr = v.doPass2();
            if (vr.getStatus() != VerificationResult.VERIFIED_OK) {
                constraintViolated(o, ""Class '""+name+""' is referenced, but cannot be loaded and resolved: '""+vr+""'."");
            }
        }


        final Type[] argtypes = o.getArgumentTypes(cpg);
        final int nargs = argtypes.length;

        for (int i=nargs-1; i>=0; i--) {
            final Type fromStack = stack().peek( (nargs-1) - i );    // 0 to nargs-1
            Type fromDesc = argtypes[i];
            if (fromDesc == Type.BOOLEAN ||
                    fromDesc == Type.BYTE ||
                    fromDesc == Type.CHAR ||
                    fromDesc == Type.SHORT) {
                fromDesc = Type.INT;
            }
            if (! fromStack.equals(fromDesc)) {
                if (fromStack instanceof ReferenceType && fromDesc instanceof ReferenceType) {
                    final ReferenceType rFromStack = (ReferenceType) fromStack;
                    final ReferenceType rFromDesc = (ReferenceType) fromDesc;
                    // TODO: This can only be checked using Staerk-et-al's ""set of object types"", not
                    // using a ""wider cast object type"".
                    if ( ! rFromStack.isAssignmentCompatibleWith(rFromDesc) ) {
                        constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+
                            ""' on the stack (which is not assignment compatible)."");
                    }
                    referenceTypeIsInitialized(o, rFromStack);
                }
                else{
                    constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+""' on the stack."");
                }
            }
        }

        Type objref = stack().peek(nargs);
        if (objref == Type.NULL) {
            return;
        }
        if (! (objref instanceof ReferenceType) ) {
            constraintViolated(o, ""Expecting a reference type as 'objectref' on the stack, not a '""+objref+""'."");
        }
        String objref_classname = null;
        if ( !(o.getMethodName(cpg).equals(Const.CONSTRUCTOR_NAME))) {
            referenceTypeIsInitialized(o, (ReferenceType) objref);
            if (!(objref instanceof ObjectType)) {
                if (!(objref instanceof ArrayType)) { // could be a ReturnaddressType
                    constraintViolated(o, ""Expecting an ObjectType as 'objectref' on the stack, not a '""+objref+""'."");
                }
                else{
                    objref = GENERIC_ARRAY;
                }
            }

            objref_classname = ((ObjectType) objref).getClassName();
        }
        else{
            if (!(objref instanceof UninitializedObjectType)) {
                constraintViolated(o, ""Expecting an UninitializedObjectType as 'objectref' on the stack, not a '""+objref+
                    ""'. Otherwise, you couldn't invoke a method since an array has no methods (not to speak of a return address)."");
            }
            objref_classname = ((UninitializedObjectType) objref).getInitialized().getClassName();
        }


        final String theClass = o.getClassName(cpg);
        if ( ! Repository.instanceOf(objref_classname, theClass) ) {
            constraintViolated(o, ""The 'objref' item '""+objref+""' does not implement '""+theClass+""' as expected."");
        }

        } catch (final ClassNotFoundException e) {
        // FIXME: maybe not the best way to handle this
        throw new AssertionViolatedException(""Missing class: "" + e, e);
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINVOKESTATIC(final INVOKESTATIC o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitINVOKESTATIC(final INVOKESTATIC o) {
        try {
        // Method is not native, otherwise pass 3 would not happen.

        final Type t = o.getType(cpg);
        if (t instanceof ObjectType) {
            final String name = ((ObjectType)t).getClassName();
            final Verifier v = VerifierFactory.getVerifier( name );
            final VerificationResult vr = v.doPass2();
            if (vr.getStatus() != VerificationResult.VERIFIED_OK) {
                constraintViolated(o, ""Class '""+name+""' is referenced, but cannot be loaded and resolved: '""+vr+""'."");
            }
        }

        final Type[] argtypes = o.getArgumentTypes(cpg);
        final int nargs = argtypes.length;

        for (int i=nargs-1; i>=0; i--) {
            final Type fromStack = stack().peek( (nargs-1) - i );    // 0 to nargs-1
            Type fromDesc = argtypes[i];
            if (fromDesc == Type.BOOLEAN ||
                    fromDesc == Type.BYTE ||
                    fromDesc == Type.CHAR ||
                    fromDesc == Type.SHORT) {
                fromDesc = Type.INT;
            }
            if (! fromStack.equals(fromDesc)) {
                if (fromStack instanceof ReferenceType && fromDesc instanceof ReferenceType) {
                    final ReferenceType rFromStack = (ReferenceType) fromStack;
                    final ReferenceType rFromDesc = (ReferenceType) fromDesc;
                    // TODO: This check can possibly only be done using Staerk-et-al's ""set of object types""
                    // instead of a ""wider cast object type"" created during verification.
                    if ( ! rFromStack.isAssignmentCompatibleWith(rFromDesc) ) {
                        constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+
                            ""' on the stack (which is not assignment compatible)."");
                    }
                    referenceTypeIsInitialized(o, rFromStack);
                }
                else{
                    constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+""' on the stack."");
                }
            }
        }
        } catch (final ClassNotFoundException e) {
        // FIXME: maybe not the best way to handle this
        throw new AssertionViolatedException(""Missing class: "" + e, e);
        }
    }"
