id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition,focal_method,docstring
dbut_84_1,"    public void testSetNullTime_1_oe() throws SQLException {
        assertEquals(null, rs2.getNullTime());
    }
",SqlNullCheckedResultSetTest::testSetNullTime_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullTime(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getTime</code> method.
     *
     * @return the value
     */","public Time getNullTime() {
        return this.nullTime;
    }","public Time getNullTime() {
        return this.nullTime;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getTime</code> method.
     *
     * @return the value
     */"
dbut_85_1,"    public void testSetNullTimestamp_1_oe() throws SQLException {
        assertEquals(null, rs2.getNullTimestamp());
    }
",SqlNullCheckedResultSetTest::testSetNullTimestamp_1_oe,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,getNullTimestamp(),"/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getTimestamp</code> method.
     *
     * @return the value
     */","public Timestamp getNullTimestamp() {
        return this.nullTimestamp != null ? new Timestamp(this.nullTimestamp.getTime()) : null;
    }","public Timestamp getNullTimestamp() {
        return this.nullTimestamp != null ? new Timestamp(this.nullTimestamp.getTime()) : null;
    }","/**
     * Returns the value when a SQL null is encountered as the result of
     * invoking a <code>getTimestamp</code> method.
     *
     * @return the value
     */"
dbut_117_1,"    @Test
    public void testMatch_1_oe() {
        assertTrue(handler.match(java.sql.Date.class, new java.util.Date()));
    }
",DatePropertyHandlerTest::testMatch_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_117_2,"    @Test
    public void testMatch_2_oe() {
        // removed other assertion
        assertTrue(handler.match(java.sql.Time.class, new java.util.Date()));
    }
",DatePropertyHandlerTest::testMatch_2_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_117_3,"    @Test
    public void testMatch_3_oe() {
        // removed other assertion
        // removed other assertion
        assertTrue(handler.match(java.sql.Timestamp.class, new java.util.Date()));
    }
",DatePropertyHandlerTest::testMatch_3_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_118_1,"    @Test
    public void testMatchNegative_1_oe() {
        assertFalse(handler.match(Float.class, null));
    }
",DatePropertyHandlerTest::testMatchNegative_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_118_2,"    @Test
    public void testMatchNegative_2_oe() {
        // removed other assertion
        assertFalse(handler.match(Float.class, new java.util.Date()));
    }
",DatePropertyHandlerTest::testMatchNegative_2_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_122_1,"    @Test
    public void testMatch_1_oe() {
        assertTrue(handler.match(TestEnum.class, ""test""));
    }
",StringEnumPropertyHandlerTest::testMatch_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        return value instanceof String && parameter.isEnum();
    }",
dbut_123_1,"    @Test
    public void testMatchNegative_1_oe() {
        assertFalse(handler.match(TestEnum.class, Double.valueOf(1)));
    }
",StringEnumPropertyHandlerTest::testMatchNegative_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,,
dbut_123_2,"    @Test
    public void testMatchNegative_2_oe() {
        // removed other assertion

        assertFalse(handler.match(Integer.class, """"));
    }
",StringEnumPropertyHandlerTest::testMatchNegative_2_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        return value instanceof String && parameter.isEnum();
    }",
dbut_128_1,"    @Test
    public void testMatchNegative_1_oe() {
        assertFalse(handler.match(Float.class));
    }
",IntegerColumnHandlerTest::testMatchNegative_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> propType) {
        return propType.equals(Integer.TYPE) || propType.equals(Integer.class);
    }",
dbut_133_1,"    @Test
    public void testMatch_1_oe() {
        assertTrue(handler.match(matchingType));
    }
",ColumnHandlerTestBase::testMatch_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_134_1,"    @Test
    public void testMatchNegative_1_oe() {
        assertFalse(handler.match(Integer.class));
    }
",ColumnHandlerTestBase::testMatchNegative_1_oe,org.apache.commons.dbutils.ColumnHandler,match(Class<?> propType),"/**
     * Test whether this <code>ColumnHandler</code> wants to handle a column targetted for a value type matching
     * <code>propType</code>.
     *
     * @param propType The type of the target parameter.
     * @return true is this property handler can/wants to handle this value; false otherwise.
     */",boolean match(Class<?> propType);,"@Override
    public boolean match(Class<?> parameter, Object value) {
        if (value instanceof java.util.Date) {
            final String targetType = parameter.getName();
            if (""java.sql.Date"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Time"".equals(targetType)) {
                return true;
            } else
            if (""java.sql.Timestamp"".equals(targetType)) {
                return true;
            }
        }

        return false;
    }",
dbut_119_1,"    @Test
    public void testApplyTypeOfDate_1_oe() throws Exception {
        assertEquals(java.sql.Date.class, handler.apply(java.sql.Date.class, new java.util.Date()).getClass());
    }
",DatePropertyHandlerTest::testApplyTypeOfDate_1_oe,org.apache.commons.dbutils.ColumnHandler,"apply(ResultSet rs, int columnIndex)","/**
     * Do the work required to retrieve and store a column from <code>ResultSet</code> into something of type
     * <code>propType</code>. This method is called only if this handler responded <code>true</code> after a
     * call to {@link #match(Class)}.
     *
     * @param rs The result set to get data from.  This should be moved to the correct row already.
     * @param columnIndex The position of the column to retrieve.
     * @return The converted value or the original value if something doesn't work out.
     */","Object apply(ResultSet rs, int columnIndex) throws SQLException;","@Override
    public Object apply(Class<?> parameter, Object value) {
        final String targetType = parameter.getName();
        if (""java.sql.Date"".equals(targetType)) {
            value = new java.sql.Date(((java.util.Date) value).getTime());
        } else
        if (""java.sql.Time"".equals(targetType)) {
            value = new java.sql.Time(((java.util.Date) value).getTime());
        } else
        if (""java.sql.Timestamp"".equals(targetType)) {
            Timestamp tsValue = (Timestamp) value;
            int nanos = tsValue.getNanos();
            value = new java.sql.Timestamp(tsValue.getTime());
            ((Timestamp) value).setNanos(nanos);
        }

        return value;
    }",
dbut_120_1,"    @Test
    public void testApplyTypeOfTime_1_oe() throws Exception {
        assertEquals(Time.class, handler.apply(java.sql.Time.class, new java.util.Date()).getClass());
    }
",DatePropertyHandlerTest::testApplyTypeOfTime_1_oe,org.apache.commons.dbutils.ColumnHandler,"apply(ResultSet rs, int columnIndex)","/**
     * Do the work required to retrieve and store a column from <code>ResultSet</code> into something of type
     * <code>propType</code>. This method is called only if this handler responded <code>true</code> after a
     * call to {@link #match(Class)}.
     *
     * @param rs The result set to get data from.  This should be moved to the correct row already.
     * @param columnIndex The position of the column to retrieve.
     * @return The converted value or the original value if something doesn't work out.
     */","Object apply(ResultSet rs, int columnIndex) throws SQLException;","@Override
    public Object apply(Class<?> parameter, Object value) {
        final String targetType = parameter.getName();
        if (""java.sql.Date"".equals(targetType)) {
            value = new java.sql.Date(((java.util.Date) value).getTime());
        } else
        if (""java.sql.Time"".equals(targetType)) {
            value = new java.sql.Time(((java.util.Date) value).getTime());
        } else
        if (""java.sql.Timestamp"".equals(targetType)) {
            Timestamp tsValue = (Timestamp) value;
            int nanos = tsValue.getNanos();
            value = new java.sql.Timestamp(tsValue.getTime());
            ((Timestamp) value).setNanos(nanos);
        }

        return value;
    }",
