classname,method,docstring,method_definition
com.github.scribejava.apis.SalesforceApi,void initTLSv11orUpper(),"/**
     * Salesforce API requires to use TLSv1.1 or upper.
     * <p>
     * Java 8 have TLS 1.2 enabled by default. java 7 - no, you should invoke this method or turn TLS&gt;=1.1 somehow
     * else</p>
     *
     * @throws java.security.NoSuchAlgorithmException in case your jvm doesn't support TLSv1.1 or higher
     * @throws java.security.KeyManagementException unexpected Exception from
     * {@link SSLContext#init(javax.net.ssl.KeyManager[], javax.net.ssl.TrustManager[], java.security.SecureRandom)}
     * @throws java.io.IOException unexpected Exception from {@link javax.net.ssl.SSLSocketFactory#createSocket()}
     */","public static void initTLSv11orUpper() throws NoSuchAlgorithmException, KeyManagementException, IOException {
        final SSLSocket socket = (SSLSocket) SSLContext.getDefault().getSocketFactory().createSocket();
        if (isTLSv11orUpperEnabled(socket)) {
            return;
        }
        final String[] supportedProtocols = socket.getSupportedProtocols();
        Arrays.sort(supportedProtocols);
        for (int i = supportedProtocols.length - 1; i >= 0; i--) {
            final String supportedProtocol = supportedProtocols[i];
            if (supportedProtocol.startsWith(""TLSv1."")) {
                final SSLContext context = SSLContext.getInstance(supportedProtocol);
                context.init(null, null, null);
                SSLContext.setDefault(context);
                return;
            }
        }

        throw new NoSuchAlgorithmException(""for Salesforce API to work you need jvm with TLS 1.1 or higher support"");
    }"
com.github.scribejava.apis.SalesforceApi,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.EtsyApi,instance(),,"public static EtsyApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.EtsyApi,instance(String... scopes),,"public static EtsyApi instance(String... scopes) {
        return scopes == null || scopes.length == 0 ? instance() : new EtsyApi(scopes);
    }"
com.github.scribejava.apis.EtsyApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ACCESS_TOKEN_URL;
    }"
com.github.scribejava.apis.EtsyApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return scopeAsString == null ? REQUEST_TOKEN_URL : REQUEST_TOKEN_URL + scopeAsString;
    }"
com.github.scribejava.apis.EtsyApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.MeetupApi,instance(),,"public static MeetupApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.MeetupApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return ""http://api.meetup.com/oauth/request/"";
    }"
com.github.scribejava.apis.MeetupApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""http://api.meetup.com/oauth/access/"";
    }"
com.github.scribejava.apis.MeetupApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.SlackApi,instance(),,"public static SlackApi instance() {
        return SlackApi.InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.SlackApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://slack.com/api/oauth.v2.access"";
    }"
com.github.scribejava.apis.SlackApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://slack.com/oauth/v2/authorize"";
    }"
com.github.scribejava.apis.SlackApi,getAccessTokenExtractor(),,"@Override
    public SlackJsonTokenExtractor getAccessTokenExtractor() {
        return SlackJsonTokenExtractor.instance();
    }"
com.github.scribejava.apis.GoogleApi20,instance(),,"public static GoogleApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.GoogleApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://oauth2.googleapis.com/token"";
    }"
com.github.scribejava.apis.GoogleApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://accounts.google.com/o/oauth2/v2/auth"";
    }"
com.github.scribejava.apis.GoogleApi20,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return OpenIdJsonTokenExtractor.instance();
    }"
com.github.scribejava.apis.GoogleApi20,getRevokeTokenEndpoint(),,"@Override
    public String getRevokeTokenEndpoint() {
        return ""https://oauth2.googleapis.com/revoke"";
    }"
com.github.scribejava.apis.GoogleApi20,getDeviceAuthorizationEndpoint(),,"@Override
    public String getDeviceAuthorizationEndpoint() {
        return ""https://oauth2.googleapis.com/device/code"";
    }"
com.github.scribejava.apis.GoogleApi20,getDeviceAuthorizationExtractor(),,"@Override
    public DeviceAuthorizationJsonExtractor getDeviceAuthorizationExtractor() {
        return GoogleDeviceAuthorizationJsonExtractor.instance();
    }"
com.github.scribejava.apis.AutomaticAPI,instance(),,"public static AutomaticAPI instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.AutomaticAPI,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ACCESS_TOKEN_ENDPOINT;
    }"
com.github.scribejava.apis.AutomaticAPI,getRefreshTokenEndpoint(),,"@Override
    public String getRefreshTokenEndpoint() {
        return REFRESH_TOKEN_ENDPOINT;
    }"
com.github.scribejava.apis.AutomaticAPI,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.AutomaticAPI,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.XeroApi20,instance(),,"public static XeroApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.XeroApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://identity.xero.com/connect/token"";
    }"
com.github.scribejava.apis.XeroApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://login.xero.com/identity/connect/authorize"";
    }"
com.github.scribejava.apis.TheThingsNetworkV1StagingApi,instance(),,"public static TheThingsNetworkV1StagingApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.TheThingsNetworkV1StagingApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://account.thethingsnetwork.org/users/token"";
    }"
com.github.scribejava.apis.TheThingsNetworkV1StagingApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://account.thethingsnetwork.org/users/authorize"";
    }"
com.github.scribejava.apis.MailruApi,instance(),,"public static MailruApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.MailruApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://connect.mail.ru/oauth/token"";
    }"
com.github.scribejava.apis.MailruApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://connect.mail.ru/oauth/authorize"";
    }"
com.github.scribejava.apis.MailruApi,"createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient)",,"@Override
    public MailruOAuthService createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient) {
        return new MailruOAuthService(this, apiKey, apiSecret, callback, defaultScope, responseType, debugStream,
                userAgent, httpClientConfig, httpClient);
    }"
com.github.scribejava.apis.Px500Api,instance(),,"public static Px500Api instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.Px500Api,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.500px.com/v1/oauth/access_token"";
    }"
com.github.scribejava.apis.Px500Api,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return ""https://api.500px.com/v1/oauth/request_token"";
    }"
com.github.scribejava.apis.Px500Api,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZATION_URL;
    }"
com.github.scribejava.apis.KeycloakApi,instance(),,"public static KeycloakApi instance() {
        return instance(""http://localhost:8080/"", ""master"");
    }"
com.github.scribejava.apis.KeycloakApi,"instance(String baseUrl, String realm)",,"public static KeycloakApi instance(String baseUrl, String realm) {
        final String defaultBaseUrlWithRealm = composeBaseUrlWithRealm(baseUrl, realm);

        //java8: switch to ConcurrentMap::computeIfAbsent
        KeycloakApi api = INSTANCES.get(defaultBaseUrlWithRealm);
        if (api == null) {
            api = new KeycloakApi(defaultBaseUrlWithRealm);
            final KeycloakApi alreadyCreatedApi = INSTANCES.putIfAbsent(defaultBaseUrlWithRealm, api);
            if (alreadyCreatedApi != null) {
                return alreadyCreatedApi;
            }
        }
        return api;
    }"
com.github.scribejava.apis.KeycloakApi,"composeBaseUrlWithRealm(String baseUrl, String realm)",,"protected static String composeBaseUrlWithRealm(String baseUrl, String realm) {
        return baseUrl + (baseUrl.endsWith(""/"") ? """" : ""/"") + ""auth/realms/"" + realm;
    }"
com.github.scribejava.apis.KeycloakApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return baseUrlWithRealm + ""/protocol/openid-connect/token"";
    }"
com.github.scribejava.apis.KeycloakApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return baseUrlWithRealm + ""/protocol/openid-connect/auth"";
    }"
com.github.scribejava.apis.KeycloakApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return OpenIdJsonTokenExtractor.instance();
    }"
com.github.scribejava.apis.KeycloakApi,getRevokeTokenEndpoint(),,"@Override
    public String getRevokeTokenEndpoint() {
        throw new RuntimeException(""Not implemented yet"");
    }"
com.github.scribejava.apis.FacebookApi,instance(),,"public static FacebookApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.FacebookApi,customVersion(String version),,"public static FacebookApi customVersion(String version) {
        return new FacebookApi(version);
    }"
com.github.scribejava.apis.FacebookApi,getAccessTokenVerb(),,"@Override
    public Verb getAccessTokenVerb() {
        return Verb.GET;
    }"
com.github.scribejava.apis.FacebookApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://graph.facebook.com/v"" + version + ""/oauth/access_token"";
    }"
com.github.scribejava.apis.FacebookApi,getRefreshTokenEndpoint(),,"@Override
    public String getRefreshTokenEndpoint() {
        throw new UnsupportedOperationException(""Facebook doesn't support refreshing tokens"");
    }"
com.github.scribejava.apis.FacebookApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://www.facebook.com/v"" + version + ""/dialog/oauth"";
    }"
com.github.scribejava.apis.FacebookApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return FacebookAccessTokenJsonExtractor.instance();
    }"
com.github.scribejava.apis.FacebookApi,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.FacebookApi,"createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient)",,"@Override
    public FacebookService createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient) {
        return new FacebookService(this, apiKey, apiSecret, callback, defaultScope, responseType, debugStream,
                userAgent, httpClientConfig, httpClient);
    }"
com.github.scribejava.apis.VkontakteApi,instance(),,"public static VkontakteApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.VkontakteApi,getAccessTokenVerb(),,"@Override
    public Verb getAccessTokenVerb() {
        return Verb.GET;
    }"
com.github.scribejava.apis.VkontakteApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://oauth.vk.com/access_token"";
    }"
com.github.scribejava.apis.VkontakteApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://oauth.vk.com/authorize?v="" + VERSION;
    }"
com.github.scribejava.apis.VkontakteApi,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.VkontakteApi,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.VkontakteApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return VKJsonTokenExtractor.instance();
    }"
com.github.scribejava.apis.InstagramApi,instance(),,"public static InstagramApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.InstagramApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.instagram.com/oauth/access_token"";
    }"
com.github.scribejava.apis.InstagramApi,getRefreshTokenEndpoint(),,"@Override
    public String getRefreshTokenEndpoint() {
        return ""https://graph.instagram.com/refresh_access_token"";
    }"
com.github.scribejava.apis.InstagramApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://api.instagram.com/oauth/authorize"";
    }"
com.github.scribejava.apis.InstagramApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return InstagramAccessTokenJsonExtractor.instance();
    }"
com.github.scribejava.apis.InstagramApi,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.InstagramApi,"createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient)",,"@Override
    public InstagramService createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient) {
        return new InstagramService(this, apiKey, apiSecret, callback, defaultScope, responseType, debugStream,
                userAgent, httpClientConfig, httpClient);
    }"
com.github.scribejava.apis.RenrenApi,instance(),,"public static RenrenApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.RenrenApi,getAccessTokenVerb(),,"@Override
    public Verb getAccessTokenVerb() {
        return Verb.GET;
    }"
com.github.scribejava.apis.RenrenApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://graph.renren.com/oauth/token"";
    }"
com.github.scribejava.apis.RenrenApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://graph.renren.com/oauth/authorize"";
    }"
com.github.scribejava.apis.RenrenApi,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.UcozApi,instance(),,"public static UcozApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.UcozApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint(){
        return ""http://uapi.ucoz.com/accounts/oauthgetaccesstoken"";
    }"
com.github.scribejava.apis.UcozApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return ""http://uapi.ucoz.com/accounts/oauthgetrequesttoken"";
    }"
com.github.scribejava.apis.UcozApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.UcozApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth1AccessToken> getAccessTokenExtractor() {
           return OAuth1AccessTokenJSONExtractor.instance();
    }"
com.github.scribejava.apis.UcozApi,getRequestTokenExtractor(),,"@Override
    public TokenExtractor<OAuth1RequestToken> getRequestTokenExtractor() {
        return OAuth1RequestTokenJSONExtractor.instance();
    }"
com.github.scribejava.apis.TumblrApi,instance(),,"public static TumblrApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.TumblrApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ACCESS_TOKEN_RESOURCE;
    }"
com.github.scribejava.apis.TumblrApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return REQUEST_TOKEN_RESOURCE;
    }"
com.github.scribejava.apis.TumblrApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.DataportenApi,instance(),,"public static DataportenApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.DataportenApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://auth.dataporten.no/oauth/token"";
    }"
com.github.scribejava.apis.DataportenApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://auth.dataporten.no/oauth/authorization"";
    }"
com.github.scribejava.apis.SinaWeiboApi,instance(),,"public static SinaWeiboApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.SinaWeiboApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return REQUEST_TOKEN_URL;
    }"
com.github.scribejava.apis.SinaWeiboApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ACCESS_TOKEN_URL;
    }"
com.github.scribejava.apis.SinaWeiboApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.FitbitApi20,instance(),,"public static FitbitApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.FitbitApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.fitbit.com/oauth2/token"";
    }"
com.github.scribejava.apis.FitbitApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://www.fitbit.com/oauth2/authorize"";
    }"
com.github.scribejava.apis.FitbitApi20,getAccessTokenExtractor(),,"@Override
    public FitBitJsonTokenExtractor getAccessTokenExtractor() {
        return FitBitJsonTokenExtractor.instance();
    }"
com.github.scribejava.apis.StackExchangeApi,instance(),,"public static StackExchangeApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.StackExchangeApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://stackexchange.com/oauth/access_token"";
    }"
com.github.scribejava.apis.StackExchangeApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://stackexchange.com/oauth"";
    }"
com.github.scribejava.apis.StackExchangeApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return OAuth2AccessTokenExtractor.instance();
    }"
com.github.scribejava.apis.StackExchangeApi,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.SinaWeiboApi20,instance(),,"public static SinaWeiboApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.SinaWeiboApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.weibo.com/oauth2/access_token"";
    }"
com.github.scribejava.apis.SinaWeiboApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://api.weibo.com/oauth2/authorize"";
    }"
com.github.scribejava.apis.SinaWeiboApi20,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.HiOrgServerApi20,instance(),,"public static HiOrgServerApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.HiOrgServerApi20,customVersion(String version),,"public static HiOrgServerApi20 customVersion(String version) {
        return new HiOrgServerApi20(version);
    }"
com.github.scribejava.apis.HiOrgServerApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://www.hiorg-server.de/api/oauth2/"" + version + ""/token.php"";
    }"
com.github.scribejava.apis.HiOrgServerApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://www.hiorg-server.de/api/oauth2/"" + version + ""/authorize.php"";
    }"
com.github.scribejava.apis.LinkedInApi,instance(),,"public static LinkedInApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.LinkedInApi,instance(String... scopes),,"public static LinkedInApi instance(String... scopes) {
        return scopes == null || scopes.length == 0 ? instance() : new LinkedInApi(scopes);
    }"
com.github.scribejava.apis.LinkedInApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.linkedin.com/uas/oauth/accessToken"";
    }"
com.github.scribejava.apis.LinkedInApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return scopesAsString == null ? REQUEST_TOKEN_URL : REQUEST_TOKEN_URL + scopesAsString;
    }"
com.github.scribejava.apis.LinkedInApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.LiveApi,instance(),,"public static LiveApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.LiveApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://login.live.com/oauth20_token.srf"";
    }"
com.github.scribejava.apis.LiveApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://login.live.com/oauth20_authorize.srf"";
    }"
com.github.scribejava.apis.LiveApi,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.ImgurApi,instance(),,"public static ImgurApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.ImgurApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.imgur.com/oauth2/token"";
    }"
com.github.scribejava.apis.ImgurApi,"getAuthorizationUrl(String responseType, String apiKey, String callback, String scope, String state,
            Map<String, String> additionalParams)",,"@Override
    public String getAuthorizationUrl(String responseType, String apiKey, String callback, String scope, String state,
            Map<String, String> additionalParams) {
        final ParameterList parameters = new ParameterList(additionalParams);
        parameters.add(OAuthConstants.RESPONSE_TYPE, isOob(callback) ? ""pin"" : ""code"");
        parameters.add(OAuthConstants.CLIENT_ID, apiKey);

        if (callback != null) {
            parameters.add(OAuthConstants.REDIRECT_URI, callback);
        }

        if (scope != null) {
            parameters.add(OAuthConstants.SCOPE, scope);
        }

        if (state != null) {
            parameters.add(OAuthConstants.STATE, state);
        }

        return parameters.appendTo(""https://api.imgur.com/oauth2/authorize"");
    }"
com.github.scribejava.apis.ImgurApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        throw new UnsupportedOperationException(""use getAuthorizationUrl instead"");
    }"
com.github.scribejava.apis.ImgurApi,"createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient)",,"@Override
    public ImgurOAuthService createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient) {
        return new ImgurOAuthService(this, apiKey, apiSecret, callback, defaultScope, responseType, debugStream,
                userAgent, httpClientConfig, httpClient);
    }"
com.github.scribejava.apis.ImgurApi,isOob(String callback),,"public static boolean isOob(String callback) {
        return OAuthConstants.OOB.equals(callback);
    }"
com.github.scribejava.apis.BoxApi20,instance(),,"public static BoxApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.BoxApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.box.com/oauth2/token"";
    }"
com.github.scribejava.apis.BoxApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://account.box.com/api/oauth2/authorize"";
    }"
com.github.scribejava.apis.BoxApi20,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.FlickrApi,instance(),,"public static FlickrApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.FlickrApi,instance(FlickrPerm perm),,"public static FlickrApi instance(FlickrPerm perm) {
        return perm == null ? instance() : new FlickrApi(perm);
    }"
com.github.scribejava.apis.FlickrApi,getAccessTokenEndpoint(),"/**
     * {@inheritDoc}
     */","@Override
    public String getAccessTokenEndpoint() {
        return ""https://www.flickr.com/services/oauth/access_token"";
    }"
com.github.scribejava.apis.FlickrApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return permString == null ? AUTHORIZE_URL : AUTHORIZE_URL + ""?perms="" + permString;
    }"
com.github.scribejava.apis.FlickrApi,getRequestTokenEndpoint(),"/**
     * {@inheritDoc}
     */","@Override
    public String getRequestTokenEndpoint() {
        return ""https://www.flickr.com/services/oauth/request_token"";
    }"
com.github.scribejava.apis.ViadeoApi,instance(),,"public static ViadeoApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.ViadeoApi,getAccessTokenVerb(),,"@Override
    public Verb getAccessTokenVerb() {
        return Verb.GET;
    }"
com.github.scribejava.apis.ViadeoApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://secure.viadeo.com/oauth-provider/access_token2"";
    }"
com.github.scribejava.apis.ViadeoApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://secure.viadeo.com/oauth-provider/authorize2"";
    }"
com.github.scribejava.apis.ViadeoApi,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.GitHubApi,instance(),,"public static GitHubApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.GitHubApi,getAccessTokenVerb(),,"@Override
    public Verb getAccessTokenVerb() {
        return Verb.POST;
    }"
com.github.scribejava.apis.GitHubApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://github.com/login/oauth/access_token"";
    }"
com.github.scribejava.apis.GitHubApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://github.com/login/oauth/authorize"";
    }"
com.github.scribejava.apis.GitHubApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return OAuth2AccessTokenExtractor.instance();
    }"
com.github.scribejava.apis.YahooApi20,instance(),,"public static YahooApi20 instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.YahooApi20,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.login.yahoo.com/oauth2/get_token"";
    }"
com.github.scribejava.apis.YahooApi20,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://api.login.yahoo.com/oauth2/request_auth"";
    }"
