classname,method,docstring,annotations,method_definition
org.apache.commons.imaging.formats.jpeg.iptc.IptcParserTest,void testEncodingSupport(),"/**
     * Tests for IptcParser encoding support. See IMAGING-168 and pull request #124 for more.
     * @throws IOException when reading input
     * @throws ImageReadException when parsing file
     */",,"@Test
    public void testEncodingSupport() throws IOException, ImageReadException {
        // NOTE: We use the JpegParser, so it will send only the block/segment that IptcParser needs for the test image
        File file = new File(IptcParserTest.class.getResource(""/images/jpeg/iptc/IMAGING-168/111083453-c07f1880-851e-11eb-8b61-2757f7d934bf.jpg"").getFile());
        JpegImageParser parser = new JpegImageParser();
        JpegImageMetadata metadata = (JpegImageMetadata) parser.getMetadata(file);
        JpegPhotoshopMetadata photoshopMetadata = metadata.getPhotoshop();
        @SuppressWarnings(""unchecked"")
        List<GenericImageMetadataItem> items = (List<GenericImageMetadataItem>) photoshopMetadata.getItems();
        GenericImageMetadataItem thanksInMandarin = items.get(3);
        // converted the thank-you in chinese characters to unicode for comparison here
        assertArrayEquals(""\u8c22\u8c22"".getBytes(StandardCharsets.UTF_8),thanksInMandarin.getText().getBytes(StandardCharsets.UTF_8));
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,data(),,,"public static Stream<File> data() throws Exception {
        return getImagesWithIptcData().stream();
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,void testRemove(final File imageFile),,"@MethodSource(""data"")","@ParameterizedTest
    @MethodSource(""data"")
    public void testRemove(final File imageFile) throws Exception {
        final ByteSource byteSource = new ByteSourceFile(imageFile);

        final JpegImagingParameters params = new JpegImagingParameters();

        final JpegPhotoshopMetadata metadata = new JpegImageParser().getPhotoshopMetadata(
                byteSource, params);
        assertNotNull(metadata);

        final File noIptcFile = removeIptc(byteSource, imageFile);

        final JpegPhotoshopMetadata outMetadata = new JpegImageParser().getPhotoshopMetadata(
                new ByteSourceFile(noIptcFile), params);

        // FIXME should either be null or empty
        assertTrue(outMetadata == null || outMetadata.getItems().isEmpty());
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,"removeIptc(final ByteSource byteSource, final File imageFile)",,,"public File removeIptc(final ByteSource byteSource, final File imageFile) throws Exception {
        final File noIptcFile = File.createTempFile(imageFile.getName() + "".iptc.remove."", "".jpg"");

        try (OutputStream os = new BufferedOutputStream(new FileOutputStream(noIptcFile))) {
            new JpegIptcRewriter().removeIPTC(byteSource, os);
        }
        return noIptcFile;
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,void testInsert(final File imageFile),,"@MethodSource(""data"")","@ParameterizedTest
    @MethodSource(""data"")
    public void testInsert(final File imageFile) throws Exception {
        final ByteSource byteSource = new ByteSourceFile(imageFile);

        final JpegImagingParameters params = new JpegImagingParameters();

        final JpegPhotoshopMetadata metadata = new JpegImageParser().getPhotoshopMetadata(
                byteSource, params);
        assertNotNull(metadata);

        final File noIptcFile = removeIptc(byteSource, imageFile);

        final List<IptcBlock> newBlocks = new ArrayList<>();
        final List<IptcRecord> newRecords = new ArrayList<>();

        newRecords.add(new IptcRecord(IptcTypes.CITY, ""Albany, NY""));
        newRecords.add(new IptcRecord(IptcTypes.CREDIT,
                ""William Sorensen""));

        final PhotoshopApp13Data newData = new PhotoshopApp13Data(newRecords,
                newBlocks);

        final File updated = File.createTempFile(imageFile.getName()
                + "".iptc.insert."", "".jpg"");
        try (FileOutputStream fos = new FileOutputStream(updated);
                OutputStream os = new BufferedOutputStream(fos)) {
            new JpegIptcRewriter().writeIPTC(new ByteSourceFile(
                    noIptcFile), os, newData);
        }

        final ByteSource updateByteSource = new ByteSourceFile(updated);
        final JpegPhotoshopMetadata outMetadata = new JpegImageParser().getPhotoshopMetadata(
                updateByteSource, params);

        assertNotNull(outMetadata);
        assertEquals(2, outMetadata.getItems().size());
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,void testUpdate(final File imageFile),,"@MethodSource(""data"")","@ParameterizedTest
    @MethodSource(""data"")
    public void testUpdate(final File imageFile) throws Exception {
        final ByteSource byteSource = new ByteSourceFile(imageFile);

        final JpegImagingParameters params = new JpegImagingParameters();

        final JpegPhotoshopMetadata metadata = new JpegImageParser().getPhotoshopMetadata(byteSource, params);
        assertNotNull(metadata);

        final List<IptcBlock> newBlocks = metadata.photoshopApp13Data.getNonIptcBlocks();
        final List<IptcRecord> newRecords = new ArrayList<>();

        newRecords.add(new IptcRecord(IptcTypes.CITY, ""Albany, NY""));
        newRecords.add(new IptcRecord(IptcTypes.CREDIT,
                ""William Sorensen""));

        final PhotoshopApp13Data newData = new PhotoshopApp13Data(newRecords,
                newBlocks);

        final File updated = writeIptc(byteSource, newData, imageFile);

        final ByteSource updateByteSource = new ByteSourceFile(updated);
        final JpegPhotoshopMetadata outMetadata = new JpegImageParser().getPhotoshopMetadata(
                updateByteSource, params);

        assertNotNull(outMetadata);
        assertEquals(2, outMetadata.getItems().size());
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,"writeIptc(final ByteSource byteSource, final PhotoshopApp13Data newData, final File imageFile)",,,"public File writeIptc(final ByteSource byteSource, final PhotoshopApp13Data newData, final File imageFile) throws IOException, ImageReadException, ImageWriteException {
        final File updated = File.createTempFile(imageFile.getName()
                + "".iptc.update."", "".jpg"");
        try (FileOutputStream fos = new FileOutputStream(updated);
                OutputStream os = new BufferedOutputStream(fos)) {
            new JpegIptcRewriter().writeIPTC(byteSource, os, newData);
        }
        return updated;
    }"
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest,void testNoChangeUpdate(final File imageFile),,"@MethodSource(""data"")","@ParameterizedTest
    @MethodSource(""data"")
    public void testNoChangeUpdate(final File imageFile) throws Exception {
        final ByteSource byteSource = new ByteSourceFile(imageFile);

        final JpegImagingParameters params = new JpegImagingParameters();

        final JpegPhotoshopMetadata metadata = new JpegImageParser().getPhotoshopMetadata(byteSource, params);
        assertNotNull(metadata);

        final List<IptcBlock> newBlocks = metadata.photoshopApp13Data.getNonIptcBlocks();
        final List<IptcRecord> oldRecords = metadata.photoshopApp13Data.getRecords();
        final List<IptcRecord> newRecords = new ArrayList<>();
        for (final IptcRecord record : oldRecords) {
            if (record.iptcType != IptcTypes.CITY
                    && record.iptcType != IptcTypes.CREDIT) {
                newRecords.add(record);
            }
        }

        newRecords.add(new IptcRecord(IptcTypes.CITY, ""Albany, NY""));
        newRecords.add(new IptcRecord(IptcTypes.CREDIT, ""William Sorensen""));

        final PhotoshopApp13Data newData = new PhotoshopApp13Data(newRecords, newBlocks);

        final File updated = writeIptc(byteSource, newData, imageFile);

        final ByteSource updateByteSource = new ByteSourceFile(updated);
        final JpegPhotoshopMetadata outMetadata = new JpegImageParser().getPhotoshopMetadata(updateByteSource, params);

        assertNotNull(outMetadata);
        assertEquals(outMetadata.getItems().size(), newRecords.size());
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpDumpTest,data(),,,"public static Stream<File> data() throws Exception {
        return getImagesWithXmpData().stream();
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpDumpTest,void test(final File imageFile),,"@MethodSource(""data"")","@ParameterizedTest
    @MethodSource(""data"")
    public void test(final File imageFile) throws Exception {
        final ByteSource byteSource = new ByteSourceFile(imageFile);
        final JpegImagingParameters params = new JpegImagingParameters();
        final String xmpXml = new JpegImageParser().getXmpXml(byteSource, params);

        // TODO assert more
        assertNotNull(xmpXml);
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpRewriteTest,data(),,,"public static Stream<File> data() throws Exception {
        return getImagesWithXmpData().stream();
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpRewriteTest,void testRemoveInsertUpdate(final File imageFile),,"@MethodSource(""data"")","@ParameterizedTest
    @MethodSource(""data"")
    public void testRemoveInsertUpdate(final File imageFile) throws Exception {
        final ByteSource byteSource = new ByteSourceFile(imageFile);
        final JpegImagingParameters params = new JpegImagingParameters();
        final String xmpXml = new JpegImageParser().getXmpXml(byteSource, params);
        assertNotNull(xmpXml);

        final File noXmpFile = File.createTempFile(imageFile.getName() + ""."", "".jpg"");
        {
            // test remove

            try (FileOutputStream fos = new FileOutputStream(noXmpFile);
                    OutputStream os = new BufferedOutputStream(fos)) {
                new JpegXmpRewriter().removeXmpXml(byteSource, os);
            }

            // Debug.debug(""Source Segments:"");
            // new JpegUtils().dumpJFIF(new ByteSourceFile(noXmpFile));

            final String outXmp = new JpegImageParser().getXmpXml(
                    new ByteSourceFile(noXmpFile), params);
            Assertions.assertNull(outXmp);
        }

        {
            // test update

            final String newXmpXml = ""test"";
            final File updated = File.createTempFile(imageFile.getName() + ""."", "".jpg"");
            try (FileOutputStream fos = new FileOutputStream(updated);
                    OutputStream os = new BufferedOutputStream(fos)) {
                new JpegXmpRewriter().updateXmpXml(byteSource, os, newXmpXml);
            }

            // Debug.debug(""Source Segments:"");
            // new JpegUtils().dumpJFIF(new ByteSourceFile(updated));

            final String outXmp = new JpegImageParser().getXmpXml(
                    new ByteSourceFile(updated), params);
            assertNotNull(outXmp);
            assertEquals(outXmp, newXmpXml);
        }

        {
            // test insert

            final String newXmpXml = ""test"";
            final File updated = File.createTempFile(imageFile.getName() + ""."", "".jpg"");
            try (FileOutputStream fos = new FileOutputStream(updated);
                    OutputStream os = new BufferedOutputStream(fos)) {
                new JpegXmpRewriter().updateXmpXml(new ByteSourceFile(
                        noXmpFile), os, newXmpXml);
            }

            // Debug.debug(""Source Segments:"");
            // new JpegUtils().dumpJFIF(new ByteSourceFile(updated));

            final String outXmp = new JpegImageParser().getXmpXml(
                    new ByteSourceFile(updated), params);
            assertNotNull(outXmp);
            assertEquals(outXmp, newXmpXml);
        }
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpBaseTest,hasJpegXmpData(final File file),,,"protected static boolean hasJpegXmpData(final File file) {
        if (!file.getName().toLowerCase().endsWith("".jpg""))
         {
            return false;
        // ImageFormat format = Imaging.guessFormat(file);
        // if (format != ImageFormat.IMAGE_FORMAT_JPEG)
        // return false;
        }

        // Debug.debug(""possible file"", file);

        try {
            final ByteSource byteSource = new ByteSourceFile(file);
            return new JpegImageParser().hasXmpSegment(byteSource);
        } catch (final Exception e) {
            // Debug.debug(""Error file"", file.getAbsoluteFile());
            // Debug.debug(e, 4);
            return false;
        }
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpBaseTest,getImageWithXmpData(),,,"protected File getImageWithXmpData() throws IOException, ImageReadException {
        return getTestImage(HAS_JPEG_XMP_IMAGE_FILTER);
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpBaseTest,getImagesWithXmpData(),,,"protected static List<File> getImagesWithXmpData() throws IOException,
            ImageReadException {
        return getTestImages(HAS_JPEG_XMP_IMAGE_FILTER);
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpBaseTest,getImagesWithXmpData(final int max),,,"protected List<File> getImagesWithXmpData(final int max) throws IOException,
            ImageReadException {
        return getTestImages(HAS_JPEG_XMP_IMAGE_FILTER, max);
    }"
org.apache.commons.imaging.formats.jpeg.xmp.JpegXmpParserTest,void testCreatesJpegXmpParserAndCallsParseXmpJpegSegment(),,,"@Test
    public void testCreatesJpegXmpParserAndCallsParseXmpJpegSegment() {
        final JpegXmpParser jpegXmpParser = new JpegXmpParser();
        final byte[] byteArray = new byte[1];

        try {
            jpegXmpParser.parseXmpJpegSegment(byteArray);
            fail(""Expecting exception: Exception"");
        } catch(final Exception e) {
            assertEquals(""Invalid JPEG XMP Segment."",e.getMessage());
            assertEquals(JpegXmpParser.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }"
org.apache.commons.imaging.formats.jpeg.specific.JpegImageParserTest,void testGetBufferedImage10(),"/**
     * Image created with The Gimp 2.8
     * @throws ImageReadException
     * @throws IOException
     */",,"@Test
    public void testGetBufferedImage10() throws ImageReadException, IOException {
        final File imageFile = new File(
                JpegDecoderTest.class.getResource(""/IMAGING-136/1402522741337.jpg"")
                .getFile());
        final JpegImageParser parser = new JpegImageParser();
        final BufferedImage image = parser.getBufferedImage(new ByteSourceFile(imageFile), null);
        assertEquals(680, image.getWidth());
        assertEquals(241, image.getHeight());
        assertEquals(-16777216, image.getRGB(0, 0));
        assertEquals(-12177367, image.getRGB(198, 13));
    }"
org.apache.commons.imaging.formats.tiff.write.TiffOutputSetTest,void setUp(),,,"@BeforeEach
    public void setUp() {
        tiffOutputSet = new TiffOutputSet();
    }"
org.apache.commons.imaging.formats.tiff.write.TiffOutputSetTest,void testImaging144(),,,"@Test
    public void testImaging144() throws Exception {
        tiffOutputSet.setGPSInDegrees(1.0, 1.0);

        final TiffOutputField gpsVersionId = tiffOutputSet.findField(GpsTagConstants.GPS_TAG_GPS_VERSION_ID);

        assertNotNull(gpsVersionId);
        assertTrue(gpsVersionId.bytesEqual(GpsTagConstants.gpsVersion()));
    }"
org.apache.commons.imaging.formats.tiff.write.TiffOutputDirectoryTest,void setUp(),,,"@BeforeEach
    public void setUp() {
        directory = new TiffOutputDirectory(TiffDirectoryConstants.DIRECTORY_TYPE_ROOT, TiffConstants.DEFAULT_TIFF_BYTE_ORDER);
    }"
org.apache.commons.imaging.formats.tiff.write.TiffOutputDirectoryTest,void testFindField(),,,"@Test
    public void testFindField() throws Exception {
        directory.add(TIFF_TAG_DOCUMENT_NAME, ""Test.tiff"");

        final TiffOutputField field = directory.findField(TIFF_TAG_DOCUMENT_NAME);

        assertNotNull(field);
        assertEquals(TIFF_TAG_DOCUMENT_NAME, field.tagInfo);
        final byte[] documentNameAsBytes = TIFF_TAG_DOCUMENT_NAME.encodeValue(TiffConstants.DEFAULT_TIFF_BYTE_ORDER, ""Test.tiff"");
        assertTrue(field.bytesEqual(documentNameAsBytes));
    }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoUnknownTest,void testCreatesTagInfoUnknown(),,,"@Test
  public void testCreatesTagInfoUnknown() {
      final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.EXIF_DIRECTORY_EXIF_IFD;
      new TagInfoUnknown("""", 2670, tiffDirectoryType);

      assertEquals((-1), TagInfo.LENGTH_UNKNOWN);
  }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSBytesTest,void testCreatesTagInfoSBytesAndCallsEncodeValue(),,,"@Test
  public void testCreatesTagInfoSBytesAndCallsEncodeValue() {
      final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.TIFF_DIRECTORY_IFD3;
      final TagInfoSBytes tagInfoSBytes = new TagInfoSBytes("""", (-198), 10, tiffDirectoryType);
      final ByteOrder byteOrder = ByteOrder.LITTLE_ENDIAN;
      final byte[] byteArray = new byte[2];
      final byte[] byteArrayTwo = tagInfoSBytes.encodeValue(byteOrder, byteArray);

      assertSame(byteArrayTwo, byteArray);
  }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSShortTest,void testGetValue(),,,"@Test
  public void testGetValue() {
      final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.TIFF_DIRECTORY_IFD3;
      final TagInfoSShort tagInfoSShort = new TagInfoSShort(""n1SN[2cj\""2),+O"", (-1785), tiffDirectoryType);
      final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;

      assertEquals((short) (-10231), tagInfoSShort.getValue(null, tagInfoSShort.encodeValue(byteOrder, (short) 2520)));
  }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSByteTest,void testCreatesTagInfoSByteAndCallsEncodeValue(),,,"@Test
  public void testCreatesTagInfoSByteAndCallsEncodeValue() {
      final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.EXIF_DIRECTORY_GPS;
      final TagInfoSByte tagInfoSByte = new TagInfoSByte("""", 0, tiffDirectoryType);
      final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;
      final byte[] byteArray = tagInfoSByte.encodeValue(byteOrder, (byte)6);

      assertArrayEquals(new byte[] {(byte)6}, byteArray);
  }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoByteTest,void testCreatesTagInfoByteTakingFourArgumentsAndCallsEncodeValue(),,,"@Test
    public void testCreatesTagInfoByteTakingFourArgumentsAndCallsEncodeValue() {
        final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.TIFF_DIRECTORY_IFD0;
        final TagInfoByte tagInfoByte = new TagInfoByte("""", 347, tiffDirectoryType);

        assertArrayEquals(new byte[]{(byte) 0}, tagInfoByte.encodeValue(null, (byte) 0));
    }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoByteOrShortTest,void testEncodeValueTakingByteOrderAndByteArrayOne(),,,"@Test
    public void testEncodeValueTakingByteOrderAndByteArrayOne() {
        final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.EXIF_DIRECTORY_MAKER_NOTES;
        final TagInfoByteOrShort tagInfoByteOrShort = new TagInfoByteOrShort(""r"", 500, 500, tiffDirectoryType);
        final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;
        final short[] shortArray = new short[2];
        final byte[] byteArray = tagInfoByteOrShort.encodeValue(byteOrder, shortArray);

        assertArrayEquals(new byte[]{(byte) 0, (byte) 0, (byte) 0, (byte) 0}, byteArray);
    }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoByteOrShortTest,void testEncodeValueTakingByteOrderAndByteArrayTwo(),,,"@Test
    public void testEncodeValueTakingByteOrderAndByteArrayTwo() {
        final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.EXIF_DIRECTORY_MAKER_NOTES;
        final TagInfoByteOrShort tagInfoByteOrShort = new TagInfoByteOrShort(""r"", 500, 500, tiffDirectoryType);
        final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;
        final byte[] byteArray = new byte[2];
        final byte[] byteArrayTwo = tagInfoByteOrShort.encodeValue(byteOrder, byteArray);

        assertSame(byteArrayTwo, byteArray);
    }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSLongTest,void testEncodeValue(),,,"@Test
  public void testEncodeValue() {
      final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.TIFF_DIRECTORY_IFD0;
      final TagInfoSLong tagInfoSLong = new TagInfoSLong(""ttq{\""0r{s}'RQ"", (-1770), tiffDirectoryType);
      final ByteOrder byteOrder = ByteOrder.nativeOrder();

      assertArrayEquals(new byte[] {(byte)0, (byte)0, (byte)0, (byte)0}, tagInfoSLong.encodeValue(byteOrder, 0));
  }"
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSShortsTest,void testEncodeValue(),,,"@Test
  public void testEncodeValue() {
      final TiffDirectoryType tiffDirectoryType = TiffDirectoryType.TIFF_DIRECTORY_IFD0;
      final TagInfoSShorts tagInfoSShorts = new TagInfoSShorts("""", 2269, 2269, tiffDirectoryType);
      final ByteOrder byteOrder = ByteOrder.nativeOrder();
      final short[] shortArray = new short[2];

      assertArrayEquals(new byte[] {(byte)0, (byte)0, (byte)0, (byte)0}, tagInfoSShorts.encodeValue(byteOrder, shortArray));
  }"
org.apache.commons.imaging.formats.tiff.datareaders.DataReaderStripsTest,void testApplyPredictor(),,,"@Test
    public void testApplyPredictor() {
        final int[] bitsPerPixel = {1,2,3};
        final DataReaderStrips strips = new DataReaderStrips(
            null, null, 3, bitsPerPixel, 2, 4, 0, 3, 1, 1,
            TiffPlanarConfiguration.CHUNKY, null, 2, null);
        strips.resetPredictor();
        final int[] samples = {10, 355, 355, 255};
        int[] expected = {10, 99, 99, 255};
        int[] predicted = strips.applyPredictor(samples);
        assertArrayEquals(expected, predicted);
        expected = new int[]{20, 198, 198, 254};
        predicted = strips.applyPredictor(samples);
        assertArrayEquals(expected, predicted);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeTest,void testGetFieldTypeWithNegative(),,,"@Test
  public void testGetFieldTypeWithNegative() {
      try {
        FieldType.getFieldType((-748));
        fail(""Expecting exception: Exception"");
      } catch(final Exception e) {
         assertEquals(""Field type -748 is unsupported"",e.getMessage());
         assertEquals(FieldType.class.getName(), e.getStackTrace()[0].getClassName());
      }
  }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeLongTest,void testWriteDataWithNonNull(),,,"@Test
    public void testWriteDataWithNonNull() {
        final FieldTypeLong fieldTypeLong = FieldType.IFD;
        final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;

        try {
            fieldTypeLong.writeData(byteOrder, byteOrder);
            fail(""Expecting exception: Exception"");
        } catch (final Exception e) {
            assertEquals(""Invalid data: BIG_ENDIAN (java.nio.ByteOrder)"", e.getMessage());
            assertEquals(FieldTypeLong.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeRationalTest,void testWriteDataWithNull(),,,"@Test
  public void testWriteDataWithNull() throws ImageWriteException {
      final FieldTypeRational fieldTypeRational = new FieldTypeRational(9, null);
      final Double doubleOne = 2.2d;
      final byte[] byteArray = fieldTypeRational.writeData(doubleOne, null);

      assertArrayEquals(new byte[] {(byte)11, (byte)0, (byte)0, (byte)0, (byte)5, (byte)0, (byte)0, (byte)0}, byteArray);
  }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeRationalTest,void testWriteDataWithNonNull(),,,"@Test
  public void testWriteDataWithNonNull() {
      final FieldTypeRational fieldTypeRational = new FieldTypeRational((-922), ""z_AX"");
      final ByteOrder byteOrder = ByteOrder.nativeOrder();
      Assertions.assertThrows(ImageWriteException.class, () -> fieldTypeRational.writeData(""z_AX"", byteOrder));
  }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeShortTest,void testCreatesFieldTypeShortAndCallsWriteData(),,,"@Test
    public void testCreatesFieldTypeShortAndCallsWriteData() {
        final FieldTypeShort fieldTypeShort = new FieldTypeShort(1234, """");
        final ByteOrder byteOrder = ByteOrder.LITTLE_ENDIAN;

        try {
            fieldTypeShort.writeData("""", byteOrder);
            fail(""Expecting exception: Exception"");
        } catch (final Exception e) {
            assertEquals(""Invalid data:  (java.lang.String)"", e.getMessage());
            assertEquals(FieldTypeShort.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeAsciiTest,void testCreatesFieldTypeAsciiAndCallsWriteData(),,,"@Test
  public void testCreatesFieldTypeAsciiAndCallsWriteData() {
      final FieldTypeAscii fieldTypeAscii = new FieldTypeAscii(0, ""1"");
      final byte[] byteArray = new byte[1];
      final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;
      final TiffField tiffField = new TiffField(0, 0, fieldTypeAscii, 0L, 0, byteArray, byteOrder, 1);

      Assertions.assertThrows(ImageWriteException.class, () -> fieldTypeAscii.writeData(tiffField, byteOrder));
  }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeAsciiTest,void testCreatesFieldTypeAsciiAndWriteDataUsingByteArray(),,,"@Test
  public void testCreatesFieldTypeAsciiAndWriteDataUsingByteArray() throws ImageWriteException {
      final FieldTypeAscii fieldTypeAscii = new FieldTypeAscii(0, ""1"");
      final byte[] byteArray = new byte[1];
      final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;
      final byte[] byteArrayTwo = fieldTypeAscii.writeData(byteArray, byteOrder);

      assertArrayEquals(new byte[] {(byte)0, (byte)0}, byteArrayTwo);
  }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeAsciiTest,void testCreatesFieldTypeAsciiAndWriteDataUsingString(),,,"@Test
    public void testCreatesFieldTypeAsciiAndWriteDataUsingString() throws ImageWriteException {
        final FieldTypeAscii fieldTypeAscii = new FieldTypeAscii(0, ""1"");
        final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;
        final byte[] byteArrayTwo = fieldTypeAscii.writeData(""asdf"", byteOrder);

        assertArrayEquals(new byte[] {(byte)97, (byte)115, (byte)100, (byte)102, (byte)0}, byteArrayTwo);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeByteTest,void testWriteDataWithNull(),,,"@Test
  public void testWriteDataWithNull() {
      final FieldTypeByte fieldTypeByte = FieldType.UNDEFINED;
      final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;

      Assertions.assertThrows(ImageWriteException.class, () -> fieldTypeByte.writeData( null, byteOrder));
  }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterRgbTest,void setUp(),,,"@BeforeEach
    public void setUp() {
        p = new PhotometricInterpreterRgb(
        samplesPerPixel, bitsPerSample, predictor, width, height);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterRgbTest,void testConstructor(),,,"@Test
    public void testConstructor() {
        assertEquals(samplesPerPixel, p.samplesPerPixel);
        for (int i = 0; i < bitsPerSample.length; i++) {
            assertEquals(bitsPerSample[i], p.getBitsPerSample(i));
        }
        assertEquals(predictor, p.predictor);
        assertEquals(width, p.width);
        assertEquals(height, p.height);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterRgbTest,void testInterpretPixel(),,,"@Test
    public void testInterpretPixel() throws ImageReadException, IOException {
        final ImageBuilder imgBuilder = new ImageBuilder(600, 400, /*alpha*/ true);
        final int x = 10;
        final int y = 20;
        p.interpretPixel(imgBuilder, new int[] {255, 255, 255}, x, y);
        assertEquals(0xffffffff, imgBuilder.getRGB(x, y));
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest,void setUp(),,,"@BeforeEach
    public void setUp() {
        p = new PhotometricInterpreterLogLuv(samplesPerPixel, bitsPerSample, predictor,
                width, height);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest,void testConstructor(),,,"@Test
    public void testConstructor() {
        assertEquals(samplesPerPixel, p.samplesPerPixel);
        for (int i = 0; i < bitsPerSample.length; i++) {
            assertEquals(bitsPerSample[i], p.getBitsPerSample(i));
        }
        assertEquals(predictor, p.predictor);
        assertEquals(width, p.width);
        assertEquals(height, p.height);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest,void testGetTristimulusValues(),,,"@Test
    public void testGetTristimulusValues() {
        // any value equals 0 will have its pow(N, 3) equal to 0
        assertEquals(0.0d, p.getTristimulusValues(0, 0, 0).x, 0.001d);
        assertEquals(0.0d, p.getTristimulusValues(0, 0, 0).y, 0.001d);
        assertEquals(0.0d, p.getTristimulusValues(0, 0, 0).z, 0.001d);
        // values under the threshold used in the if statements
        assertEquals(0.04126d, p.getTristimulusValues(1, 0, 0).x, 0.001d);
        assertEquals(0.04341d, p.getTristimulusValues(1, 0, 0).y, 0.001d);
        assertEquals(0.04727d, p.getTristimulusValues(1, 0, 0).z, 0.001d);
        // values under the threshold used in the if statements
        assertEquals(29.36116d, p.getTristimulusValues(100, 100, 50).x, 0.001d);
        assertEquals(10.78483d, p.getTristimulusValues(100, 100, 50).y, 0.001d);
        assertEquals(1.25681d, p.getTristimulusValues(100, 100, 50).z, 0.001d);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest,void testGetRgbValues(),,,"@Test
    public void testGetRgbValues() {
        // any value equals 0 will have its pow(N, 3) equal to 0
        final TristimulusValues triValues = new TristimulusValues();
        triValues.x = 0;
        triValues.y = 0;
        triValues.z = 0;
        assertEquals(0, p.getRgbValues(triValues).r);
        assertEquals(0, p.getRgbValues(triValues).g);
        assertEquals(0, p.getRgbValues(triValues).b);
        triValues.x = 1;
        triValues.y = 1;
        triValues.z = 1;
        assertEquals(28, p.getRgbValues(triValues).r);
        assertEquals(24, p.getRgbValues(triValues).g);
        assertEquals(23, p.getRgbValues(triValues).b);
    }"
