classname,method,docstring,method_definition
org.apache.commons.imaging.formats.tiff.datareaders.DataReaderTiled,"readImageData(final Rectangle subImageSpecification,
        final boolean hasAlpha,
        final boolean isAlphaPreMultiplied)",,"@Override
    public ImageBuilder readImageData(final Rectangle subImageSpecification,
        final boolean hasAlpha,
        final boolean isAlphaPreMultiplied)
            throws ImageReadException, IOException {

        final Rectangle subImage;
        if (subImageSpecification == null) {
            // configure subImage to read entire image
            subImage = new Rectangle(0, 0, width, height);
        } else {
            subImage = subImageSpecification;
        }

        final int bitsPerRow = tileWidth * bitsPerPixel;
        final int bytesPerRow = (bitsPerRow + 7) / 8;
        final int bytesPerTile = bytesPerRow * tileLength;

        // tileWidth is the width of the tile
        // tileLength is the height of the tile
        final int col0 = subImage.x / tileWidth;
        final int col1 = (subImage.x + subImage.width - 1) / tileWidth;
        final int row0 = subImage.y / tileLength;
        final int row1 = (subImage.y + subImage.height - 1) / tileLength;

        final int nCol = col1 - col0 + 1;
        final int nRow = row1 - row0 + 1;
        final int workingWidth = nCol * tileWidth;
        final int workingHeight = nRow * tileLength;

        final int nColumnsOfTiles = (width + tileWidth - 1) / tileWidth;

        final int x0 = col0 * tileWidth;
        final int y0 = row0 * tileLength;

        final ImageBuilder workingBuilder
            = new ImageBuilder(workingWidth, workingHeight,
                hasAlpha, isAlphaPreMultiplied);

        for (int iRow = row0; iRow <= row1; iRow++) {
            for (int iCol = col0; iCol <= col1; iCol++) {
                final int tile = iRow * nColumnsOfTiles + iCol;
                final byte[] compressed = imageData.tiles[tile].getData();
                final byte[] decompressed = decompress(compressed, compression,
                        bytesPerTile, tileWidth, tileLength);
                final int x = iCol * tileWidth - x0;
                final int y = iRow * tileLength - y0;
                interpretTile(workingBuilder, decompressed, x, y, width, height);
            }
        }

        if (subImage.x == x0
                && subImage.y == y0
                && subImage.width == workingWidth
                && subImage.height == workingHeight) {
            return workingBuilder;
        }

        return workingBuilder.getSubset(
            subImage.x - x0,
            subImage.y - y0,
            subImage.width,
            subImage.height);
    }"
org.apache.commons.imaging.formats.tiff.datareaders.DataReaderTiled,readRasterData(final Rectangle subImage),,"@Override
    public TiffRasterData readRasterData(final Rectangle subImage)
            throws ImageReadException, IOException {
        switch (sampleFormat) {
            case TiffTagConstants.SAMPLE_FORMAT_VALUE_IEEE_FLOATING_POINT:
                return readRasterDataFloat(subImage);
            case TiffTagConstants.SAMPLE_FORMAT_VALUE_TWOS_COMPLEMENT_SIGNED_INTEGER:
                return readRasterDataInt(subImage);
            default:
                throw new ImageReadException(""Unsupported sample format, value=""
                        + sampleFormat);
        }
    }"
org.apache.commons.imaging.formats.tiff.datareaders.DataReaderTiled,readRasterDataFloat(final Rectangle subImage),,"private TiffRasterData readRasterDataFloat(final Rectangle subImage)
            throws ImageReadException, IOException {
        final int bitsPerRow = tileWidth * bitsPerPixel;
        final int bytesPerRow = (bitsPerRow + 7) / 8;
        final int bytesPerTile = bytesPerRow * tileLength;
        int xRaster;
        int yRaster;
        int rasterWidth;
        int rasterHeight;
        if (subImage != null) {
            xRaster = subImage.x;
            yRaster = subImage.y;
            rasterWidth = subImage.width;
            rasterHeight = subImage.height;
        } else {
            xRaster = 0;
            yRaster = 0;
            rasterWidth = width;
            rasterHeight = height;
        }
        float[] rasterDataFloat = new float[rasterWidth * rasterHeight * samplesPerPixel];

        // tileWidth is the width of the tile
        // tileLength is the height of the tile
        final int col0 = xRaster / tileWidth;
        final int col1 = (xRaster + rasterWidth - 1) / tileWidth;
        final int row0 = yRaster / tileLength;
        final int row1 = (yRaster + rasterHeight - 1) / tileLength;

        final int nColumnsOfTiles = (width + tileWidth - 1) / tileWidth;

        for (int iRow = row0; iRow <= row1; iRow++) {
            for (int iCol = col0; iCol <= col1; iCol++) {
                final int tile = iRow * nColumnsOfTiles + iCol;
                final byte[] compressed = imageData.tiles[tile].getData();
                final byte[] decompressed = decompress(compressed, compression,
                        bytesPerTile, tileWidth, tileLength);
                final int x = iCol * tileWidth;
                final int y = iRow * tileLength;

                final int[] blockData = unpackFloatingPointSamples(
                        tileWidth, tileLength, tileWidth,
                        decompressed,
                        bitsPerPixel, byteOrder);
                transferBlockToRaster(x, y, tileWidth, tileLength, blockData,
                        xRaster, yRaster, rasterWidth, rasterHeight, samplesPerPixel, rasterDataFloat);
            }
        }

        return new TiffRasterDataFloat(rasterWidth, rasterHeight, samplesPerPixel,rasterDataFloat);
    }"
org.apache.commons.imaging.formats.tiff.datareaders.DataReaderTiled,readRasterDataInt(final Rectangle subImage),,"private TiffRasterData readRasterDataInt(final Rectangle subImage)
            throws ImageReadException, IOException {
        final int bitsPerRow = tileWidth * bitsPerPixel;
        final int bytesPerRow = (bitsPerRow + 7) / 8;
        final int bytesPerTile = bytesPerRow * tileLength;
        int xRaster;
        int yRaster;
        int rasterWidth;
        int rasterHeight;
        if (subImage != null) {
            xRaster = subImage.x;
            yRaster = subImage.y;
            rasterWidth = subImage.width;
            rasterHeight = subImage.height;
        } else {
            xRaster = 0;
            yRaster = 0;
            rasterWidth = width;
            rasterHeight = height;
        }
        int[] rasterDataInt = new int[rasterWidth * rasterHeight];

        // tileWidth is the width of the tile
        // tileLength is the height of the tile
        final int col0 = xRaster / tileWidth;
        final int col1 = (xRaster + rasterWidth - 1) / tileWidth;
        final int row0 = yRaster / tileLength;
        final int row1 = (yRaster + rasterHeight - 1) / tileLength;

        final int nColumnsOfTiles = (width + tileWidth - 1) / tileWidth;

        for (int iRow = row0; iRow <= row1; iRow++) {
            for (int iCol = col0; iCol <= col1; iCol++) {
                final int tile = iRow * nColumnsOfTiles + iCol;
                final byte[] compressed = imageData.tiles[tile].getData();
                final byte[] decompressed = decompress(compressed, compression,
                        bytesPerTile, tileWidth, tileLength);
                final int x = iCol * tileWidth;
                final int y = iRow * tileLength;
                final int[] blockData = unpackIntSamples(
                        tileWidth, tileLength, tileWidth,
                        decompressed,
                        predictor, bitsPerPixel, byteOrder);
                transferBlockToRaster(x, y, tileWidth, tileLength, blockData,
                        xRaster, yRaster, rasterWidth, rasterHeight, rasterDataInt);
            }
        }
        return new TiffRasterDataInt(rasterWidth, rasterHeight, rasterDataInt);
    }"
org.apache.commons.imaging.formats.tiff.datareaders.BitInputStream,read(),,"@Override
    public int read() throws IOException {
        if (cacheBitsRemaining > 0) {
            throw new IOException(""BitInputStream: incomplete bit read"");
        }
        return is.read();
    }"
org.apache.commons.imaging.formats.tiff.datareaders.BitInputStream,readBits(final int count),,"public final int readBits(final int count) throws IOException {
        if (count < 8) {
            if (cacheBitsRemaining == 0) {
                // fill cache
                cache = is.read();
                cacheBitsRemaining = 8;
                bytesRead++;
            }
            if (count > cacheBitsRemaining) {
                throw new IOException(
                        ""BitInputStream: can't read bit fields across bytes"");
            }

            // int bits_to_shift = cache_bits_remaining - count;
            cacheBitsRemaining -= count;
            final int bits = cache >> cacheBitsRemaining;

            switch (count) {
            case 1:
                return bits & 1;
            case 2:
                return bits & 3;
            case 3:
                return bits & 7;
            case 4:
                return bits & 15;
            case 5:
                return bits & 31;
            case 6:
                return bits & 63;
            case 7:
                return bits & 127;
            }

        }
        if (cacheBitsRemaining > 0) {
            throw new IOException(""BitInputStream: incomplete bit read"");
        }

        if (count == 8) {
            bytesRead++;
            return is.read();
        }

        /**
         * Taking default order of the Tiff to be Little Endian and reversing
         * the bytes in the end if its Big Endian.This is done because majority
         * (may be all) of the files will be of Little Endian.
         */
        if (byteOrder == ByteOrder.BIG_ENDIAN) {
            switch (count) {
            case 16:
                bytesRead += 2;
                return (is.read() << 8) | (is.read() << 0);
            case 24:
                bytesRead += 3;
                return (is.read() << 16) | (is.read() << 8) | (is.read() << 0);
            case 32:
                bytesRead += 4;
                return (is.read() << 24) | (is.read() << 16) | (is.read() << 8)
                        | (is.read() << 0);
            default:
                break;
            }
        } else {
            switch (count) {
            case 16:
                bytesRead += 2;
                return ((is.read() << 0) | (is.read() << 8));
            case 24:
                bytesRead += 3;
                return ((is.read() << 0) | (is.read() << 8) | (is.read() << 16));
            case 32:
                bytesRead += 4;
                return ((is.read() << 0) | (is.read() << 8) | (is.read() << 16) | (is.read() << 24));
            default:
                break;
            }
        }

        throw new IOException(""BitInputStream: unknown error"");
    }"
org.apache.commons.imaging.formats.tiff.datareaders.BitInputStream,void flushCache(),,"public void flushCache() {
        cacheBitsRemaining = 0;
    }"
org.apache.commons.imaging.formats.tiff.datareaders.BitInputStream,getBytesRead(),,"public long getBytesRead() {
        return bytesRead;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldType,getType(),,"public int getType() {
        return type;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldType,getName(),,"public String getName() {
        return name;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldType,getSize(),,"public int getSize() {
        return elementSize;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldType,getFieldType(final int type),,"public static FieldType getFieldType(final int type) throws ImageReadException {
        for (final FieldType fieldType : ANY) {
            if (fieldType.getType() == type) {
                return fieldType;
            }
        }
        throw new ImageReadException(""Field type "" + type + "" is unsupported"");
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldType,getValue(TiffField entry),,public abstract Object getValue(TiffField entry);
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldType,"writeData(Object o, ByteOrder byteOrder)",,"public abstract byte[] writeData(Object o, ByteOrder byteOrder) throws ImageWriteException;"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeRational,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        final byte[] bytes = entry.getByteArrayValue();
        boolean unsignedType = entry.getFieldType() != SRATIONAL;
        if (entry.getCount() == 1) {
            return ByteConversions.toRational(
                    bytes,
                    entry.getByteOrder(),
                    unsignedType);
        }
        return ByteConversions.toRationals(bytes, entry.getByteOrder(), unsignedType);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeRational,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof RationalNumber) {
            return ByteConversions.toBytes((RationalNumber) o, byteOrder);
        }
        if (o instanceof RationalNumber[]) {
            return ByteConversions.toBytes((RationalNumber[]) o, byteOrder);
        }
        if (o instanceof Number) {
            final Number number = (Number) o;
            final RationalNumber rationalNumber = RationalNumber.valueOf(number.doubleValue());
            return ByteConversions.toBytes(rationalNumber, byteOrder);
        }
        if (o instanceof Number[]) {
            final Number[] numbers = (Number[]) o;
            final RationalNumber[] rationalNumbers = new RationalNumber[numbers.length];
            for (int i = 0; i < numbers.length; i++) {
                final Number number = numbers[i];
                rationalNumbers[i] = RationalNumber.valueOf(number.doubleValue());
            }
            return ByteConversions.toBytes(rationalNumbers, byteOrder);
        }
        if (!(o instanceof double[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final double[] numbers = (double[]) o;
        final RationalNumber[] rationalNumbers = new RationalNumber[numbers.length];
        for (int i = 0; i < numbers.length; i++) {
            final double number = numbers[i];
            rationalNumbers[i] = RationalNumber.valueOf(number);
        }
        return ByteConversions.toBytes(rationalNumbers, byteOrder);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeByte,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        final byte[] bytes = entry.getByteArrayValue();
        if (entry.getCount() == 1) {
            return bytes[0];
        }
        return bytes;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeByte,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Byte) {
            return new byte[] { ((Byte) o).byteValue(), };
        }
        if (o instanceof byte[]) {
            return (byte[]) o;
        }
        throw new ImageWriteException(""Invalid data"", o);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeShort,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        final byte[] bytes = entry.getByteArrayValue();
        if (entry.getCount() == 1) {
            return ByteConversions.toShort(bytes, entry.getByteOrder());
        }
        return ByteConversions.toShorts(bytes, entry.getByteOrder());
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeShort,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Short) {
            return ByteConversions.toBytes(((Short) o).shortValue(), byteOrder);
        }
        if (o instanceof short[]) {
            final short[] numbers = (short[]) o;
            return ByteConversions.toBytes(numbers, byteOrder);
        }
        if (!(o instanceof Short[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final Short[] numbers = (Short[]) o;
        final short[] values = new short[numbers.length];
        for (int i = 0; i < values.length; i++) {
            values[i] = numbers[i].shortValue();
        }
        return ByteConversions.toBytes(values, byteOrder);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeAscii,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        // According to EXIF specification
        // ""2 = ASCII An 8-bit byte containing one 7-bit ASCII code. The final byte is terminated with NULL.""
        final byte[] bytes = entry.getByteArrayValue();
        int nullCount = 1;
        for (int i = 0; i < bytes.length - 1; i++) {
            if (bytes[i] == 0) {
                nullCount++;
            }
        }
        final String[] strings = new String[nullCount];
        int stringsAdded = 0;
        strings[0] = """"; // if we have a 0 length string
        int nextStringPos = 0;
        // According to the Exiftool FAQ, http://www.metadataworkinggroup.org
        // specifies that the TIFF ASCII fields are actually UTF-8.
        // Exiftool however allows you to configure the charset used.
        for (int i = 0; i < bytes.length; i++) {
            if (bytes[i] == 0) {
                final String string = new String(bytes, nextStringPos, i
                        - nextStringPos, StandardCharsets.UTF_8);
                strings[stringsAdded++] = string;
                nextStringPos = i + 1;
            }
        }
        if (nextStringPos < bytes.length) {
            // Buggy file, string wasn't null terminated
            final String string = new String(bytes, nextStringPos, bytes.length
                    - nextStringPos, StandardCharsets.UTF_8);
            strings[stringsAdded++] = string;
        }
        if (strings.length == 1) {
            return strings[0];
        }
        return strings;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeAscii,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof byte[]) {
            final byte[] bytes = (byte[]) o;
            final byte[] result = new byte[bytes.length + 1];
            System.arraycopy(bytes, 0, result, 0, bytes.length);
            result[result.length - 1] = 0;
            return result;
        }
        if (o instanceof String) {
            final byte[] bytes = ((String) o).getBytes(StandardCharsets.UTF_8);
            final byte[] result = new byte[bytes.length + 1];
            System.arraycopy(bytes, 0, result, 0, bytes.length);
            result[result.length - 1] = 0;
            return result;
        }
        if (!(o instanceof String[])) {
            throw new ImageWriteException(""Unknown data type: "" + o);
        }
        final String[] strings = (String[]) o;
        int totalLength = 0;
        for (final String string : strings) {
            final byte[] bytes = string.getBytes(StandardCharsets.UTF_8);
            totalLength += (bytes.length + 1);
        }
        final byte[] result = new byte[totalLength];
        int position = 0;
        for (final String string : strings) {
            final byte[] bytes = string.getBytes(StandardCharsets.UTF_8);
            System.arraycopy(bytes, 0, result, position, bytes.length);
            position += (bytes.length + 1);
        }
        return result;
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeDouble,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        final byte[] bytes = entry.getByteArrayValue();
        if (entry.getCount() == 1) {
            return ByteConversions.toDouble(bytes,
                    entry.getByteOrder());
        }
        return ByteConversions.toDoubles(bytes, entry.getByteOrder());
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeDouble,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Double) {
            return ByteConversions.toBytes(((Double) o).doubleValue(),
                    byteOrder);
        }
        if (o instanceof double[]) {
            final double[] numbers = (double[]) o;
            return ByteConversions.toBytes(numbers, byteOrder);
        }
        if (!(o instanceof Double[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final Double[] numbers = (Double[]) o;
        final double[] values = new double[numbers.length];
        for (int i = 0; i < values.length; i++) {
            values[i] = numbers[i].doubleValue();
        }
        return ByteConversions.toBytes(values, byteOrder);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeFloat,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        final byte[] bytes = entry.getByteArrayValue();
        if (entry.getCount() == 1) {
            return ByteConversions.toFloat(bytes,
                    entry.getByteOrder());
        }
        return ByteConversions.toFloats(bytes, entry.getByteOrder());
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeFloat,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Float) {
            return ByteConversions.toBytes(((Float) o).floatValue(), byteOrder);
        }
        if (o instanceof float[]) {
            final float[] numbers = (float[]) o;
            return ByteConversions.toBytes(numbers, byteOrder);
        }
        if (!(o instanceof Float[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final Float[] numbers = (Float[]) o;
        final float[] values = new float[numbers.length];
        for (int i = 0; i < values.length; i++) {
            values[i] = numbers[i].floatValue();
        }
        return ByteConversions.toBytes(values, byteOrder);
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeLong,getValue(final TiffField entry),,"@Override
    public Object getValue(final TiffField entry) {
        final byte[] bytes = entry.getByteArrayValue();
        if (entry.getCount() == 1) {
            return ByteConversions.toInt(bytes,
                    entry.getByteOrder());
        }
        return ByteConversions.toInts(bytes, entry.getByteOrder());
    }"
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeLong,"writeData(final Object o, final ByteOrder byteOrder)",,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Integer) {
            return ByteConversions.toBytes((Integer) o, byteOrder);
        }
        if (o instanceof int[]) {
            final int[] numbers = (int[]) o;
            return ByteConversions.toBytes(numbers, byteOrder);
        }
        if (!(o instanceof Integer[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final Integer[] numbers = (Integer[]) o;
        final int[] values = new int[numbers.length];
        for (int i = 0; i < values.length; i++) {
            values[i] = numbers[i];
        }
        return ByteConversions.toBytes(values, byteOrder);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuv,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {
        if (samples == null || samples.length != 3) {
            throw new ImageReadException(""Invalid length of bits per sample (expected 3)."");
        }

        // CIE illuminants. An illuminant is a theorical source of visible light with a profile.
        // CIE stands for Commission Internationale de l'Eclairage, or International
        // Comission on Illumination.
        final int cieL = samples[0];
        final int cieA = (byte) samples[1];
        final int cieB = (byte) samples[2];

        final TristimulusValues tristimulusValues = getTristimulusValues(cieL, cieA, cieB);

        // ref_X = 95.047 //Observer = 2°, Illuminant = D65
        // ref_Y = 100.000
        // ref_Z = 108.883

        final RgbValues rgbValues = getRgbValues(tristimulusValues);

        // float R = 1.910f * X - 0.532f * Y - 0.288f * Z;
        // float G = -0.985f * X + 1.999f * Y - 0.028f * Z;
        // float B = 0.058f * X - 0.118f * Y + 0.898f * Z;

        final int red = Math.min(255, Math.max(0, rgbValues.r));
        final int green = Math.min(255, Math.max(0, rgbValues.g));
        final int blue = Math.min(255, Math.max(0, rgbValues.b));
        final int alpha = 0xff;
        final int rgb = (alpha << 24) | (red << 16) | (green << 8) | (blue << 0);
        imageBuilder.setRGB(x, y, rgb);

    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuv,"getTristimulusValues(final int cieL, final int cieA, final int cieB)","/**
     * Receives a triplet of CIELAB values, and calculates the tristimulus values.
     * The reference white point used here is the equivalent to summer sun and sky.
     *
     * @param cieL lightness from black to white
     * @param cieA lightness from green to red
     * @param cieB lightness from blue to yellow
     * @return tristimulus (X, Y, and Z) values
     * @see <a href=""https://en.wikipedia.org/wiki/CIELAB_color_space"">CIELAB color space</a>
     * @see <a href=""https://en.wikipedia.org/wiki/White_point"">White point</a>
     */","TristimulusValues getTristimulusValues(final int cieL, final int cieA, final int cieB) {
        float var_Y = ((cieL * 100.0f / 255.0f) + 16.0f) / 116.0f;
        float var_X = cieA / 500.0f + var_Y;
        float var_Z = var_Y - cieB / 200.0f;

        final float var_x_cube = (float) Math.pow(var_X, 3.0d);
        final float var_y_cube = (float) Math.pow(var_Y, 3.0d);
        final float var_z_cube = (float) Math.pow(var_Z, 3.0d);

        if (var_y_cube > 0.008856f) {
            var_Y = var_y_cube;
        } else {
            var_Y = (var_Y - 16 / 116.0f) / 7.787f;
        }

        if (var_x_cube > 0.008856f) {
            var_X = var_x_cube;
        } else {
            var_X = (var_X - 16 / 116.0f) / 7.787f;
        }

        if (var_z_cube > 0.008856f) {
            var_Z = var_z_cube;
        } else {
            var_Z = (var_Z - 16 / 116.0f) / 7.787f;
        }

        // These reference values are the relative white points (XYZ) for commons scene types.
        // The chosen values here reflect a scene with Summer Sun and Sky, temperature of 6504 K,
        // X 95.047, Y 100.0, and Z 108.883.
        // See Color Science by Wyszecki and Stiles for more
        final float ref_X = 95.047f;
        final float ref_Y = 100.000f;
        final float ref_Z = 108.883f;

        final TristimulusValues values = new TristimulusValues();
        values.x = ref_X * var_X; // ref_X = 95.047 Observer= 2°, Illuminant= D65
        values.y = ref_Y * var_Y; // ref_Y = 100.000
        values.z = ref_Z * var_Z; // ref_Z = 108.883
        return values;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuv,getRgbValues(final TristimulusValues tristimulusValues),"/**
     * Receives a triplet tristimulus values (CIE XYZ) and then does a CIELAB-CIEXYZ
     * conversion (consult Wikipedia link for formula), where the CIELAB values are
     * used to calculate the tristimulus values of the reference white point.
     *
     * @param tristimulusValues the XYZ tristimulus values
     * @return RGB values
     * @see <a href=""https://en.wikipedia.org/wiki/CIELAB_color_space"">CIELAB color space</a>
     */","RgbValues getRgbValues(final TristimulusValues tristimulusValues) {
        final float var_X = tristimulusValues.x / 100f; // X = From 0 to ref_X
        final float var_Y = tristimulusValues.y / 100f; // Y = From 0 to ref_Y
        final float var_Z = tristimulusValues.z / 100f; // Z = From 0 to ref_Y

        float var_R = var_X * 3.2406f + var_Y * -1.5372f + var_Z * -0.4986f;
        float var_G = var_X * -0.9689f + var_Y * 1.8758f + var_Z * 0.0415f;
        float var_B = var_X * 0.0557f + var_Y * -0.2040f + var_Z * 1.0570f;

        if (var_R > 0.0031308) {
            var_R = 1.055f * (float) Math.pow(var_R, (1 / 2.4)) - 0.055f;
        } else {
            var_R = 12.92f * var_R;
        }
        if (var_G > 0.0031308) {
            var_G = 1.055f * (float) Math.pow(var_G, (1 / 2.4)) - 0.055f;
        } else {
            var_G = 12.92f * var_G;
        }

        if (var_B > 0.0031308) {
            var_B = 1.055f * (float) Math.pow(var_B, (1 / 2.4)) - 0.055f;
        } else {
            var_B = 12.92f * var_B;
        }

        // var_R = ((var_R + 0.16561039f) / (3.0152583f + 0.16561039f));
        // var_G = ((var_G + 0.06561642f) / (3.0239854f + 0.06561642f));
        // var_B = ((var_B + 0.19393992f) / (3.1043448f + 0.19393992f));

        final RgbValues values = new RgbValues();
        values.r = (int) (var_R * 255f);
        values.g = (int) (var_G * 255f);
        values.b = (int) (var_B * 255f);
        return values;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterBiLevel,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {
        int sample = samples[0];

        if (invert) {
            sample = 255 - sample;
        }

        final int red = sample;
        final int green = sample;
        final int blue = sample;

        final int alpha = 0xff;
        final int rgb = (alpha << 24) | (red << 16) | (green << 8) | (blue << 0);

        imageBuilder.setRGB(x, y, rgb);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterPalette,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {
        imageBuilder.setRGB(x, y, indexColorMap[samples[0] & bitsPerPixelMask]);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreter,"void interpretPixel(ImageBuilder imageBuilder,
            int[] samples, int x, int y)",,"public abstract void interpretPixel(ImageBuilder imageBuilder,
            int[] samples, int x, int y) throws ImageReadException, IOException;"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreter,getBitsPerSample(final int offset),,"protected int getBitsPerSample(final int offset) {
        return bitsPerSample[offset];
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterRgb,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {
        final int red = samples[0];
        final int green = samples[1];
        final int blue = samples[2];

        final int alpha = 0xff;
        final int rgb = (alpha << 24) | (red << 16) | (green << 8) | (blue << 0);
        imageBuilder.setRGB(x, y, rgb);

    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterYCbCr,"limit(final int value, final int min, final int max)",,"public static int limit(final int value, final int min, final int max) {
        return Math.min(max, Math.max(min, value));
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterYCbCr,"convertYCbCrtoRGB(final int Y, final int Cb, final int Cr)","/**
     * This method converts a YUV (aka YCbCr) colorspace to a RGB colorspace.
     * This is handy when trying to reconstruct an image in Java from YCbCr
     * transmitted data. This routine expects the data to fall in the standard
     * PC 0..255 range per pixel, with the array dimensions corresponding to the
     * imageWidth and imageHeight. These variables are either set manually in
     * the case of a null constructor, or they are automatically calculated from
     * the image parameter constructor.
     *
     * @param Y
     *            The Y component set.
     * @param Cb
     *            The Cb component set.
     * @param Cr
     *            The Cr component set.
     * @return R The R component.
     */","public static int convertYCbCrtoRGB(final int Y, final int Cb, final int Cr) {
        final double r1 = (((1.164 * (Y - 16.0))) + (1.596 * (Cr - 128.0)));
        final double g1 = (((1.164 * (Y - 16.0))) - (0.813 * (Cr - 128.0)) - (0.392 * (Cb - 128.0)));
        final double b1 = (((1.164 * (Y - 16.0))) + (2.017 * (Cb - 128.0)));

        final int r = limit((int) r1, 0, 255);
        final int g = limit((int) g1, 0, 255);
        final int b = limit((int) b1, 0, 255);

        final int alpha = 0xff;
        return (alpha << 24) | (r << 16) | (g << 8) | (b << 0);
    }"
