id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition,focal_method,docstring
springside4_143_7,"	@Test
	public void convertDurationMillis_7_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(UnitConverter.convertDurationMillis(""12d"")).isEqualTo(12l * 24 * 60 * 60 * 1000);
	}
",UnitConverterTest::convertDurationMillis_7_oe,org.springside.modules.utils.number.UnitConverter,convertDurationMillis(String duration),"/**
	 * 将带单位的时间字符串转化为毫秒数.
	 * 
	 * 单位包括不分大小写的ms(毫秒),s(秒),m(分钟),h(小时),d(日),y(年)
	 * 
	 * 不带任何单位的话，默认单位是毫秒
	 */","public static long convertDurationMillis(String duration) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(duration);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				String unitStr = matcher.group(2).toLowerCase();
				char unit = unitStr.charAt(0);

				switch (unit) {
				case 's':
					return number * 1000;
				case 'm':
					// if it's an m, could be 'minutes' or 'millis'. default minutes
					if (unitStr.length() >= 2 && unitStr.charAt(1) == 's') {
						return number;
					}

					return number * 60 * 1000;
				case 'h':
					return number * 60 * 60 * 1000;
				case 'd':
					return number * 60 * 60 * 24 * 1000;
				default:
					throw new IllegalArgumentException(""unknown time unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed duration string: "" + duration);
		}
	}","public static long convertDurationMillis(String duration) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(duration);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				String unitStr = matcher.group(2).toLowerCase();
				char unit = unitStr.charAt(0);

				switch (unit) {
				case 's':
					return number * 1000;
				case 'm':
					// if it's an m, could be 'minutes' or 'millis'. default minutes
					if (unitStr.length() >= 2 && unitStr.charAt(1) == 's') {
						return number;
					}

					return number * 60 * 1000;
				case 'h':
					return number * 60 * 60 * 1000;
				case 'd':
					return number * 60 * 60 * 24 * 1000;
				default:
					throw new IllegalArgumentException(""unknown time unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed duration string: "" + duration);
		}
	}","/**
	 * 将带单位的时间字符串转化为毫秒数.
	 * 
	 * 单位包括不分大小写的ms(毫秒),s(秒),m(分钟),h(小时),d(日),y(年)
	 * 
	 * 不带任何单位的话，默认单位是毫秒
	 */"
springside4_144_1,"	@Test
	public void convertSizeBytes_1_oe() {
		assertThat(UnitConverter.convertSizeBytes(""12345"")).isEqualTo(12345);
	}
",UnitConverterTest::convertSizeBytes_1_oe,org.springside.modules.utils.number.UnitConverter,convertSizeBytes(String size),"/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */"
springside4_144_2,"	@Test
	public void convertSizeBytes_2_oe() {
		// removed other assertion
		assertThat(UnitConverter.convertSizeBytes(""12b"")).isEqualTo(12);
	}
",UnitConverterTest::convertSizeBytes_2_oe,org.springside.modules.utils.number.UnitConverter,convertSizeBytes(String size),"/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */"
springside4_144_3,"	@Test
	public void convertSizeBytes_3_oe() {
		// removed other assertion
		// removed other assertion
		assertThat(UnitConverter.convertSizeBytes(""12k"")).isEqualTo(12 * 1024);
	}
",UnitConverterTest::convertSizeBytes_3_oe,org.springside.modules.utils.number.UnitConverter,convertSizeBytes(String size),"/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */"
springside4_144_4,"	@Test
	public void convertSizeBytes_4_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(UnitConverter.convertSizeBytes(""12M"")).isEqualTo(12 * 1024 * 1024);
	}
",UnitConverterTest::convertSizeBytes_4_oe,org.springside.modules.utils.number.UnitConverter,convertSizeBytes(String size),"/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */"
springside4_144_5,"	@Test
	public void convertSizeBytes_5_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(UnitConverter.convertSizeBytes(""12G"")).isEqualTo(12l * 1024 * 1024 * 1024);
	}
",UnitConverterTest::convertSizeBytes_5_oe,org.springside.modules.utils.number.UnitConverter,convertSizeBytes(String size),"/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */"
springside4_144_6,"	@Test
	public void convertSizeBytes_6_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(UnitConverter.convertSizeBytes(""12T"")).isEqualTo(12l * 1024 * 1024 * 1024 * 1024);
	}
",UnitConverterTest::convertSizeBytes_6_oe,org.springside.modules.utils.number.UnitConverter,convertSizeBytes(String size),"/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","public static long convertSizeBytes(String size) {
		Matcher matcher = NUMBER_AND_UNIT.matcher(size);

		if (matcher.matches()) {
			long number = Long.parseLong(matcher.group(1));

			if (matcher.group(2) != null) {
				char unit = matcher.group(2).toLowerCase().charAt(0);

				switch (unit) {
				case 'b':
					return number;
				case 'k':
					return number * 1024;
				case 'm':
					return number * 1024 * 1024;
				case 'g':
					return number * 1024 * 1024 * 1024;
				case 't':
					return number * 1024 * 1024 * 1024 * 1024;
				default:
					throw new IllegalArgumentException(""unknown size unit :"" + unit);
				}
			} else {
				return number;
			}
		} else {
			throw new IllegalArgumentException(""malformed size string: "" + size);
		}
	}","/**
	 * 将带单位的大小字符串转化为字节数.
	 * 
	 * 单位包括不分大小写的b(b),k(kb),m(mb),g(gb),t(tb)
	 * 
	 * 不带任何单位的话，默认单位是b
	 */"
springside4_148_1,"	@Test
	public void gcd_1_oe() {
		assertThat(MathUtil.gcd(5, 6)).isEqualTo(1);
	}
",MathUtilTest::gcd_1_oe,org.springside.modules.utils.number.MathUtil,"gcd(int a, int b)","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */"
springside4_148_2,"	@Test
	public void gcd_2_oe() {
		// removed other assertion
		assertThat(MathUtil.gcd(12, 18)).isEqualTo(6);
	}
",MathUtilTest::gcd_2_oe,org.springside.modules.utils.number.MathUtil,"gcd(int a, int b)","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */"
springside4_148_3,"	@Test
	public void gcd_3_oe() {
		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.gcd(100, 1000)).isEqualTo(100);
	}
",MathUtilTest::gcd_3_oe,org.springside.modules.utils.number.MathUtil,"gcd(int a, int b)","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */"
springside4_148_4,"	@Test
	public void gcd_4_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(MathUtil.gcd(5L, 6L)).isEqualTo(1L);
	}
",MathUtilTest::gcd_4_oe,org.springside.modules.utils.number.MathUtil,"gcd(int a, int b)","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */"
springside4_148_5,"	@Test
	public void gcd_5_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(MathUtil.gcd(12L, 18L)).isEqualTo(6L);
	}
",MathUtilTest::gcd_5_oe,org.springside.modules.utils.number.MathUtil,"gcd(int a, int b)","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */"
springside4_148_6,"	@Test
	public void gcd_6_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.gcd(100L, 1000L)).isEqualTo(100L);
	}
",MathUtilTest::gcd_6_oe,org.springside.modules.utils.number.MathUtil,"gcd(int a, int b)","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","public static int gcd(int a, int b) {
		return IntMath.gcd(a, b);
	}","/**
	 * 两个数的最大公约数，必须均为非负数.
	 * 
	 * 是公约数，别想太多
	 */"
springside4_149_1,"	@Test
	public void caculate_1_oe() {
		assertThat(MathUtil.mod(15, 10)).isEqualTo(5);
	}
",MathUtilTest::caculate_1_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_2,"	@Test
	public void caculate_2_oe() {
		// removed other assertion
		assertThat(MathUtil.mod(-15, 10)).isEqualTo(5);
	}
",MathUtilTest::caculate_2_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_3,"	@Test
	public void caculate_3_oe() {
		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.mod(-5, 3)).isEqualTo(1);
	}
",MathUtilTest::caculate_3_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_4,"	@Test
	public void caculate_4_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(MathUtil.mod(15l, 10l)).isEqualTo(5);
	}
",MathUtilTest::caculate_4_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_5,"	@Test
	public void caculate_5_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(MathUtil.mod(-15l, 10l)).isEqualTo(5);
	}
",MathUtilTest::caculate_5_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_6,"	@Test
	public void caculate_6_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.mod(-5l, 3l)).isEqualTo(1);
	}
",MathUtilTest::caculate_6_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_7,"	@Test
	public void caculate_7_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		assertThat(MathUtil.mod(15l, 10)).isEqualTo(5);
	}
",MathUtilTest::caculate_7_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_8,"	@Test
	public void caculate_8_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		assertThat(MathUtil.mod(-15l, 10)).isEqualTo(5);
	}
",MathUtilTest::caculate_8_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_9,"	@Test
	public void caculate_9_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.mod(-5l, 3)).isEqualTo(1);
	}
",MathUtilTest::caculate_9_oe,org.springside.modules.utils.number.MathUtil,"mod(int x, int m)","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","public static int mod(int x, int m) {
		return IntMath.mod(x, m);
	}","/**
	 * 保证结果为正数的取模.
	 * 
	 * 如果(v = x/m) <0，v+=m.
	 */"
springside4_149_10,"	@Test
	public void caculate_10_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		assertThat(MathUtil.pow(2, 3)).isEqualTo(8);
	}
",MathUtilTest::caculate_10_oe,org.springside.modules.utils.number.MathUtil,"pow(int b, int k)","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */"
springside4_149_11,"	@Test
	public void caculate_11_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		assertThat(MathUtil.pow(2, 0)).isEqualTo(1);
	}
",MathUtilTest::caculate_11_oe,org.springside.modules.utils.number.MathUtil,"pow(int b, int k)","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */"
springside4_149_12,"	@Test
	public void caculate_12_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		assertThat(MathUtil.pow(2l, 3)).isEqualTo(8);
	}
",MathUtilTest::caculate_12_oe,org.springside.modules.utils.number.MathUtil,"pow(int b, int k)","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */"
springside4_149_13,"	@Test
	public void caculate_13_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		assertThat(MathUtil.pow(2l, 0)).isEqualTo(1);
	}
",MathUtilTest::caculate_13_oe,org.springside.modules.utils.number.MathUtil,"pow(int b, int k)","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","public static int pow(int b, int k) {
		return IntMath.pow(b, k);
	}","/**
	 * 平方
	 * 
	 * @param k 平方次数,不能为负数, k=0时返回1.
	 */"
springside4_149_14,"	@Test
	public void caculate_14_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		assertThat(MathUtil.sqrt(15, RoundingMode.HALF_UP)).isEqualTo(4);
	}
",MathUtilTest::caculate_14_oe,org.springside.modules.utils.number.MathUtil,"sqrt(int x, RoundingMode mode)","/**
	 * 开方
	 */","public static int sqrt(int x, RoundingMode mode) {
		return IntMath.sqrt(x, mode);
	}","public static int sqrt(int x, RoundingMode mode) {
		return IntMath.sqrt(x, mode);
	}","/**
	 * 开方
	 */"
