focal_method,test_prefix,docstring
"  public MultipartState getState() {
    return state;
  }","  public void test62()  throws Throwable  {
      StringPart stringPart0 = new StringPart(""Conten-Disposition: "", ""Conten-Disposition: "", ""Conten-Disposition: "");
      byte[] byteArray0 = new byte[1];
      StringMultipartPart stringMultipartPart0 = new StringMultipartPart(stringPart0, byteArray0);
      ByteBuf byteBuf0 = stringMultipartPart0.computePostContentBytes(80);
      MultipartState multipartState0 = MultipartState.DONE;
      stringMultipartPart0.transfer(byteBuf0, byteBuf0, multipartState0);
      assertEquals(MultipartState.DONE, stringMultipartPart0.getState());
}",
"  public long transferTo(ByteBuf target) throws IOException {

    switch (state) {
      case DONE:
        return 0L;

      case PRE_CONTENT:
        return transfer(lazyLoadPreContentBuffer(), target, MultipartState.CONTENT);

      case CONTENT:
        return transferContentTo(target);

      case POST_CONTENT:
        return transfer(lazyLoadPostContentBuffer(), target, MultipartState.DONE);

      default:
        throw new IllegalStateException(""Unknown state "" + state);
    }
  }","  public void test63()  throws Throwable  {
      StringPart stringPart0 = new StringPart(""Conten-Disposition: "", ""Conten-Disposition: "", ""Conten-Disposition: "");
      byte[] byteArray0 = new byte[1];
      StringMultipartPart stringMultipartPart0 = new StringMultipartPart(stringPart0, byteArray0);
      ByteBuf byteBuf0 = stringMultipartPart0.computePostContentBytes(80);
      MultipartState multipartState0 = MultipartState.DONE;
      stringMultipartPart0.transfer(byteBuf0, byteBuf0, multipartState0);
      long long0 = stringMultipartPart0.transferTo((WritableByteChannel) null);
      assertEquals(0L, long0);
}",
"  public MultipartState getState() {
    return state;
  }","  public void test64()  throws Throwable  {
      StringPart stringPart0 = new StringPart(""Content-Disposition: "", ""Content-Disposition: "", ""Content-Disposition: "", (Charset) null, ""Content-Disposition: "", ""Content-Disposition: "");
      byte[] byteArray0 = new byte[1];
      StringMultipartPart stringMultipartPart0 = new StringMultipartPart(stringPart0, byteArray0);
      ByteBuf byteBuf0 = stringMultipartPart0.computePostContentBytes(0);
      MultipartState multipartState0 = MultipartState.CONTENT;
      stringMultipartPart0.state = multipartState0;
      long long0 = stringMultipartPart0.transferTo(byteBuf0);
      assertEquals(MultipartState.CONTENT, stringMultipartPart0.getState());
}",
"  public long transferTo(ByteBuf target) throws IOException {

    switch (state) {
      case DONE:
        return 0L;

      case PRE_CONTENT:
        return transfer(lazyLoadPreContentBuffer(), target, MultipartState.CONTENT);

      case CONTENT:
        return transferContentTo(target);

      case POST_CONTENT:
        return transfer(lazyLoadPostContentBuffer(), target, MultipartState.DONE);

      default:
        throw new IllegalStateException(""Unknown state "" + state);
    }
  }","  public void test65()  throws Throwable  {
      StringPart stringPart0 = new StringPart(""Content-Disposition: "", ""Content-Disposition: "", ""Content-Disposition: "", (Charset) null, ""Content-Disposition: "", ""Content-Disposition: "");
      byte[] byteArray0 = new byte[1];
      StringMultipartPart stringMultipartPart0 = new StringMultipartPart(stringPart0, byteArray0);
      ByteBuf byteBuf0 = stringMultipartPart0.computePostContentBytes(0);
      MultipartState multipartState0 = MultipartState.CONTENT;
      stringMultipartPart0.state = multipartState0;
      long long0 = stringMultipartPart0.transferTo(byteBuf0);
      assertEquals(14L, long0);
}",
"  public MultipartState getState() {
    return state;
  }","  public void test66()  throws Throwable  {
      StringPart stringPart0 = new StringPart(""XhMI:.jB&f(`pz"", ""XhMI:.jB&f(`pz"", ""XhMI:.jB&f(`pz"", (Charset) null);
      byte[] byteArray0 = new byte[5];
      StringMultipartPart stringMultipartPart0 = new StringMultipartPart(stringPart0, byteArray0);
      PooledByteBufAllocator pooledByteBufAllocator0 = new PooledByteBufAllocator();
      EmptyByteBuf emptyByteBuf0 = new EmptyByteBuf(pooledByteBufAllocator0);
      MultipartState multipartState0 = MultipartState.DONE;
      stringMultipartPart0.transfer(emptyByteBuf0, emptyByteBuf0, multipartState0);
      long long0 = stringMultipartPart0.transferTo((ByteBuf) emptyByteBuf0);
      assertEquals(MultipartState.DONE, stringMultipartPart0.getState());
}",
"  public long transferTo(ByteBuf target) throws IOException {

    switch (state) {
      case DONE:
        return 0L;

      case PRE_CONTENT:
        return transfer(lazyLoadPreContentBuffer(), target, MultipartState.CONTENT);

      case CONTENT:
        return transferContentTo(target);

      case POST_CONTENT:
        return transfer(lazyLoadPostContentBuffer(), target, MultipartState.DONE);

      default:
        throw new IllegalStateException(""Unknown state "" + state);
    }
  }","  public void test67()  throws Throwable  {
      StringPart stringPart0 = new StringPart(""XhMI:.jB&f(`pz"", ""XhMI:.jB&f(`pz"", ""XhMI:.jB&f(`pz"", (Charset) null);
      byte[] byteArray0 = new byte[5];
      StringMultipartPart stringMultipartPart0 = new StringMultipartPart(stringPart0, byteArray0);
      PooledByteBufAllocator pooledByteBufAllocator0 = new PooledByteBufAllocator();
      EmptyByteBuf emptyByteBuf0 = new EmptyByteBuf(pooledByteBufAllocator0);
      MultipartState multipartState0 = MultipartState.DONE;
      stringMultipartPart0.transfer(emptyByteBuf0, emptyByteBuf0, multipartState0);
      long long0 = stringMultipartPart0.transferTo((ByteBuf) emptyByteBuf0);
      assertEquals(0L, long0);
}",
"  public long length() {
    long contentLength = getContentLength();
    if (contentLength < 0) {
      return contentLength;
    }
    return preContentLength + postContentLength + getContentLength();
  }","  public void test68()  throws Throwable  {
      PipedInputStream pipedInputStream0 = new PipedInputStream();
      InputStreamPart inputStreamPart0 = new InputStreamPart((String) null, pipedInputStream0, (String) null, (-229L), (String) null);
      byte[] byteArray0 = new byte[7];
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      long long0 = inputStreamMultipartPart0.length();
      assertEquals((-229L), long0);
}",
"  public long length() {
    long contentLength = getContentLength();
    if (contentLength < 0) {
      return contentLength;
    }
    return preContentLength + postContentLength + getContentLength();
  }","  public void test69()  throws Throwable  {
      File file0 = MockFile.createTempFile(""!;8I.~bBe+tivzL"", ""!;8I.~bBe+tivzL"");
      FilePart filePart0 = new FilePart(""!;8I.~bBe+tivzL"", file0, ""!;8I.~bBe+tivzL"");
      byte[] byteArray0 = new byte[3];
      FileMultipartPart fileMultipartPart0 = new FileMultipartPart(filePart0, byteArray0);
      long long0 = fileMultipartPart0.length();
      assertEquals(146L, long0);
}",
"  public long transferTo(ByteBuf target) throws IOException {

    switch (state) {
      case DONE:
        return 0L;

      case PRE_CONTENT:
        return transfer(lazyLoadPreContentBuffer(), target, MultipartState.CONTENT);

      case CONTENT:
        return transferContentTo(target);

      case POST_CONTENT:
        return transfer(lazyLoadPostContentBuffer(), target, MultipartState.DONE);

      default:
        throw new IllegalStateException(""Unknown state "" + state);
    }
  }","  public void test70()  throws Throwable  {
      File file0 = MockFile.createTempFile(""!;8I.~bBe+tivzL"", ""!;8I.~bBe+tivzL"");
      FilePart filePart0 = new FilePart(""!;8I.~bBe+tivzL"", file0, ""!;8I.~bBe+tivzL"");
      byte[] byteArray0 = new byte[3];
      FileMultipartPart fileMultipartPart0 = new FileMultipartPart(filePart0, byteArray0);
      MockFileInputStream mockFileInputStream0 = new MockFileInputStream(file0);
      FileChannel fileChannel0 = mockFileInputStream0.getChannel();
      // Undeclared exception!
      try { 
        fileMultipartPart0.transferTo((WritableByteChannel) fileChannel0);
        fail(""Expecting exception: NonWritableChannelException"");
      } catch(NonWritableChannelException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.evosuite.runtime.mock.java.io.EvoFileChannel"", e);
      }
  }",
"  public boolean isTargetSlow() {
    return slowTarget;
  }","  public void test71()  throws Throwable  {
      File file0 = MockFile.createTempFile(""Too many bytes to read - Need "", ""Too many bytes to read - Need "");
      Utf8Encoder utf8Encoder0 = new Utf8Encoder();
      Charset charset0 = utf8Encoder0.charset();
      FilePart filePart0 = new FilePart(""Too many bytes to read - Need "", file0, ""Too many bytes to read - Need "", charset0, ""Too many bytes to read - Need "");
      byte[] byteArray0 = new byte[5];
      FileMultipartPart fileMultipartPart0 = new FileMultipartPart(filePart0, byteArray0);
      boolean boolean0 = fileMultipartPart0.isTargetSlow();
      assertFalse(boolean0);
}",
"  public MultipartState getState() {
    return state;
  }","  public void test72()  throws Throwable  {
      File file0 = MockFile.createTempFile(""!!;8I.~bBe+ivL"", ""!!;8I.~bBe+ivL"");
      FilePart filePart0 = new FilePart(""!!;8I.~bBe+ivL"", file0, ""!!;8I.~bBe+ivL"");
      byte[] byteArray0 = new byte[9];
      FileMultipartPart fileMultipartPart0 = new FileMultipartPart(filePart0, byteArray0);
      MultipartState multipartState0 = fileMultipartPart0.getState();
      assertEquals(MultipartState.PRE_CONTENT, multipartState0);
}",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test0()  throws Throwable  {
      byte[] byteArray0 = new byte[9];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      File file0 = MockFile.createTempFile(""54LC0Iq"", ""54LC0Iq"");
      MockFileOutputStream mockFileOutputStream0 = new MockFileOutputStream(file0, true);
      FileChannel fileChannel0 = mockFileOutputStream0.getChannel();
      long long0 = messageEndMultipartPart0.transferTo((WritableByteChannel) fileChannel0);
      assertEquals(15L, fileChannel0.size());
}",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test1()  throws Throwable  {
      byte[] byteArray0 = new byte[9];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      File file0 = MockFile.createTempFile(""54LC0Iq"", ""54LC0Iq"");
      MockFileOutputStream mockFileOutputStream0 = new MockFileOutputStream(file0, true);
      FileChannel fileChannel0 = mockFileOutputStream0.getChannel();
      long long0 = messageEndMultipartPart0.transferTo((WritableByteChannel) fileChannel0);
      assertEquals(15L, long0);
}",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test2()  throws Throwable  {
      byte[] byteArray0 = new byte[2];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      PooledByteBufAllocator pooledByteBufAllocator0 = (PooledByteBufAllocator)ByteBufAllocator.DEFAULT;
      UnpooledDirectByteBuf unpooledDirectByteBuf0 = new UnpooledDirectByteBuf(pooledByteBufAllocator0, 1437, 1437);
      long long0 = messageEndMultipartPart0.transferTo((ByteBuf) unpooledDirectByteBuf0);
      assertEquals(8L, long0);
}",
"  protected long getContentLength() {
    return EXTRA_BYTES.length + boundary.length + EXTRA_BYTES.length + CRLF_BYTES.length;
  }","  public void test3()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      long long0 = messageEndMultipartPart0.getContentLength();
      assertEquals(7L, long0);
}",
"  protected int computePreContentLength() {
    return 0;
  }","  public void test4()  throws Throwable  {
      byte[] byteArray0 = new byte[8];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      int int0 = messageEndMultipartPart0.computePreContentLength();
      assertEquals(0, int0);
}",
"  protected int computePostContentLength() {
    return 0;
  }","  public void test5()  throws Throwable  {
      byte[] byteArray0 = new byte[0];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      int int0 = messageEndMultipartPart0.computePostContentLength();
      assertEquals(0, int0);
}",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test6()  throws Throwable  {
      byte[] byteArray0 = new byte[7];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      SocketChannel socketChannel0 = SocketChannel.open();
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo((WritableByteChannel) socketChannel0);
        fail(""Expecting exception: NotYetConnectedException"");
      } catch(NotYetConnectedException e) {
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test7()  throws Throwable  {
      byte[] byteArray0 = new byte[8];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      File file0 = MockFile.createTempFile(""L+m"", ""L+m"");
      MockFileInputStream mockFileInputStream0 = new MockFileInputStream(file0);
      FileChannel fileChannel0 = mockFileInputStream0.getChannel();
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo((WritableByteChannel) fileChannel0);
        fail(""Expecting exception: NonWritableChannelException"");
      } catch(NonWritableChannelException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.evosuite.runtime.mock.java.io.EvoFileChannel"", e);
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test8()  throws Throwable  {
      byte[] byteArray0 = new byte[4];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      DatagramChannel datagramChannel0 = DatagramChannel.open();
      datagramChannel0.close();
      try { 
        messageEndMultipartPart0.transferTo((WritableByteChannel) datagramChannel0);
        fail(""Expecting exception: ClosedChannelException"");
      } catch(ClosedChannelException e) {
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test9()  throws Throwable  {
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart((byte[]) null);
      WritableByteChannel writableByteChannel0 = mock(WritableByteChannel.class, new ViolatedAssumptionAnswer());
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo(writableByteChannel0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.part.MessageEndMultipartPart"", e);
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test10()  throws Throwable  {
      byte[] byteArray0 = new byte[4];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      WritableByteChannel writableByteChannel0 = mock(WritableByteChannel.class, new ViolatedAssumptionAnswer());
      doReturn((int)(byte)46).when(writableByteChannel0).write(any(java.nio.ByteBuffer.class));
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo(writableByteChannel0);
        fail(""Expecting exception: IndexOutOfBoundsException"");
      } catch(IndexOutOfBoundsException e) {
         //
         // readerIndex: 46, writerIndex: 10 (expected: 0 <= readerIndex <= writerIndex <= capacity(10))
         //
         verifyException(""io.netty.buffer.AbstractByteBuf"", e);
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test11()  throws Throwable  {
      byte[] byteArray0 = new byte[7];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      UnpooledByteBufAllocator unpooledByteBufAllocator0 = new UnpooledByteBufAllocator(false, false);
      EmptyByteBuf emptyByteBuf0 = new EmptyByteBuf(unpooledByteBufAllocator0);
      ByteBuf byteBuf0 = emptyByteBuf0.asReadOnly();
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo(byteBuf0);
        fail(""Expecting exception: ReadOnlyBufferException"");
      } catch(ReadOnlyBufferException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""io.netty.buffer.ReadOnlyByteBuf"", e);
      }
  }",
"  protected long getContentLength() {
    return EXTRA_BYTES.length + boundary.length + EXTRA_BYTES.length + CRLF_BYTES.length;
  }","  public void test12()  throws Throwable  {
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart((byte[]) null);
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.getContentLength();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.part.MessageEndMultipartPart"", e);
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test13()  throws Throwable  {
      byte[] byteArray0 = new byte[44];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      ByteBuf byteBuf0 = messageEndMultipartPart0.computePostContentBytes((byte)0);
      messageEndMultipartPart0.transferTo(byteBuf0);
      messageEndMultipartPart0.close();
      WritableByteChannel writableByteChannel0 = mock(WritableByteChannel.class, new ViolatedAssumptionAnswer());
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo(writableByteChannel0);
        fail(""Expecting exception: IllegalStateException"");
      } catch(IllegalStateException e) {
         //
         // refCnt: 0
         //
         verifyException(""io.netty.buffer.AbstractByteBuf"", e);
      }
  }",
"  public void close() {
    super.close();
    if (contentBuffer != null)
      contentBuffer.release();
  }","  public void test14()  throws Throwable  {
      byte[] byteArray0 = new byte[44];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      messageEndMultipartPart0.close();
      assertEquals(MultipartState.PRE_CONTENT, messageEndMultipartPart0.getState());
}",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test15()  throws Throwable  {
      byte[] byteArray0 = new byte[44];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      ByteBuf byteBuf0 = messageEndMultipartPart0.computePostContentBytes((byte)0);
      long long0 = messageEndMultipartPart0.transferTo(byteBuf0);
      WritableByteChannel writableByteChannel0 = mock(WritableByteChannel.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(writableByteChannel0).write(any(java.nio.ByteBuffer.class));
      long long1 = messageEndMultipartPart0.transferTo(writableByteChannel0);
      assertTrue(long1 == long0);
}",
"  protected long transferContentTo(ByteBuf target) {
    throw new UnsupportedOperationException(""Not supposed to be called"");
  }","  public void test16()  throws Throwable  {
      byte[] byteArray0 = new byte[0];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferContentTo((WritableByteChannel) null);
        fail(""Expecting exception: UnsupportedOperationException"");
      } catch(UnsupportedOperationException e) {
         //
         // Not supposed to be called
         //
         verifyException(""org.asynchttpclient.request.body.multipart.part.MessageEndMultipartPart"", e);
      }
  }",
"  protected long transferContentTo(ByteBuf target) {
    throw new UnsupportedOperationException(""Not supposed to be called"");
  }","  public void test17()  throws Throwable  {
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart((byte[]) null);
      ByteBuf byteBuf0 = messageEndMultipartPart0.computePreContentBytes((-15));
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferContentTo(byteBuf0);
        fail(""Expecting exception: UnsupportedOperationException"");
      } catch(UnsupportedOperationException e) {
         //
         // Not supposed to be called
         //
         verifyException(""org.asynchttpclient.request.body.multipart.part.MessageEndMultipartPart"", e);
      }
  }",
"  public void close() {
    super.close();
    if (contentBuffer != null)
      contentBuffer.release();
  }","  public void test18()  throws Throwable  {
      byte[] byteArray0 = new byte[3];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      ByteBuf byteBuf0 = messageEndMultipartPart0.computePreContentBytes((byte)0);
      messageEndMultipartPart0.transferTo(byteBuf0);
      messageEndMultipartPart0.close();
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.close();
        fail(""Expecting exception: IllegalStateException"");
      } catch(IllegalStateException e) {
         //
         // refCnt: 0, decrement: 1
         //
         verifyException(""io.netty.util.internal.ReferenceCountUpdater"", e);
      }
  }",
"  public long transferTo(ByteBuf target) {
    return transfer(lazyLoadContentBuffer(), target, MultipartState.DONE);
  }","  public void test19()  throws Throwable  {
      byte[] byteArray0 = new byte[0];
      MessageEndMultipartPart messageEndMultipartPart0 = new MessageEndMultipartPart(byteArray0);
      // Undeclared exception!
      try { 
        messageEndMultipartPart0.transferTo((ByteBuf) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.request.body.multipart.part.MultipartPart"", e);
      }
  }",
"  protected long transferContentTo(ByteBuf target) throws IOException {
    InputStream inputStream = part.getInputStream();
    int transferred = target.writeBytes(inputStream, target.writableBytes());
    if (transferred > 0) {
      position += transferred;
    }
    if (position == getContentLength() || transferred < 0) {
      state = MultipartState.POST_CONTENT;
      inputStream.close();
    }
    return transferred;
  }","  public void test0()  throws Throwable  {
      PipedInputStream pipedInputStream0 = new PipedInputStream();
      BufferedInputStream bufferedInputStream0 = new BufferedInputStream(pipedInputStream0);
      PushbackInputStream pushbackInputStream0 = new PushbackInputStream(bufferedInputStream0, 6);
      InputStreamPart inputStreamPart0 = new InputStreamPart(""Pattern is missing"", pushbackInputStream0, """", 6, """");
      byte[] byteArray0 = new byte[4];
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      PooledByteBufAllocator pooledByteBufAllocator0 = new PooledByteBufAllocator(true);
      EmptyByteBuf emptyByteBuf0 = new EmptyByteBuf(pooledByteBufAllocator0);
      long long0 = inputStreamMultipartPart0.transferContentTo(emptyByteBuf0);
      assertEquals(MultipartState.PRE_CONTENT, inputStreamMultipartPart0.getState());
}",
"  protected long transferContentTo(ByteBuf target) throws IOException {
    InputStream inputStream = part.getInputStream();
    int transferred = target.writeBytes(inputStream, target.writableBytes());
    if (transferred > 0) {
      position += transferred;
    }
    if (position == getContentLength() || transferred < 0) {
      state = MultipartState.POST_CONTENT;
      inputStream.close();
    }
    return transferred;
  }","  public void test1()  throws Throwable  {
      PipedInputStream pipedInputStream0 = new PipedInputStream();
      BufferedInputStream bufferedInputStream0 = new BufferedInputStream(pipedInputStream0);
      PushbackInputStream pushbackInputStream0 = new PushbackInputStream(bufferedInputStream0, 6);
      InputStreamPart inputStreamPart0 = new InputStreamPart(""Pattern is missing"", pushbackInputStream0, """", 6, """");
      byte[] byteArray0 = new byte[4];
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      PooledByteBufAllocator pooledByteBufAllocator0 = new PooledByteBufAllocator(true);
      EmptyByteBuf emptyByteBuf0 = new EmptyByteBuf(pooledByteBufAllocator0);
      long long0 = inputStreamMultipartPart0.transferContentTo(emptyByteBuf0);
      assertEquals(0L, long0);
}",
"  protected long transferContentTo(ByteBuf target) throws IOException {
    InputStream inputStream = part.getInputStream();
    int transferred = target.writeBytes(inputStream, target.writableBytes());
    if (transferred > 0) {
      position += transferred;
    }
    if (position == getContentLength() || transferred < 0) {
      state = MultipartState.POST_CONTENT;
      inputStream.close();
    }
    return transferred;
  }","  public void test2()  throws Throwable  {
      Enumeration<InputStream> enumeration0 = (Enumeration<InputStream>) mock(Enumeration.class, new ViolatedAssumptionAnswer());
      doReturn(false, false).when(enumeration0).hasMoreElements();
      SequenceInputStream sequenceInputStream0 = new SequenceInputStream(enumeration0);
      ArrayList<Param> arrayList0 = new ArrayList<Param>();
      Charset charset0 = Charset.defaultCharset();
      InputStreamPart inputStreamPart0 = mock(InputStreamPart.class, new ViolatedAssumptionAnswer());
      doReturn(""increment"", ""increment"").when(inputStreamPart0).getFileName();
      doReturn((-562L)).when(inputStreamPart0).getContentLength();
      doReturn(sequenceInputStream0).when(inputStreamPart0).getInputStream();
      doReturn(charset0, charset0, charset0, charset0).when(inputStreamPart0).getCharset();
      doReturn(""increment"").when(inputStreamPart0).getContentId();
      doReturn(""increment"").when(inputStreamPart0).getContentType();
      doReturn(arrayList0).when(inputStreamPart0).getCustomHeaders();
      doReturn(""increment"", ""increment"").when(inputStreamPart0).getDispositionType();
      doReturn(""increment"", ""increment"").when(inputStreamPart0).getName();
      doReturn(""increment"").when(inputStreamPart0).getTransferEncoding();
      byte[] byteArray0 = new byte[9];
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      ByteBuf byteBuf0 = inputStreamMultipartPart0.computePostContentBytes(34);
      long long0 = inputStreamMultipartPart0.transferContentTo(byteBuf0);
      assertEquals(MultipartState.POST_CONTENT, inputStreamMultipartPart0.getState());
}",
"  protected long transferContentTo(ByteBuf target) throws IOException {
    InputStream inputStream = part.getInputStream();
    int transferred = target.writeBytes(inputStream, target.writableBytes());
    if (transferred > 0) {
      position += transferred;
    }
    if (position == getContentLength() || transferred < 0) {
      state = MultipartState.POST_CONTENT;
      inputStream.close();
    }
    return transferred;
  }","  public void test3()  throws Throwable  {
      Enumeration<InputStream> enumeration0 = (Enumeration<InputStream>) mock(Enumeration.class, new ViolatedAssumptionAnswer());
      doReturn(false, false).when(enumeration0).hasMoreElements();
      SequenceInputStream sequenceInputStream0 = new SequenceInputStream(enumeration0);
      ArrayList<Param> arrayList0 = new ArrayList<Param>();
      Charset charset0 = Charset.defaultCharset();
      InputStreamPart inputStreamPart0 = mock(InputStreamPart.class, new ViolatedAssumptionAnswer());
      doReturn(""increment"", ""increment"").when(inputStreamPart0).getFileName();
      doReturn((-562L)).when(inputStreamPart0).getContentLength();
      doReturn(sequenceInputStream0).when(inputStreamPart0).getInputStream();
      doReturn(charset0, charset0, charset0, charset0).when(inputStreamPart0).getCharset();
      doReturn(""increment"").when(inputStreamPart0).getContentId();
      doReturn(""increment"").when(inputStreamPart0).getContentType();
      doReturn(arrayList0).when(inputStreamPart0).getCustomHeaders();
      doReturn(""increment"", ""increment"").when(inputStreamPart0).getDispositionType();
      doReturn(""increment"", ""increment"").when(inputStreamPart0).getName();
      doReturn(""increment"").when(inputStreamPart0).getTransferEncoding();
      byte[] byteArray0 = new byte[9];
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      ByteBuf byteBuf0 = inputStreamMultipartPart0.computePostContentBytes(34);
      long long0 = inputStreamMultipartPart0.transferContentTo(byteBuf0);
      assertEquals((-1L), long0);
}",
"  protected long getContentLength() {
    return part.getContentLength();
  }","  public void test4()  throws Throwable  {
      PipedInputStream pipedInputStream0 = new PipedInputStream();
      DataInputStream dataInputStream0 = new DataInputStream(pipedInputStream0);
      Charset charset0 = Charset.defaultCharset();
      InputStreamPart inputStreamPart0 = new InputStreamPart(""2X5eEhbZCI"", dataInputStream0, ""2X5eEhbZCI"", 0L, """", charset0, """");
      byte[] byteArray0 = new byte[1];
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      long long0 = inputStreamMultipartPart0.getContentLength();
      assertEquals(0L, long0);
}",
"  protected long getContentLength() {
    return part.getContentLength();
  }","  public void test5()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      ByteArrayInputStream byteArrayInputStream0 = new ByteArrayInputStream(byteArray0);
      InputStreamPart inputStreamPart0 = new InputStreamPart((String) null, byteArrayInputStream0, """", (byte)44, """");
      InputStreamMultipartPart inputStreamMultipartPart0 = new InputStreamMultipartPart(inputStreamPart0, byteArray0);
      long long0 = inputStreamMultipartPart0.getContentLength();
      assertEquals(44L, long0);
}",
