focal_method,test_prefix,docstring
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test32()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setSpoolChunkSize((-3274));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0, """");
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test33()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setShrinkerIntervalSeconds(0L);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""4[Y+RPVCfbTR"", compositeCacheAttributes0, ""4:BDN`m>q<joR.k"");
      assertEquals(""4[Y+RPVCfbTR"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test34()  throws Throwable  {
      CompositeCacheManager compositeCacheManager0 = new CompositeCacheManager();
      CompositeCacheConfigurator compositeCacheConfigurator0 = compositeCacheManager0.newConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setShrinkerIntervalSeconds((-818));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""use"", compositeCacheAttributes0, "".keymatcher"");
      assertEquals(""use"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test35()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxSpoolPerRun(150);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""4[Y+RPVCfbTR"", compositeCacheAttributes0, ""4:BDN`m>q<joR.k"");
      assertEquals(""4[Y+RPVCfbTR"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test36()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxObjects(0);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""K4=hHgsUQa&q/)_"", compositeCacheAttributes0, ""K4=hHgsUQa&q/)_"");
      assertEquals(""K4=hHgsUQa&q/)_"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test37()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxObjects(0);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""K4=hHgsUQa&q/)_"", compositeCacheAttributes0, ""K4=hHgsUQa&q/)_"");
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test38()  throws Throwable  {
      CompositeCacheManager compositeCacheManager0 = new CompositeCacheManager();
      CompositeCacheConfigurator compositeCacheConfigurator0 = compositeCacheManager0.newConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxObjects((-818));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""End of parsing for \""{0}\"""", compositeCacheAttributes0, ""org.apache.commons.jcs3:type=JCSAdminBean"");
      assertEquals(""End of parsing for \""{0}\"""", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test39()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxMemoryIdleTimeSeconds(0L);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""\"")Q*^eR2(7"", compositeCacheAttributes0, (String) null);
      assertEquals(""\"")Q*^eR2(7"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test40()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxMemoryIdleTimeSeconds((-1610L));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, """", compositeCacheAttributes0, ""DH"");
      assertEquals("""", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test41()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxMemoryIdleTimeSeconds((-1610L));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, """", compositeCacheAttributes0, ""DH"");
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test42()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setUseRemote(false);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, """", compositeCacheAttributes0);
      assertEquals("""", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test43()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getUnconfiguredInstance();
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheManager0.getDefaultCacheAttributes();
      iCompositeCacheAttributes0.setUseMemoryShrinker(true);
      ICompositeCacheAttributes iCompositeCacheAttributes1 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, """", iCompositeCacheAttributes0);
      assertEquals("""", iCompositeCacheAttributes1.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test44()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setUseLateral(false);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test45()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setUseLateral(false);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test46()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setUseDisk(false);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test47()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setUseDisk(false);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test48()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setSpoolChunkSize(0);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test49()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setSpoolChunkSize(0);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test50()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setSpoolChunkSize((-3274));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test51()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setSpoolChunkSize((-3274));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test52()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setShrinkerIntervalSeconds(0L);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test53()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setShrinkerIntervalSeconds(0L);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test54()  throws Throwable  {
      Properties properties0 = new Properties();
      CompositeCacheManager compositeCacheManager0 = new CompositeCacheManager();
      CompositeCacheConfigurator compositeCacheConfigurator0 = compositeCacheManager0.newConfigurator();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setShrinkerIntervalSeconds((-3556L));
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test55()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxSpoolPerRun(0);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(6, properties0.size());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test56()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getInstance("""");
      Properties properties0 = compositeCacheManager0.getConfigurationProperties();
      CompositeCacheAttributes compositeCacheAttributes0 = new CompositeCacheAttributes();
      compositeCacheAttributes0.setMaxSpoolPerRun(0);
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", compositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
"    protected ICompositeCacheAttributes parseCompositeCacheAttributes( final Properties props,
            final String regName, final ICompositeCacheAttributes defaultCCAttr )
    {
        return parseCompositeCacheAttributes( props, regName, defaultCCAttr, REGION_PREFIX );
    }","  public void test57()  throws Throwable  {
      CompositeCacheConfigurator compositeCacheConfigurator0 = new CompositeCacheConfigurator();
      Properties properties0 = new Properties();
      CompositeCacheManager compositeCacheManager0 = CompositeCacheManager.getUnconfiguredInstance();
      ICompositeCacheAttributes iCompositeCacheAttributes0 = compositeCacheManager0.getDefaultCacheAttributes();
      iCompositeCacheAttributes0.setMaxSpoolPerRun(2);
      ICompositeCacheAttributes iCompositeCacheAttributes1 = compositeCacheConfigurator0.parseCompositeCacheAttributes(properties0, ""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes0);
      assertEquals(""org.apache.commons.jcs3:type=JCSAdminBean"", iCompositeCacheAttributes1.getCacheName());
}","/**
     * Get an ICompositeCacheAttributes for the listed region.
     *<p>
     * @param props Configuration properties
     * @param regName the region name
     * @param defaultCCAttr the default cache attributes
     *
     * @return ICompositeCacheAttributes
     */"
